logFC	logCPM	F	PValue	FDR
Zm00001eb170080	-3.1753434722343	5.33944777249706	1147.98114476096	1.87911802185009e-17	2.48629595082824e-13
Zm00001eb411380	6.08495719081974	4.21415664872813	1137.67011427114	2.0317855281754e-17	2.48629595082824e-13
Zm00001eb026530	8.40995949881768	3.68727714969154	1019.83732210106	5.23146336498555e-17	4.26782781315521e-13
Zm00001eb011930	2.95928670687582	5.35010775802919	886.720372460045	1.74982160134291e-16	9.36152902239096e-13
Zm00001eb010490	6.81379692099264	3.61104029602169	877.621285367276	1.91254576742481e-16	9.36152902239096e-13
Zm00001eb198140	5.25012752520405	3.27331479605186	671.36263106496	1.91355100870638e-15	7.80537456451332e-12
Zm00001eb330730	-2.22630856158449	5.32517926434903	586.67978016134	6.0657010513312e-15	2.12074239328971e-11
Zm00001eb057010	2.61875562432875	4.7830728472165	505.927344634187	2.14303225405918e-14	5.93730232447819e-11
Zm00001eb229240	2.11605111820941	4.99477570181108	504.819196170137	2.18336687588068e-14	5.93730232447819e-11
Zm00001eb186570	6.482838125837	2.73179831949329	477.09316978789	3.52814835394901e-14	8.6347902814548e-11
Zm00001eb186560	6.43763748508674	2.68770263491185	469.492899747784	4.04320134420311e-14	8.99575542709337e-11
Zm00001eb123830	1.5753335511264	7.52820657728093	444.910967238367	6.37778885906728e-14	1.30075003780677e-10
Zm00001eb411430	1.63670415391398	5.74328917406176	422.573067808902	9.86078394226597e-14	1.85640635540783e-10
Zm00001eb083380	1.55676386678121	7.94211632755633	415.836344662529	1.12947381372247e-13	1.97448157978884e-10
Zm00001eb078500	1.64224036041327	5.52186125624912	389.156418980759	1.97599337056189e-13	3.02252885944573e-10
Zm00001eb078510	1.64224036041327	5.52186125624912	389.156418980759	1.97599337056189e-13	3.02252885944573e-10
Zm00001eb406490	1.75418692853662	6.34058011057219	371.126513315007	2.9455123456098e-13	4.24049818508554e-10
Zm00001eb077880	7.15359082592159	1.93442457352006	365.283916215854	3.36571291334497e-13	4.57624765784471e-10
Zm00001eb010530	1.81436174515224	4.90090508822952	361.154937163967	3.70291300591789e-13	4.76974173193866e-10
Zm00001eb418610	1.35208495095438	7.86655252052936	356.928336822702	4.08754417915752e-13	5.00192781203506e-10
