logFC	logCPM	F	PValue	FDR
Zm00001eb340140	9.01540446866941	7.83003548643068	2464.64417059924	1.66603683103307e-11	3.38569971290012e-07
Zm00001eb240910	8.79466318766427	6.23353429656312	2265.20701517648	2.35641683804296e-11	3.38569971290012e-07
Zm00001eb382790	9.57908440592096	5.76094461628709	1883.4758879971	5.02808764633063e-11	3.45503685486159e-07
Zm00001eb377410	10.1544278984304	10.4825458094985	1880.26851146457	5.0633926522309e-11	3.45503685486159e-07
Zm00001eb130740	10.1427711821131	7.1991831939186	1803.25868163845	6.0116871778633e-11	3.45503685486159e-07
Zm00001eb032280	8.07638869835387	8.46088140234342	1621.44407883163	9.29842017740883e-11	4.06701353042823e-07
Zm00001eb340280	7.80866626959788	9.13287022981985	1596.57627335986	9.90711814901087e-11	4.06701353042823e-07
Zm00001eb072990	8.40055617865332	9.20271839495156	1533.36531330473	1.16927007796449e-10	4.20001812004843e-07
Zm00001eb124110	7.86872104491933	8.48043387132208	1443.99771821032	1.49578127468618e-10	4.36221971932112e-07
Zm00001eb333200	9.80098610883889	7.19909924114824	1438.80686248845	1.51803303150095e-10	4.36221971932112e-07
Zm00001eb376890	6.50845516710694	7.6672429403316	1394.73557267165	1.7245502946311e-10	4.40301848525885e-07
Zm00001eb427210	6.81797255540292	9.15646235272673	1372.23259354092	1.84346891668372e-10	4.40301848525885e-07
Zm00001eb426630	6.6399411015111	9.51099497849362	1345.30040961572	1.99950889476443e-10	4.40301848525885e-07
Zm00001eb377390	7.2789948057428	10.4939746761383	1315.93952297174	2.18878229999536e-10	4.40301848525885e-07
Zm00001eb153260	6.11202771174942	5.7368925479008	1300.3489763677	2.29834623047337e-10	4.40301848525885e-07
Zm00001eb425320	9.44756731805497	8.43607729721151	1269.10436187262	2.53921629207105e-10	4.5604324605596e-07
Zm00001eb293510	7.70470212913377	6.20437275857987	1187.98926779131	3.32824597714603e-10	5.20524249212939e-07
Zm00001eb033950	7.18964541922219	9.41844033574568	1172.30602819715	3.51442593984686e-10	5.20524249212939e-07
Zm00001eb273450	12.9560179174327	5.80673593775839	1149.78689807521	3.80498003219753e-10	5.20524249212939e-07
Zm00001eb324150	7.82288189625304	6.77422529974701	1134.6856851016	4.01665631208552e-10	5.20524249212939e-07
Zm00001eb113780	5.87810972773157	7.09174785128271	1134.17463328549	4.02407251615272e-10	5.20524249212939e-07
Zm00001eb006160	10.198935021036	7.63715227350737	1124.73476965855	4.16417135439275e-10	5.20524249212939e-07
Zm00001eb327020	13.0619168826086	8.28830788294002	1117.50134353304	4.27564379672047e-10	5.20524249212939e-07
Zm00001eb228600	9.86605676647427	9.12633871046271	1111.43318945724	4.37203120458365e-10	5.20524249212939e-07
Zm00001eb377120	6.57906395114614	6.38449783212199	1101.92810286704	4.52850300331413e-10	5.20524249212939e-07
Zm00001eb153250	8.03684311661228	4.17066895066825	1071.96236845394	5.06956011841152e-10	5.6030338293336e-07
Zm00001eb401480	5.22453850977481	5.07182399485249	1048.1738573476	5.55725763762864e-10	5.75364981742297e-07
Zm00001eb420080	9.61943092379374	6.883541438097	1045.92666700291	5.60628462165378e-10	5.75364981742297e-07
Zm00001eb200230	5.99397706638738	6.91677451303485	1012.81531874002	6.39506546932055e-10	6.28512358200915e-07
Zm00001eb353600	7.52267783219419	4.83500396409802	1006.47205104099	6.56158503132916e-10	6.28512358200915e-07
Zm00001eb195180	5.8093010314005	6.73199399542433	980.518780293232	7.30170535276326e-10	6.72309349605013e-07
Zm00001eb111350	4.57614032658663	6.10326159873957	966.568587919289	7.74247199469774e-10	6.72309349605013e-07
Zm00001eb325930	-4.11086692056978	6.31321169750041	960.401287122471	7.94785141917475e-10	6.72309349605013e-07
Zm00001eb044420	6.66003210011741	9.30554092007453	954.46525530438	8.15196119571049e-10	6.72309349605013e-07
Zm00001eb214110	6.47637307716251	8.58676317283774	953.418597566319	8.18862306381384e-10	6.72309349605013e-07
Zm00001eb013410	5.0970967377184	4.97346209849604	933.02016904252	8.94583029958015e-10	6.94835617938324e-07
Zm00001eb297330	5.21823125719304	7.97829752059787	933.000820823014	8.94658890023593e-10	6.94835617938324e-07
Zm00001eb293530	5.36932097817661	9.90098611578959	925.005598948943	9.2670255226277e-10	7.00782224784814e-07
Zm00001eb007720	5.70946376199988	4.01442859964271	908.824977152337	9.96035278961645e-10	7.167307062195e-07
Zm00001eb173320	5.92646383693458	6.9287763332535	904.602436086885	1.01517960290976e-09	7.167307062195e-07
Zm00001eb188550	-5.21049731335681	7.16819526159055	898.654088031988	1.0429308862675e-09	7.167307062195e-07
Zm00001eb284380	4.72654258488241	6.61734098792914	897.680962474686	1.04756019143997e-09	7.167307062195e-07
Zm00001eb019930	5.46571711919113	7.49691157201529	881.896439296061	1.12634250704722e-09	7.49869527721764e-07
Zm00001eb340550	7.59406335474667	8.13095963895221	877.761684094372	1.14818552407286e-09	7.49869527721764e-07
Zm00001eb075660	5.85949330130814	6.08436957099272	866.385852023433	1.21105732199006e-09	7.73354293437916e-07
Zm00001eb284690	4.62711763562945	6.33056527635994	831.24768138887	1.43427134051647e-09	8.95983070458289e-07
Zm00001eb219580	4.10065131170551	7.33905413772159	824.720685292721	1.48120894693256e-09	9.04612080766369e-07
Zm00001eb357070	5.94015797109192	9.80297422639391	820.703982072903	1.51104467834026e-09	9.04612080766369e-07
Zm00001eb052820	11.6039504451071	8.21862038713976	813.550110665243	1.56605614982202e-09	9.07110907126653e-07
Zm00001eb351810	11.0399357739066	9.66995089157871	811.993660912547	1.57835277548485e-09	9.07110907126653e-07
Zm00001eb251070	6.57632463238682	6.82492441564279	806.566711836111	1.62217746471107e-09	9.14017482861515e-07
Zm00001eb054600	8.71143147014897	4.11604626793682	801.773843652878	1.66214558135871e-09	9.18527219729305e-07
Zm00001eb006310	6.65786536984003	6.39108974790622	787.906457095227	1.78488410774526e-09	9.46722482824074e-07
Zm00001eb375660	3.95824367629914	5.59956859772054	787.248556427315	1.79098235088708e-09	9.46722482824074e-07
Zm00001eb116380	6.17016102748752	8.37161563773711	783.441552855188	1.82678335042116e-09	9.46722482824074e-07
Zm00001eb150650	4.21631101463677	5.60744019985444	781.545121075567	1.84494915917832e-09	9.46722482824074e-07
Zm00001eb430670	4.7492219062258	4.98742762722644	775.342035408371	1.90595762246534e-09	9.6087014454674e-07
Zm00001eb333300	-6.01099519875864	6.08696187471752	769.726399028864	1.96336450775399e-09	9.72745560255496e-07
Zm00001eb279290	-6.48009169158737	4.64909336744809	764.781800545239	2.01570027977899e-09	9.81247977299505e-07
Zm00001eb359600	3.9816658727218	6.75338022970942	760.4930590667	2.06250471850385e-09	9.81247977299505e-07
Zm00001eb210510	5.60978992306625	10.1192288039304	758.655941832077	2.08296654423962e-09	9.81247977299505e-07
Zm00001eb130570	-7.29970509009902	3.50240957922015	754.604286265113	2.12899302366249e-09	9.86753927870408e-07
Zm00001eb093540	3.57357194751756	5.75905897733388	745.057963518153	2.24253773694881e-09	1.02288197474541e-06
Zm00001eb148650	7.24475213868185	5.50272068952784	732.83299343142	2.39915758331984e-09	1.07722175491061e-06
Zm00001eb373120	-5.09732852120241	5.17988771997648	714.772381117789	2.65626620186178e-09	1.15576574152351e-06
Zm00001eb125420	8.62510997353035	6.55330667649848	711.086487602349	2.71287951896965e-09	1.15576574152351e-06
Zm00001eb055810	8.38998223703171	8.05833450293009	709.57827303073	2.73647669971703e-09	1.15576574152351e-06
Zm00001eb262680	3.83820959971237	8.77606163599226	709.269553047324	2.74133826780708e-09	1.15576574152351e-06
Zm00001eb403850	6.12502608743579	4.81482408745059	707.138640372911	2.77518917612481e-09	1.15576574152351e-06
Zm00001eb324140	4.42631975498092	5.6930401331789	704.153004070737	2.82349641167694e-09	1.15908561265641e-06
Zm00001eb049830	5.97484819039625	8.18361160882946	701.500982908012	2.86728494227207e-09	1.16048310001592e-06
Zm00001eb222430	3.69107729662764	6.56811763235114	694.732867232118	2.98292143556172e-09	1.17410325153544e-06
Zm00001eb209750	-4.17414685564516	5.21905607825699	691.978397321071	3.03163870035755e-09	1.17410325153544e-06
Zm00001eb107020	4.7047842320109	5.67330915564391	690.520272513774	3.05782828998729e-09	1.17410325153544e-06
Zm00001eb425310	9.27217771461847	8.70476024300387	689.439008231124	3.07743074939436e-09	1.17410325153544e-06
Zm00001eb124740	6.76206442111497	6.01802263683778	687.920279844914	3.10522853273571e-09	1.17410325153544e-06
Zm00001eb377400	9.44123574288974	9.76289015310802	677.664485280517	3.30134476102303e-09	1.22225666363089e-06
Zm00001eb219590	3.95721532717649	7.28288071911212	676.84598495201	3.3176510218266e-09	1.22225666363089e-06
Zm00001eb262690	4.04384054906101	8.13601496869023	666.411781190474	3.5345619296302e-09	1.28568571658042e-06
Zm00001eb324130	3.79596039097488	4.95844708730229	659.840901491099	3.68023938996121e-09	1.31925197976724e-06
Zm00001eb388280	6.98992997457664	3.27601676767277	658.16163540022	3.71865988172141e-09	1.31925197976724e-06
Zm00001eb168550	5.82711300870445	12.5200659032405	654.533705470335	3.8033806686829e-09	1.33285301091795e-06
Zm00001eb130510	7.75788635897208	6.06460290821088	649.344372406696	3.92877653103733e-09	1.35177804941828e-06
Zm00001eb364900	5.05485597130862	4.31420987148439	648.427344066496	3.95146701528171e-09	1.35177804941828e-06
Zm00001eb404880	-3.5456515925795	5.62083576251079	639.864285339478	4.17140960459129e-09	1.39988951010202e-06
Zm00001eb257390	4.75682195830703	6.14662678209883	639.183692389062	4.18953569977637e-09	1.39988951010202e-06
Zm00001eb025010	4.2966484012182	6.16351011268224	631.934288340963	4.3888160937007e-09	1.4203331244265e-06
Zm00001eb328990	-3.11407607463016	6.06533124842984	631.608850253202	4.39803542043715e-09	1.4203331244265e-06
Zm00001eb016680	3.84347786924807	4.69578540956209	631.574869552438	4.39899944578084e-09	1.4203331244265e-06
Zm00001eb292810	12.3421048457554	5.95552295346866	629.227659263407	4.46622956070456e-09	1.42601747396007e-06
Zm00001eb410380	6.76648131759976	8.7919613246896	625.366410303403	4.57962737118361e-09	1.43263809941764e-06
Zm00001eb006680	3.21721356926521	6.02088170305207	625.130350088652	4.58667542965003e-09	1.43263809941764e-06
Zm00001eb218760	-6.42060056152968	4.6598964622429	615.871336791014	4.87407650139103e-09	1.48839277138893e-06
Zm00001eb355990	7.37600394252053	7.31546526199926	615.820926983091	4.87570154465164e-09	1.48839277138893e-06
Zm00001eb111100	3.17693593790906	7.21438107344369	613.3110797968	4.95746881397876e-09	1.48839277138893e-06
Zm00001eb175950	4.22453715280966	4.66274223535706	612.85956359149	4.97235892446189e-09	1.48839277138893e-06
Zm00001eb022710	-4.40763286102294	6.24475321497527	611.244501684467	5.02607747720785e-09	1.4889624988149e-06
Zm00001eb043720	3.59866130965251	7.75039728141549	603.708507060271	5.28648093756154e-09	1.55012567573233e-06
Zm00001eb071350	3.10526703078596	5.35646655215474	599.1896168427	5.45068900750729e-09	1.58213130625989e-06
Zm00001eb243420	3.10645777784412	5.58178035437347	590.195253320051	5.79682679197502e-09	1.61491436051958e-06
Zm00001eb290360	3.83463382935695	8.25553727323228	588.947016483243	5.84699757293625e-09	1.61491436051958e-06
Zm00001eb071370	-5.3368012228146	4.40835775503606	588.33729075674	5.87170061092898e-09	1.61491436051958e-06
Zm00001eb045970	4.92280031082094	3.505951202185	585.596987825826	5.98433866275425e-09	1.61491436051958e-06
Zm00001eb042150	4.31937799199967	7.30221768214504	585.304125969551	5.99653473225481e-09	1.61491436051958e-06
Zm00001eb200250	3.800088999152	5.30680981770702	582.088212809158	6.13251305452708e-09	1.61491436051958e-06
Zm00001eb193660	4.00892816731576	7.51794008751826	581.305146025149	6.1662017980063e-09	1.61491436051958e-06
Zm00001eb294830	7.88327398626342	5.32631463421297	581.057920766131	6.17688554931332e-09	1.61491436051958e-06
Zm00001eb315550	9.1443484454878	5.54202217434271	581.015281614369	6.17873051008794e-09	1.61491436051958e-06
Zm00001eb387820	6.6220089581848	4.65056695631839	576.722065534808	6.36805257132495e-09	1.61491436051958e-06
Zm00001eb214780	-7.15914309026963	6.47827677446758	576.596404716341	6.37370175805047e-09	1.61491436051958e-06
Zm00001eb323420	5.03335603178958	7.19311785981976	576.340345677829	6.38523239180872e-09	1.61491436051958e-06
Zm00001eb430170	-4.48831066396833	4.00752340865001	576.324611637364	6.38594175877983e-09	1.61491436051958e-06
Zm00001eb206880	4.13317428357029	7.85264064302167	575.439325572586	6.42601300606778e-09	1.61491436051958e-06
Zm00001eb264550	3.61027510495036	5.53219571782429	573.615711325242	6.50954585242232e-09	1.61491436051958e-06
Zm00001eb097880	-4.38922166949923	5.30777712650452	571.875002711008	6.59054341303526e-09	1.61491436051958e-06
Zm00001eb353970	-4.29025911621416	7.07240101476786	571.833904295056	6.59247086708239e-09	1.61491436051958e-06
Zm00001eb256460	5.61104372849108	4.52258996770239	571.021069454746	6.63073592832586e-09	1.61491436051958e-06
Zm00001eb297250	3.91362902938185	6.30188270529626	570.249326093819	6.66732230448185e-09	1.61491436051958e-06
Zm00001eb242800	8.0626693682125	9.54019398896117	569.31162677542	6.71211444603038e-09	1.61491436051958e-06
Zm00001eb264880	-3.86774396812411	6.87931821564502	568.653071927103	6.74379604894036e-09	1.61491436051958e-06
Zm00001eb419530	-7.7291619918183	4.8892136438695	564.942751988372	6.92580591839771e-09	1.64479304852129e-06
Zm00001eb237960	6.40641557199088	9.36181079282023	563.111594486171	7.01788266025868e-09	1.65299898463273e-06
Zm00001eb013520	4.81341937960674	12.2413592396346	561.611601851373	7.09444300569766e-09	1.65744645700592e-06
Zm00001eb169470	5.88704473463692	3.79153689814045	559.624761489828	7.19745716822695e-09	1.66795265472718e-06
Zm00001eb283400	-3.81075400580212	5.45330056707566	558.267301970802	7.26890917293115e-09	1.6710349919468e-06
Zm00001eb335970	-3.5077239382939	5.02237089430566	550.804284935751	7.67787459825930e-09	1.74888600080277e-06
Zm00001eb287000	7.76259861397419	3.33380924111705	549.901266457145	7.72927763439421e-09	1.74888600080277e-06
Zm00001eb069320	3.34397547029619	6.69117910167614	546.985393828412	7.89820586846538e-09	1.76853714064245e-06
Zm00001eb108170	3.7234706586994	6.79998117381767	544.038574579028	8.07361343750794e-09	1.76853714064245e-06
Zm00001eb190670	4.32661824785325	4.22703185537614	543.870508690445	8.08376264742728e-09	1.76853714064245e-06
Zm00001eb000550	3.68089256916503	6.27096654472116	543.362060064983	8.1145636689676e-09	1.76853714064245e-06
Zm00001eb019090	-3.61889082185095	5.15457491955946	543.209265277324	8.12384822399788e-09	1.76853714064245e-06
Zm00001eb069330	3.10458648939787	7.37908911707128	541.79447930917	8.21044763282777e-09	1.77395055020255e-06
Zm00001eb120370	3.14584454175979	7.99097152293395	538.512334756172	8.41580846916131e-09	1.78905286133956e-06
Zm00001eb415120	12.2851666553473	3.88961766208405	537.745309655979	8.46471753578426e-09	1.78905286133956e-06
Zm00001eb076550	-4.07934797193667	7.17185181515382	537.707758894156	8.46712100299901e-09	1.78905286133956e-06
Zm00001eb008950	3.28215559395897	6.67317710740395	533.252504789319	8.75840365391374e-09	1.83709114889683e-06
Zm00001eb223900	-4.5737877846371	3.9138108687274	530.26436069181	8.96076293986664e-09	1.84720769402152e-06
Zm00001eb223910	-4.5737877846371	3.9138108687274	530.26436069181	8.96076293986664e-09	1.84720769402152e-06
Zm00001eb103980	4.97959324223962	8.6145033670947	529.702187336542	8.99948069191997e-09	1.84720769402152e-06
Zm00001eb393600	4.19615396475905	5.09974703307164	527.084699115125	9.18251285732139e-09	1.87140914516303e-06
Zm00001eb394610	3.08074014925097	7.8950117856161	525.799169853798	9.2740990982253e-09	1.87676416680706e-06
Zm00001eb317430	-3.83402482143414	5.07363673551305	524.131495197274	9.39460891639443e-09	1.88785651623434e-06
Zm00001eb044820	4.28768963546405	7.12518250321078	522.133413157808	9.54156842616863e-09	1.8976982258485e-06
Zm00001eb071140	4.04521438347263	7.28864111952507	521.675324109717	9.57566267914923e-09	1.8976982258485e-06
Zm00001eb069370	3.94203083184407	3.99694279810966	511.525173004412	1.03714863880206e-08	2.01817118766635e-06
Zm00001eb063760	6.14966982319934	2.9151326274411	511.168290825608	1.0400935229709e-08	2.01817118766635e-06
Zm00001eb185300	-3.38926872029462	7.24995743176049	510.44903818817	1.04606021809231e-08	2.01817118766635e-06
Zm00001eb126780	-4.21617109525668	4.68488403178535	510.402382088917	1.04644872968502e-08	2.01817118766635e-06
Zm00001eb052150	-5.51964242456039	3.63607840719206	508.582347105075	1.06174532752114e-08	2.03072511173276e-06
Zm00001eb182260	3.61080597750022	6.68256093499324	507.953880705102	1.06709177293864e-08	2.03072511173276e-06
Zm00001eb396710	5.18754588493995	4.92700657078945	505.187614336748	1.09102635105724e-08	2.06261402789347e-06
Zm00001eb202270	-6.09644088158869	4.10016308337537	502.531240423841	1.11464113332871e-08	2.0854257825435e-06
Zm00001eb256170	2.90396545214212	6.83482646263056	502.202554483748	1.11760708001009e-08	2.0854257825435e-06
Zm00001eb404320	3.3921508461883	5.01154622973862	501.13205968515	1.12733507929034e-08	2.09000650570886e-06
Zm00001eb355240	3.62262088893302	8.11824010260533	498.053123144037	1.15590712161677e-08	2.09373794453545e-06
Zm00001eb225460	8.54766760272402	5.08046137206575	497.452480940316	1.16158547048075e-08	2.09373794453545e-06
Zm00001eb337950	4.87493369420411	4.72391100830658	495.522723702562	1.18006513282688e-08	2.09373794453545e-06
Zm00001eb117370	-4.65997189681142	5.73504616837272	494.252262795949	1.19243092967432e-08	2.09373794453545e-06
Zm00001eb072870	5.08613998398346	5.67679379322573	494.01887139796	1.19472007950597e-08	2.09373794453545e-06
Zm00001eb074520	-4.5153370524254	4.95142610043157	493.71801006651	1.19767905094248e-08	2.09373794453545e-06
Zm00001eb067590	3.01130810982984	6.83685445105973	493.310104801297	1.20170535773969e-08	2.09373794453545e-06
Zm00001eb031270	3.17646570149168	6.66071904395002	492.206208207802	1.2126862398901e-08	2.09373794453545e-06
Zm00001eb320700	5.03828083234012	6.61656893471636	492.085029484185	1.21389923223318e-08	2.09373794453545e-06
Zm00001eb355670	4.4423220803977	7.56331277588582	491.670322857237	1.21806184796337e-08	2.09373794453545e-06
Zm00001eb326260	4.19339655353138	6.02587111341033	490.921760567974	1.22562054142871e-08	2.09373794453545e-06
Zm00001eb271200	2.84293708125027	6.25220814006316	490.474076800242	1.23016894009855e-08	2.09373794453545e-06
Zm00001eb288680	6.43432025193558	4.80870169819348	490.293288138849	1.23201166960099e-08	2.09373794453545e-06
Zm00001eb228320	-3.10445268461122	5.27122954465377	488.680604956361	1.24860202575939e-08	2.09373794453545e-06
Zm00001eb135790	4.19291155985526	6.78605180154451	488.135419554496	1.25427329620147e-08	2.09373794453545e-06
Zm00001eb043000	4.05596535745953	9.99807134003895	487.835901367953	1.2574026474371e-08	2.09373794453545e-06
Zm00001eb433870	5.86036769935343	9.25886426898028	487.44312795807	1.26152104244125e-08	2.09373794453545e-06
Zm00001eb249590	-5.41672213494311	5.28192777868968	486.989463726895	1.26629878641396e-08	2.09373794453545e-06
Zm00001eb343220	-4.74922311253778	5.57444000651915	486.258829623929	1.27404079018052e-08	2.09373794453545e-06
Zm00001eb376650	5.30247562096968	7.59742789577595	486.162107609697	1.27507008732497e-08	2.09373794453545e-06
Zm00001eb295250	4.2297297518493	4.64991113904933	482.916266396058	1.31021891176283e-08	2.11974197201519e-06
Zm00001eb199720	6.75154678294984	4.56231012689897	482.874469192745	1.31067932794216e-08	2.11974197201519e-06
Zm00001eb399590	9.55717208498839	8.34376564782525	481.324729370698	1.32789328305026e-08	2.11974197201519e-06
Zm00001eb128730	-4.1270610156786	8.16570140988371	478.795504278742	1.35659482308766e-08	2.11974197201519e-06
Zm00001eb423190	4.30064426517844	3.935117777768	478.681806857951	1.35790307322826e-08	2.11974197201519e-06
Zm00001eb090260	-5.16086328771338	3.44216961163664	478.435737278127	1.36073982521746e-08	2.11974197201519e-06
Zm00001eb320710	3.76160569125899	5.85259839911721	478.151008068571	1.36403145163627e-08	2.11974197201519e-06
Zm00001eb277040	5.84529062639513	6.5969903028856	477.250982302405	1.37450152155008e-08	2.11974197201519e-06
Zm00001eb344520	3.73185970937324	6.73581472069657	476.006883579993	1.38913919550374e-08	2.11974197201519e-06
Zm00001eb277050	5.84121675577914	6.59734746151212	475.468135557976	1.39553801459535e-08	2.11974197201519e-06
Zm00001eb401520	3.92110283646191	4.15455106086286	475.364851899939	1.39676891634533e-08	2.11974197201519e-06
Zm00001eb024820	4.11678776966358	5.21840379706936	474.42791421516	1.40799690218085e-08	2.11974197201519e-06
Zm00001eb236620	9.52220010434898	3.62784995980772	474.164960042784	1.4111682047771e-08	2.11974197201519e-06
Zm00001eb329640	8.02362021096217	3.81012650369082	473.575650989821	1.41830773905139e-08	2.11974197201519e-06
Zm00001eb223680	5.02202813164998	9.80320289521018	473.167834590681	1.42327476337669e-08	2.11974197201519e-06
Zm00001eb078780	2.86389685793576	5.53745229125259	472.904986865037	1.42648759120419e-08	2.11974197201519e-06
Zm00001eb326270	3.96811335735408	3.83028875194839	472.677724958076	1.42927271558433e-08	2.11974197201519e-06
Zm00001eb320690	4.63186318878071	4.69344163431688	472.270134400034	1.43428473904329e-08	2.11974197201519e-06
Zm00001eb074600	-4.4801571917225	4.18301580372762	472.028647937358	1.43726453285644e-08	2.11974197201519e-06
Zm00001eb383460	5.03643737184031	4.57013590764026	471.933679644102	1.43843849019683e-08	2.11974197201519e-06
Zm00001eb221280	-5.94024251976572	5.4040733409751	471.068244315866	1.449191727252e-08	2.12469252419966e-06
Zm00001eb110880	3.61287004579276	7.50298150605078	469.958051621906	1.46313281379626e-08	2.13424286991113e-06
Zm00001eb339640	7.4685555411783	2.99455983974615	469.03438113964	1.47485887446229e-08	2.14048205134082e-06
Zm00001eb076160	4.14849563866354	7.56688172932031	465.363016621051	1.52263770566356e-08	2.19303600102968e-06
Zm00001eb330490	6.56134361801087	7.28148637901098	465.085005387849	1.52633351964761e-08	2.19303600102968e-06
Zm00001eb087090	-3.31036922015826	5.12865584369844	463.853329569625	1.5428418430065e-08	2.19510434044517e-06
