LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00021ab111440;Zm00021ab415340;Zm00021ab415340;Zm00021ab415340;Zm00021ab415340;Zm00021ab415340;Zm00021ab016980;Zm00021ab016980;Zm00021ab016980;Zm00021ab330790;Zm00021ab148030;Zm00021ab111430;Zm00021ab148030;Zm00021ab148030;Zm00021ab148030;Zm00021ab293630;Zm00021ab293630;Zm00021ab293630;Zm00021ab297350;Zm00021ab297350;Zm00021ab190970;Zm00021ab190970;Zm00021ab236790;Zm00021ab236790;Zm00021ab158970;Zm00021ab158970;Zm00021ab158970;Zm00021ab158970;Zm00021ab255650;Zm00021ab205360;Zm00021ab205360;Zm00021ab205360;Zm00021ab205360;Zm00021ab076460;Zm00021ab366450;Zm00021ab366450;Zm00021ab366450;Zm00021ab201490;Zm00021ab201490;Zm00021ab201490;Zm00021ab106690
IPR000008	C2 domain	Zm00021ab203880;Zm00021ab105400;Zm00021ab105400;Zm00021ab105400;Zm00021ab105400;Zm00021ab008630;Zm00021ab008630;Zm00021ab008630;Zm00021ab289660;Zm00021ab289660;Zm00021ab289660;Zm00021ab289660;Zm00021ab200640;Zm00021ab200640;Zm00021ab289660;Zm00021ab289660;Zm00021ab373370;Zm00021ab289660;Zm00021ab289660;Zm00021ab289660;Zm00021ab289660;Zm00021ab034370;Zm00021ab034370;Zm00021ab256590;Zm00021ab256590;Zm00021ab091600;Zm00021ab034370;Zm00021ab034370;Zm00021ab034370;Zm00021ab091600;Zm00021ab091600;Zm00021ab034370;Zm00021ab034370;Zm00021ab151070;Zm00021ab256590;Zm00021ab256590;Zm00021ab256590;Zm00021ab256590;Zm00021ab203870;Zm00021ab203870;Zm00021ab256590;Zm00021ab034370;Zm00021ab034370;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab280160;Zm00021ab355300;Zm00021ab355300;Zm00021ab355300;Zm00021ab441910;Zm00021ab103270;Zm00021ab103270;Zm00021ab001320;Zm00021ab289770;Zm00021ab221270;Zm00021ab221270;Zm00021ab221270;Zm00021ab221270;Zm00021ab400390;Zm00021ab393510;Zm00021ab110740;Zm00021ab110740;Zm00021ab110740;Zm00021ab110740;Zm00021ab327440;Zm00021ab310170;Zm00021ab310170;Zm00021ab310170;Zm00021ab206290;Zm00021ab206290;Zm00021ab206290;Zm00021ab285390;Zm00021ab285390;Zm00021ab013530;Zm00021ab080130;Zm00021ab080130;Zm00021ab076050;Zm00021ab191670;Zm00021ab191670;Zm00021ab191670;Zm00021ab080130;Zm00021ab080130;Zm00021ab080130;Zm00021ab080130;Zm00021ab191670;Zm00021ab112370;Zm00021ab161480;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab126360;Zm00021ab378570;Zm00021ab195280;Zm00021ab076940;Zm00021ab076940;Zm00021ab076940;Zm00021ab068880;Zm00021ab068880;Zm00021ab068880;Zm00021ab342660;Zm00021ab342660;Zm00021ab342660;Zm00021ab363760;Zm00021ab363760;Zm00021ab363760;Zm00021ab363760;Zm00021ab287390;Zm00021ab287390;Zm00021ab143090;Zm00021ab331490;Zm00021ab331490;Zm00021ab331490;Zm00021ab364970;Zm00021ab143090;Zm00021ab327790;Zm00021ab149630;Zm00021ab108470;Zm00021ab108470;Zm00021ab108470;Zm00021ab108470;Zm00021ab021390;Zm00021ab283790;Zm00021ab303100;Zm00021ab021390;Zm00021ab368870;Zm00021ab368870;Zm00021ab100030;Zm00021ab312920;Zm00021ab312920;Zm00021ab280210;Zm00021ab280210;Zm00021ab280210;Zm00021ab280210;Zm00021ab280210;Zm00021ab280210;Zm00021ab312920;Zm00021ab312920;Zm00021ab312920;Zm00021ab312920;Zm00021ab312920;Zm00021ab312920;Zm00021ab106040;Zm00021ab291420;Zm00021ab238880;Zm00021ab238880;Zm00021ab291420;Zm00021ab238880;Zm00021ab238880;Zm00021ab238880;Zm00021ab238880;Zm00021ab387310;Zm00021ab387310;Zm00021ab387310;Zm00021ab387310;Zm00021ab387310;Zm00021ab231980;Zm00021ab231980;Zm00021ab231980;Zm00021ab096310;Zm00021ab231980;Zm00021ab231980;Zm00021ab305260;Zm00021ab305260;Zm00021ab305260;Zm00021ab305260;Zm00021ab011020;Zm00021ab324230;Zm00021ab324230;Zm00021ab080280;Zm00021ab080280;Zm00021ab080280;Zm00021ab324230;Zm00021ab324230;Zm00021ab280600;Zm00021ab280600;Zm00021ab228370;Zm00021ab228370;Zm00021ab303350;Zm00021ab303350;Zm00021ab303350;Zm00021ab228370;Zm00021ab228370;Zm00021ab097540;Zm00021ab097540;Zm00021ab097540;Zm00021ab245600;Zm00021ab245600;Zm00021ab097540;Zm00021ab245600;Zm00021ab245600;Zm00021ab245600;Zm00021ab245600;Zm00021ab245600;Zm00021ab245600;Zm00021ab097540;Zm00021ab245600;Zm00021ab245600;Zm00021ab245600;Zm00021ab245600;Zm00021ab369190;Zm00021ab133050;Zm00021ab347950;Zm00021ab369190;Zm00021ab369190;Zm00021ab369190;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab123330;Zm00021ab337680;Zm00021ab337680;Zm00021ab337680;Zm00021ab337680;Zm00021ab189260;Zm00021ab189260;Zm00021ab189260;Zm00021ab189260;Zm00021ab189260;Zm00021ab250010;Zm00021ab018830;Zm00021ab018830;Zm00021ab018830;Zm00021ab407500;Zm00021ab407500;Zm00021ab407500;Zm00021ab407500;Zm00021ab018830;Zm00021ab312240;Zm00021ab018830;Zm00021ab018830;Zm00021ab018830;Zm00021ab018830;Zm00021ab018830;Zm00021ab193010;Zm00021ab392800;Zm00021ab392800;Zm00021ab193010;Zm00021ab193010;Zm00021ab392800;Zm00021ab193010;Zm00021ab238990;Zm00021ab238990;Zm00021ab238990;Zm00021ab238990;Zm00021ab337360;Zm00021ab238990;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab066060;Zm00021ab238990;Zm00021ab441820;Zm00021ab441820;Zm00021ab233290;Zm00021ab342860;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab038920;Zm00021ab233290;Zm00021ab089520;Zm00021ab233290;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab394470;Zm00021ab342860;Zm00021ab342860;Zm00021ab342860;Zm00021ab342860;Zm00021ab262640;Zm00021ab262640;Zm00021ab262640;Zm00021ab262640;Zm00021ab104430;Zm00021ab188170;Zm00021ab024930;Zm00021ab024930;Zm00021ab024930;Zm00021ab024930;Zm00021ab024930;Zm00021ab024930;Zm00021ab024930;Zm00021ab024930;Zm00021ab104270;Zm00021ab104270;Zm00021ab434130;Zm00021ab104270;Zm00021ab104270;Zm00021ab104270;Zm00021ab104270;Zm00021ab434130;Zm00021ab434130;Zm00021ab434130;Zm00021ab434130;Zm00021ab434130;Zm00021ab104270;Zm00021ab104270;Zm00021ab280760;Zm00021ab369840;Zm00021ab231970;Zm00021ab398560;Zm00021ab392480;Zm00021ab231970;Zm00021ab398560;Zm00021ab392480;Zm00021ab398560;Zm00021ab231970;Zm00021ab231970;Zm00021ab398560;Zm00021ab398560;Zm00021ab327110;Zm00021ab327110;Zm00021ab327110;Zm00021ab327110;Zm00021ab193810;Zm00021ab293910;Zm00021ab293910;Zm00021ab293910;Zm00021ab336040;Zm00021ab336040;Zm00021ab327110;Zm00021ab327110;Zm00021ab327110;Zm00021ab327110
IPR000010	Cystatin domain	Zm00021ab338720;Zm00021ab409010;Zm00021ab338720;Zm00021ab170930;Zm00021ab292450;Zm00021ab292450;Zm00021ab292450;Zm00021ab292450;Zm00021ab292450;Zm00021ab292450;Zm00021ab006010;Zm00021ab356140;Zm00021ab356140;Zm00021ab356140;Zm00021ab170920;Zm00021ab375280;Zm00021ab375280;Zm00021ab371030;Zm00021ab296080;Zm00021ab005990;Zm00021ab151870;Zm00021ab151870;Zm00021ab151870;Zm00021ab020870;Zm00021ab409000;Zm00021ab409030;Zm00021ab020860;Zm00021ab020840
IPR000014	PAS domain	Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab121990;Zm00021ab165040;Zm00021ab165040;Zm00021ab165040;Zm00021ab165040;Zm00021ab165040;Zm00021ab165040;Zm00021ab235160;Zm00021ab228990;Zm00021ab228990;Zm00021ab167020;Zm00021ab167020;Zm00021ab167020;Zm00021ab042970;Zm00021ab042970;Zm00021ab042970;Zm00021ab042970;Zm00021ab042970;Zm00021ab042970;Zm00021ab042970;Zm00021ab042970;Zm00021ab277630;Zm00021ab277630;Zm00021ab204300;Zm00021ab114070
IPR000023	Phosphofructokinase domain	Zm00021ab099870;Zm00021ab099870;Zm00021ab099870;Zm00021ab099870;Zm00021ab099870;Zm00021ab099870;Zm00021ab256160;Zm00021ab256160;Zm00021ab256160;Zm00021ab256160;Zm00021ab191420;Zm00021ab314010;Zm00021ab314010;Zm00021ab314010;Zm00021ab284430;Zm00021ab377740;Zm00021ab356770;Zm00021ab121710;Zm00021ab121710;Zm00021ab388150;Zm00021ab388150;Zm00021ab388150;Zm00021ab298090;Zm00021ab275190;Zm00021ab343420;Zm00021ab343420;Zm00021ab048950;Zm00021ab288740;Zm00021ab383200;Zm00021ab043310;Zm00021ab043310;Zm00021ab043310;Zm00021ab043310;Zm00021ab041250;Zm00021ab041250;Zm00021ab041250;Zm00021ab321900;Zm00021ab041250;Zm00021ab155490;Zm00021ab432580
IPR000031	PurE domain	Zm00021ab120870
IPR000043	Adenosylhomocysteinase-like	Zm00021ab172120;Zm00021ab172120;Zm00021ab172120;Zm00021ab172120
IPR000048	IQ motif, EF-hand binding site	Zm00021ab298260;Zm00021ab298260;Zm00021ab016160;Zm00021ab016160;Zm00021ab226800;Zm00021ab226800;Zm00021ab226800;Zm00021ab226800;Zm00021ab226800;Zm00021ab226800;Zm00021ab226800;Zm00021ab226800;Zm00021ab409500;Zm00021ab269450;Zm00021ab269450;Zm00021ab269450;Zm00021ab269450;Zm00021ab269450;Zm00021ab346140;Zm00021ab346140;Zm00021ab107410;Zm00021ab107410;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab156630;Zm00021ab162580;Zm00021ab162580;Zm00021ab162580;Zm00021ab162580;Zm00021ab162580;Zm00021ab011350;Zm00021ab440830;Zm00021ab440830;Zm00021ab088900;Zm00021ab088900;Zm00021ab440830;Zm00021ab027060;Zm00021ab027060;Zm00021ab098720;Zm00021ab098720;Zm00021ab350500;Zm00021ab155270;Zm00021ab155270;Zm00021ab155270;Zm00021ab155270;Zm00021ab413340;Zm00021ab413340;Zm00021ab333090;Zm00021ab035400;Zm00021ab035400;Zm00021ab350620;Zm00021ab350620;Zm00021ab384530;Zm00021ab341910;Zm00021ab341910;Zm00021ab305170;Zm00021ab305170;Zm00021ab410310;Zm00021ab410310;Zm00021ab410310;Zm00021ab410310;Zm00021ab410310;Zm00021ab410310;Zm00021ab045570;Zm00021ab045570;Zm00021ab045570;Zm00021ab045570;Zm00021ab045570;Zm00021ab045570;Zm00021ab172240;Zm00021ab172240;Zm00021ab333720;Zm00021ab333720;Zm00021ab294480;Zm00021ab363260;Zm00021ab363260;Zm00021ab377710;Zm00021ab377710;Zm00021ab146720;Zm00021ab146720;Zm00021ab150200;Zm00021ab048270;Zm00021ab048270;Zm00021ab150200;Zm00021ab150200;Zm00021ab150200;Zm00021ab150200;Zm00021ab150200;Zm00021ab150200;Zm00021ab176030;Zm00021ab176030;Zm00021ab051620;Zm00021ab051620;Zm00021ab319590;Zm00021ab319590;Zm00021ab360210;Zm00021ab360210;Zm00021ab184620;Zm00021ab184620;Zm00021ab346630;Zm00021ab346630;Zm00021ab089870;Zm00021ab315660;Zm00021ab398470;Zm00021ab398470;Zm00021ab398470;Zm00021ab398470;Zm00021ab398470;Zm00021ab398470;Zm00021ab398470;Zm00021ab398470;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab027830;Zm00021ab394670;Zm00021ab396770;Zm00021ab396770;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab042890;Zm00021ab042890;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab065580;Zm00021ab394670;Zm00021ab394670;Zm00021ab244050;Zm00021ab244050;Zm00021ab183350;Zm00021ab183350;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab073920;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab251750;Zm00021ab251750;Zm00021ab073920;Zm00021ab386580;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab310400;Zm00021ab286170;Zm00021ab286170;Zm00021ab186690;Zm00021ab186690;Zm00021ab008000;Zm00021ab008000;Zm00021ab343440;Zm00021ab343440;Zm00021ab438040;Zm00021ab438040;Zm00021ab389060;Zm00021ab389060;Zm00021ab436490;Zm00021ab298880;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab178740;Zm00021ab377200;Zm00021ab377200;Zm00021ab436490;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab328480;Zm00021ab382860;Zm00021ab382860;Zm00021ab287910;Zm00021ab287910;Zm00021ab206740;Zm00021ab226000;Zm00021ab226000;Zm00021ab217890;Zm00021ab217890;Zm00021ab433820;Zm00021ab433820;Zm00021ab121750;Zm00021ab121750;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab363440;Zm00021ab191930;Zm00021ab152270;Zm00021ab152270;Zm00021ab032460;Zm00021ab032460;Zm00021ab032460;Zm00021ab032460;Zm00021ab337290;Zm00021ab337290;Zm00021ab032460;Zm00021ab032460;Zm00021ab362960;Zm00021ab362960;Zm00021ab370870;Zm00021ab370870;Zm00021ab042900;Zm00021ab042900;Zm00021ab416510;Zm00021ab216400;Zm00021ab216400;Zm00021ab216400;Zm00021ab216400;Zm00021ab216400;Zm00021ab216400;Zm00021ab216400;Zm00021ab216400;Zm00021ab252710;Zm00021ab252710;Zm00021ab144010;Zm00021ab144010;Zm00021ab144010;Zm00021ab144010;Zm00021ab389840;Zm00021ab144010;Zm00021ab144010;Zm00021ab160390;Zm00021ab160390;Zm00021ab051420;Zm00021ab051420;Zm00021ab089270;Zm00021ab298640;Zm00021ab298640;Zm00021ab298640;Zm00021ab298640;Zm00021ab087050;Zm00021ab087050;Zm00021ab298640;Zm00021ab298640;Zm00021ab256450;Zm00021ab216400;Zm00021ab216400;Zm00021ab186520;Zm00021ab186520;Zm00021ab216400;Zm00021ab216400;Zm00021ab165110;Zm00021ab165110;Zm00021ab164130;Zm00021ab164130;Zm00021ab429350;Zm00021ab429350;Zm00021ab268460;Zm00021ab268460;Zm00021ab051000;Zm00021ab051000;Zm00021ab051000;Zm00021ab051000;Zm00021ab051000;Zm00021ab051000;Zm00021ab429350;Zm00021ab429350;Zm00021ab344950;Zm00021ab344950;Zm00021ab022830;Zm00021ab022830;Zm00021ab312560;Zm00021ab312560;Zm00021ab429350;Zm00021ab429350;Zm00021ab329890;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab060450;Zm00021ab224130;Zm00021ab224130;Zm00021ab224130;Zm00021ab327320;Zm00021ab327320;Zm00021ab327320;Zm00021ab224130;Zm00021ab224130;Zm00021ab224130;Zm00021ab060450;Zm00021ab060450;Zm00021ab356710;Zm00021ab356710;Zm00021ab182390;Zm00021ab182390;Zm00021ab136540;Zm00021ab136540;Zm00021ab356710;Zm00021ab356710;Zm00021ab028420;Zm00021ab028420;Zm00021ab295430;Zm00021ab295430;Zm00021ab087390;Zm00021ab087390;Zm00021ab238740;Zm00021ab238740;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab017250;Zm00021ab017250;Zm00021ab156980;Zm00021ab163420;Zm00021ab163420;Zm00021ab163420;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab262730;Zm00021ab041680;Zm00021ab371930;Zm00021ab371930;Zm00021ab188910;Zm00021ab188910;Zm00021ab325280;Zm00021ab325280;Zm00021ab092430;Zm00021ab092430;Zm00021ab341890;Zm00021ab341890;Zm00021ab172150;Zm00021ab361740;Zm00021ab361740;Zm00021ab361740;Zm00021ab378230;Zm00021ab378230;Zm00021ab378230;Zm00021ab272440;Zm00021ab272440;Zm00021ab378230;Zm00021ab378230;Zm00021ab378230;Zm00021ab195450;Zm00021ab195450;Zm00021ab195450;Zm00021ab195450;Zm00021ab195450;Zm00021ab378230;Zm00021ab378230;Zm00021ab378230;Zm00021ab088140;Zm00021ab088140;Zm00021ab085490;Zm00021ab085490;Zm00021ab123470;Zm00021ab123470;Zm00021ab283600;Zm00021ab283600;Zm00021ab043630;Zm00021ab043630;Zm00021ab420630;Zm00021ab246680;Zm00021ab246680;Zm00021ab067590
IPR000054	Ribosomal protein L31e	Zm00021ab387970;Zm00021ab191820;Zm00021ab035110;Zm00021ab256360
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00021ab409280;Zm00021ab409280;Zm00021ab409280;Zm00021ab409280;Zm00021ab409280;Zm00021ab005740;Zm00021ab005740;Zm00021ab005740;Zm00021ab005740;Zm00021ab005740;Zm00021ab005740;Zm00021ab323280;Zm00021ab323280;Zm00021ab323280;Zm00021ab323280;Zm00021ab323280
