SCORE	NAME	GENE_MODEL
0.77173	True	Zm00033ab000010
0.93588	True	Zm00033ab000020
0.9962	True	Zm00033ab000030
0.25179	False	Zm00033ab000040
0.99938	True	Zm00033ab000050
0.96921	True	Zm00033ab000060
0.99939	True	Zm00033ab000070
0.35114	False	Zm00033ab000080
0.55853	True	Zm00033ab000110
0.25475	False	Zm00033ab000130
0.99624	True	Zm00033ab000140
0.99082	True	Zm00033ab000160
0.99833	True	Zm00033ab000170
0.00726	False	Zm00033ab000180
0.67899	True	Zm00033ab000190
0.99886	True	Zm00033ab000200
0.91237	True	Zm00033ab000230
0.98348	True	Zm00033ab000240
0.9992	True	Zm00033ab000250
0.9948	True	Zm00033ab000260
0.93574	True	Zm00033ab000270
0.99941	True	Zm00033ab000280
0.99078	True	Zm00033ab000290
0.99823	True	Zm00033ab000300
0.85513	True	Zm00033ab000310
0.06309	False	Zm00033ab000320
0.99926	True	Zm00033ab000330
0.99848	True	Zm00033ab000340
0.10356	False	Zm00033ab000350
0.1633	False	Zm00033ab000360
0.99213	True	Zm00033ab000370
0.83894	True	Zm00033ab000380
0.99695	True	Zm00033ab000390
0.9974	True	Zm00033ab000400
0.99287	True	Zm00033ab000410
0.99121	True	Zm00033ab000420
0.99729	True	Zm00033ab000430
0.01358	False	Zm00033ab000440
0.99703	True	Zm00033ab000450
0.99949	True	Zm00033ab000460
0.98086	True	Zm00033ab000470
0.95594	True	Zm00033ab000480
0.53106	True	Zm00033ab000490
0.95881	True	Zm00033ab000510
0.27989	False	Zm00033ab000520
0.99883	True	Zm00033ab000530
0.65603	True	Zm00033ab000540
0.12596	False	Zm00033ab000550
0.52799	True	Zm00033ab000560
0.00404	False	Zm00033ab000570
0.99991	True	Zm00033ab000580
0.0923	False	Zm00033ab000590
0.9696	True	Zm00033ab000600
0.99908	True	Zm00033ab000610
0.99973	True	Zm00033ab000620
0.99365	True	Zm00033ab000630
0.98409	True	Zm00033ab000640
0.85097	True	Zm00033ab000660
0.97371	True	Zm00033ab000670
0.9997	True	Zm00033ab000690
0.99756	True	Zm00033ab000710
0.99972	True	Zm00033ab000730
0.92794	True	Zm00033ab000740
0.92687	True	Zm00033ab000750
0.95576	True	Zm00033ab000760
0.99922	True	Zm00033ab000770
0.9819	True	Zm00033ab000780
0.99909	True	Zm00033ab000790
0.99451	True	Zm00033ab000800
0.88127	True	Zm00033ab000820
0.87133	True	Zm00033ab000830
0.99531	True	Zm00033ab000840
0.99864	True	Zm00033ab000850
0.99993	True	Zm00033ab000860
0.56413	True	Zm00033ab000870
0.98752	True	Zm00033ab000880
0.99947	True	Zm00033ab000890
0.98806	True	Zm00033ab000900
0.99659	True	Zm00033ab000920
0.88656	True	Zm00033ab000930
0.99661	True	Zm00033ab000940
0.99721	True	Zm00033ab000950
0.91567	True	Zm00033ab000960
0.99716	True	Zm00033ab000970
0.89769	True	Zm00033ab000980
0.99843	True	Zm00033ab000990
0.99992	True	Zm00033ab001000
0.99378	True	Zm00033ab001010
0.9998	True	Zm00033ab001020
0.99638	True	Zm00033ab001040
0.99566	True	Zm00033ab001060
0.99745	True	Zm00033ab001070
0.99969	True	Zm00033ab001080
0.9968	True	Zm00033ab001090
0.31467	False	Zm00033ab001100
0.99668	True	Zm00033ab001110
0.99725	True	Zm00033ab001120
0.9932	True	Zm00033ab001130
0.99932	True	Zm00033ab001140
0.93846	True	Zm00033ab001150
0.99899	True	Zm00033ab001160
0.97548	True	Zm00033ab001170
0.9956	True	Zm00033ab001180
0.99631	True	Zm00033ab001190
0.96545	True	Zm00033ab001200
0.99917	True	Zm00033ab001210
0.99864	True	Zm00033ab001220
0.97906	True	Zm00033ab001230
0.92127	True	Zm00033ab001250
0.96309	True	Zm00033ab001260
0.96741	True	Zm00033ab001270
0.98463	True	Zm00033ab001280
0.5009	True	Zm00033ab001290
0.9995	True	Zm00033ab001300
0.9993	True	Zm00033ab001310
0.99923	True	Zm00033ab001320
0.99637	True	Zm00033ab001330
0.71371	True	Zm00033ab001340
0.99585	True	Zm00033ab001350
0.99244	True	Zm00033ab001360
0.97193	True	Zm00033ab001370
0.95391	True	Zm00033ab001380
0.94092	True	Zm00033ab001390
0.99294	True	Zm00033ab001400
0.94725	True	Zm00033ab001410
0.99712	True	Zm00033ab001420
0.98459	True	Zm00033ab001430
0.9877	True	Zm00033ab001440
0.58872	True	Zm00033ab001450
0.99979	True	Zm00033ab001460
0.999	True	Zm00033ab001470
0.99639	True	Zm00033ab001480
0.99516	True	Zm00033ab001490
0.9787	True	Zm00033ab001510
0.9847	True	Zm00033ab001520
0.67381	True	Zm00033ab001530
0.99598	True	Zm00033ab001540
0.99652	True	Zm00033ab001550
0.9775	True	Zm00033ab001560
0.99528	True	Zm00033ab001570
0.95953	True	Zm00033ab001580
0.14661	False	Zm00033ab001600
0.95443	True	Zm00033ab001610
0.99975	True	Zm00033ab001620
0.99952	True	Zm00033ab001630
0.99008	True	Zm00033ab001640
0.98311	True	Zm00033ab001650
0.09018	False	Zm00033ab001660
0.99615	True	Zm00033ab001670
0.99866	True	Zm00033ab001680
0.95801	True	Zm00033ab001690
0.99491	True	Zm00033ab001700
0.99999	True	Zm00033ab001710
1.0	True	Zm00033ab001720
0.99405	True	Zm00033ab001730
0.99869	True	Zm00033ab001740
0.99794	True	Zm00033ab001750
0.02706	False	Zm00033ab001760
0.00461	False	Zm00033ab001770
0.98968	True	Zm00033ab001780
0.91751	True	Zm00033ab001800
0.98289	True	Zm00033ab001810
0.98676	True	Zm00033ab001820
0.98292	True	Zm00033ab001840
0.99006	True	Zm00033ab001850
0.94448	True	Zm00033ab001860
0.9809	True	Zm00033ab001880
0.99896	True	Zm00033ab001890
0.99984	True	Zm00033ab001900
0.99682	True	Zm00033ab001910
0.99943	True	Zm00033ab001930
0.99987	True	Zm00033ab001950
0.99966	True	Zm00033ab001960
0.76067	True	Zm00033ab001970
0.99092	True	Zm00033ab001980
0.99425	True	Zm00033ab001990
0.01344	False	Zm00033ab002000
0.97227	True	Zm00033ab002010
0.99157	True	Zm00033ab002020
0.99227	True	Zm00033ab002030
0.92278	True	Zm00033ab002050
0.99843	True	Zm00033ab002060
0.97131	True	Zm00033ab002070
0.91641	True	Zm00033ab002080
0.99906	True	Zm00033ab002090
0.9912	True	Zm00033ab002100
0.05966	False	Zm00033ab002110
0.99983	True	Zm00033ab002120
0.99008	True	Zm00033ab002130
0.9976	True	Zm00033ab002140
0.99146	True	Zm00033ab002160
0.99961	True	Zm00033ab002180
0.98518	True	Zm00033ab002190
0.99772	True	Zm00033ab002200
0.93872	True	Zm00033ab002210
0.83946	True	Zm00033ab002220
0.99705	True	Zm00033ab002230
0.99151	True	Zm00033ab002240
0.8453	True	Zm00033ab002250
0.99247	True	Zm00033ab002260
0.81713	True	Zm00033ab002270
0.99977	True	Zm00033ab002280
0.99882	True	Zm00033ab002290
0.98662	True	Zm00033ab002300
0.72204	True	Zm00033ab002320
0.99372	True	Zm00033ab002330
0.99161	True	Zm00033ab002340
0.98174	True	Zm00033ab002360
0.99147	True	Zm00033ab002370
0.9988	True	Zm00033ab002390
0.97935	True	Zm00033ab002400
0.92483	True	Zm00033ab002410
0.99082	True	Zm00033ab002420
0.99991	True	Zm00033ab002430
0.99851	True	Zm00033ab002440
