LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00025ab114450;Zm00025ab162830;Zm00025ab162830;Zm00025ab152060;Zm00025ab152060;Zm00025ab152060;Zm00025ab152060;Zm00025ab162830;Zm00025ab162830;Zm00025ab303960;Zm00025ab303960;Zm00025ab114460;Zm00025ab210380;Zm00025ab210380;Zm00025ab210380;Zm00025ab210380;Zm00025ab242940;Zm00025ab374000;Zm00025ab374000;Zm00025ab374000;Zm00025ab374000;Zm00025ab374000;Zm00025ab017960;Zm00025ab017960;Zm00025ab017960;Zm00025ab017960;Zm00025ab195690;Zm00025ab442850;Zm00025ab078010;Zm00025ab422680;Zm00025ab300370;Zm00025ab300370;Zm00025ab206310;Zm00025ab262540;Zm00025ab206310;Zm00025ab262540;Zm00025ab423390;Zm00025ab423390
IPR000008	C2 domain	Zm00025ab001740;Zm00025ab196500;Zm00025ab094180;Zm00025ab094180;Zm00025ab094180;Zm00025ab094180;Zm00025ab094180;Zm00025ab211200;Zm00025ab019980;Zm00025ab211200;Zm00025ab211200;Zm00025ab349500;Zm00025ab205440;Zm00025ab211200;Zm00025ab196500;Zm00025ab019980;Zm00025ab019980;Zm00025ab019980;Zm00025ab196500;Zm00025ab196500;Zm00025ab090690;Zm00025ab014290;Zm00025ab019980;Zm00025ab409480;Zm00025ab019980;Zm00025ab019980;Zm00025ab019980;Zm00025ab019980;Zm00025ab333720;Zm00025ab333720;Zm00025ab333720;Zm00025ab333720;Zm00025ab296280;Zm00025ab019980;Zm00025ab349500;Zm00025ab349500;Zm00025ab196500;Zm00025ab294150;Zm00025ab294150;Zm00025ab147430;Zm00025ab401060;Zm00025ab287570;Zm00025ab287570;Zm00025ab287570;Zm00025ab129120;Zm00025ab129120;Zm00025ab129120;Zm00025ab258330;Zm00025ab194050;Zm00025ab376390;Zm00025ab401060;Zm00025ab451310;Zm00025ab070330;Zm00025ab070330;Zm00025ab192880;Zm00025ab129120;Zm00025ab129120;Zm00025ab129120;Zm00025ab386310;Zm00025ab100320;Zm00025ab381080;Zm00025ab245060;Zm00025ab245060;Zm00025ab342720;Zm00025ab100320;Zm00025ab100320;Zm00025ab100320;Zm00025ab109160;Zm00025ab407560;Zm00025ab377420;Zm00025ab395420;Zm00025ab395420;Zm00025ab416650;Zm00025ab416650;Zm00025ab416650;Zm00025ab245060;Zm00025ab245060;Zm00025ab082120;Zm00025ab082120;Zm00025ab082120;Zm00025ab226710;Zm00025ab226710;Zm00025ab226710;Zm00025ab226710;Zm00025ab309790;Zm00025ab011550;Zm00025ab330790;Zm00025ab330790;Zm00025ab211030;Zm00025ab402050;Zm00025ab022390;Zm00025ab309790;Zm00025ab136210;Zm00025ab402050;Zm00025ab309790;Zm00025ab287240;Zm00025ab287240;Zm00025ab287240;Zm00025ab287240;Zm00025ab287240;Zm00025ab287240;Zm00025ab330790;Zm00025ab211030;Zm00025ab294810;Zm00025ab334400;Zm00025ab211030;Zm00025ab211030;Zm00025ab330790;Zm00025ab022390;Zm00025ab078470;Zm00025ab078470;Zm00025ab078470;Zm00025ab251940;Zm00025ab251940;Zm00025ab251940;Zm00025ab251940;Zm00025ab209020;Zm00025ab209020;Zm00025ab209020;Zm00025ab209020;Zm00025ab319360;Zm00025ab209020;Zm00025ab209020;Zm00025ab209020;Zm00025ab209020;Zm00025ab311610;Zm00025ab311610;Zm00025ab311610;Zm00025ab311610;Zm00025ab251940;Zm00025ab251940;Zm00025ab319360;Zm00025ab319360;Zm00025ab318680;Zm00025ab318680;Zm00025ab251940;Zm00025ab251940;Zm00025ab319360;Zm00025ab319360;Zm00025ab319360;Zm00025ab209020;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab287180;Zm00025ab237900;Zm00025ab319360;Zm00025ab319360;Zm00025ab319360;Zm00025ab008900;Zm00025ab008900;Zm00025ab371060;Zm00025ab371060;Zm00025ab371060;Zm00025ab371060;Zm00025ab106250;Zm00025ab309580;Zm00025ab292240;Zm00025ab292240;Zm00025ab451420;Zm00025ab451420;Zm00025ab451420;Zm00025ab334090;Zm00025ab444780;Zm00025ab107280;Zm00025ab107280;Zm00025ab372410;Zm00025ab372410;Zm00025ab155090;Zm00025ab126210;Zm00025ab292240;Zm00025ab292240;Zm00025ab292240;Zm00025ab292240;Zm00025ab115470;Zm00025ab115470;Zm00025ab115470;Zm00025ab107280;Zm00025ab107280;Zm00025ab107280;Zm00025ab107280;Zm00025ab126210;Zm00025ab126210;Zm00025ab040230;Zm00025ab444780;Zm00025ab106250;Zm00025ab106250;Zm00025ab126210;Zm00025ab115470;Zm00025ab107280;Zm00025ab107280;Zm00025ab126210;Zm00025ab126210;Zm00025ab126210;Zm00025ab126210;Zm00025ab126210;Zm00025ab126210;Zm00025ab115470;Zm00025ab343990;Zm00025ab292240;Zm00025ab292240;Zm00025ab142440;Zm00025ab077570;Zm00025ab237950;Zm00025ab237950;Zm00025ab153660;Zm00025ab153660;Zm00025ab025810;Zm00025ab025810;Zm00025ab025810;Zm00025ab025810;Zm00025ab376740;Zm00025ab193960;Zm00025ab193960;Zm00025ab193960;Zm00025ab316710;Zm00025ab349720;Zm00025ab077570;Zm00025ab349720;Zm00025ab349720;Zm00025ab081900;Zm00025ab081900;Zm00025ab081900;Zm00025ab081900;Zm00025ab025810;Zm00025ab025810;Zm00025ab081900;Zm00025ab081900;Zm00025ab361960;Zm00025ab361960;Zm00025ab361960;Zm00025ab316710;Zm00025ab349720;Zm00025ab349720;Zm00025ab349720;Zm00025ab237950;Zm00025ab361960;Zm00025ab361960;Zm00025ab361960;Zm00025ab239170;Zm00025ab153660;Zm00025ab338060;Zm00025ab338060;Zm00025ab338060;Zm00025ab198880;Zm00025ab316710;Zm00025ab316710;Zm00025ab077570;Zm00025ab297940;Zm00025ab198020;Zm00025ab263570;Zm00025ab263570;Zm00025ab263570;Zm00025ab113870;Zm00025ab113870;Zm00025ab113870;Zm00025ab113870;Zm00025ab403060;Zm00025ab403060;Zm00025ab403060;Zm00025ab403060;Zm00025ab403060;Zm00025ab403060;Zm00025ab297940;Zm00025ab099120;Zm00025ab107490;Zm00025ab263570;Zm00025ab200290;Zm00025ab113870;Zm00025ab113870;Zm00025ab403060;Zm00025ab403060;Zm00025ab403060;Zm00025ab053120;Zm00025ab108610;Zm00025ab108610;Zm00025ab108610;Zm00025ab108610;Zm00025ab108610;Zm00025ab108610;Zm00025ab108610;Zm00025ab108610;Zm00025ab111610;Zm00025ab373410;Zm00025ab443320;Zm00025ab443320;Zm00025ab443320;Zm00025ab344330;Zm00025ab344330;Zm00025ab344330;Zm00025ab344330;Zm00025ab111610;Zm00025ab111610;Zm00025ab111610;Zm00025ab111610;Zm00025ab296160;Zm00025ab296160;Zm00025ab296160;Zm00025ab296160;Zm00025ab234180;Zm00025ab401380;Zm00025ab401380;Zm00025ab245170;Zm00025ab035680;Zm00025ab035680;Zm00025ab245170;Zm00025ab234180;Zm00025ab234180;Zm00025ab234180;Zm00025ab234180;Zm00025ab300630;Zm00025ab300630;Zm00025ab300630;Zm00025ab234180;Zm00025ab234180;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab067520;Zm00025ab035680;Zm00025ab035680;Zm00025ab102850;Zm00025ab234180;Zm00025ab234180;Zm00025ab245170;Zm00025ab245170;Zm00025ab245170;Zm00025ab035680;Zm00025ab401380;Zm00025ab035680;Zm00025ab035680;Zm00025ab269530;Zm00025ab269530;Zm00025ab269530;Zm00025ab269530;Zm00025ab401380;Zm00025ab401380;Zm00025ab165360
IPR000010	Cystatin domain	Zm00025ab299120;Zm00025ab299120;Zm00025ab299120;Zm00025ab299120;Zm00025ab006320;Zm00025ab299120;Zm00025ab299120;Zm00025ab021950;Zm00025ab021960;Zm00025ab417930;Zm00025ab021980;Zm00025ab174710;Zm00025ab345490;Zm00025ab345490;Zm00025ab174700;Zm00025ab417940;Zm00025ab417960;Zm00025ab362780;Zm00025ab362780;Zm00025ab006290;Zm00025ab383210;Zm00025ab302690;Zm00025ab378700
IPR000014	PAS domain	Zm00025ab117130;Zm00025ab117130;Zm00025ab171300;Zm00025ab284790;Zm00025ab044450;Zm00025ab044450;Zm00025ab044450;Zm00025ab044450;Zm00025ab241110;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab124760;Zm00025ab169200;Zm00025ab169200;Zm00025ab209420;Zm00025ab209420;Zm00025ab234900;Zm00025ab234900
IPR000023	Phosphofructokinase domain	Zm00025ab159540;Zm00025ab159540;Zm00025ab044750;Zm00025ab044750;Zm00025ab042670;Zm00025ab350230;Zm00025ab042670;Zm00025ab042670;Zm00025ab263130;Zm00025ab263130;Zm00025ab291200;Zm00025ab320550;Zm00025ab320550;Zm00025ab390940;Zm00025ab102730;Zm00025ab102730;Zm00025ab102730;Zm00025ab082330;Zm00025ab102730;Zm00025ab102730;Zm00025ab304680;Zm00025ab363510;Zm00025ab295280;Zm00025ab396320;Zm00025ab396320;Zm00025ab396320;Zm00025ab124500;Zm00025ab396320;Zm00025ab124500;Zm00025ab396320;Zm00025ab385600;Zm00025ab050330;Zm00025ab196220;Zm00025ab282610;Zm00025ab196220;Zm00025ab196220;Zm00025ab441710;Zm00025ab282610
IPR000031	PurE domain	Zm00025ab123700
IPR000043	Adenosylhomocysteinase-like	Zm00025ab176270;Zm00025ab176270;Zm00025ab093270
IPR000048	IQ motif, EF-hand binding site	Zm00025ab152390;Zm00025ab385040;Zm00025ab385040;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab276280;Zm00025ab276280;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab160690;Zm00025ab368890;Zm00025ab368890;Zm00025ab368890;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab279450;Zm00025ab279450;Zm00025ab177010;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab269590;Zm00025ab087620;Zm00025ab087620;Zm00025ab164230;Zm00025ab087620;Zm00025ab087620;Zm00025ab448510;Zm00025ab448510;Zm00025ab237470;Zm00025ab237470;Zm00025ab370690;Zm00025ab370690;Zm00025ab159310;Zm00025ab159310;Zm00025ab159310;Zm00025ab159310;Zm00025ab370690;Zm00025ab370690;Zm00025ab245520;Zm00025ab245520;Zm00025ab343910;Zm00025ab343910;Zm00025ab094160;Zm00025ab094160;Zm00025ab159310;Zm00025ab159310;Zm00025ab159310;Zm00025ab159310;Zm00025ab159310;Zm00025ab159310;Zm00025ab061630;Zm00025ab061630;Zm00025ab370690;Zm00025ab370690;Zm00025ab336510;Zm00025ab370690;Zm00025ab370690;Zm00025ab061630;Zm00025ab061630;Zm00025ab061630;Zm00025ab061630;Zm00025ab061630;Zm00025ab061630;Zm00025ab061630;Zm00025ab061630;Zm00025ab385610;Zm00025ab385610;Zm00025ab148270;Zm00025ab148270;Zm00025ab370690;Zm00025ab370690;Zm00025ab370690;Zm00025ab370690;Zm00025ab148270;Zm00025ab148270;Zm00025ab028100;Zm00025ab336510;Zm00025ab015410;Zm00025ab015410;Zm00025ab161040;Zm00025ab302100;Zm00025ab302100;Zm00025ab018250;Zm00025ab336510;Zm00025ab341090;Zm00025ab095120;Zm00025ab095120;Zm00025ab263410;Zm00025ab386100;Zm00025ab386100;Zm00025ab386100;Zm00025ab028970;Zm00025ab028970;Zm00025ab438270;Zm00025ab438270;Zm00025ab142190;Zm00025ab028970;Zm00025ab028970;Zm00025ab028970;Zm00025ab028970;Zm00025ab028970;Zm00025ab028970;Zm00025ab370180;Zm00025ab370180;Zm00025ab370180;Zm00025ab370180;Zm00025ab438270;Zm00025ab438270;Zm00025ab438270;Zm00025ab438270;Zm00025ab305410;Zm00025ab305410;Zm00025ab250370;Zm00025ab250370;Zm00025ab192300;Zm00025ab192300;Zm00025ab386100;Zm00025ab386100;Zm00025ab386100;Zm00025ab386100;Zm00025ab386100;Zm00025ab386100;Zm00025ab370180;Zm00025ab370180;Zm00025ab349890;Zm00025ab349890;Zm00025ab196730;Zm00025ab386100;Zm00025ab386100;Zm00025ab386100;Zm00025ab415360;Zm00025ab415360;Zm00025ab221420;Zm00025ab221420;Zm00025ab066950;Zm00025ab066950;Zm00025ab066950;Zm00025ab066950;Zm00025ab154230;Zm00025ab047050;Zm00025ab047050;Zm00025ab047050;Zm00025ab221420;Zm00025ab221420;Zm00025ab089800;Zm00025ab089800;Zm00025ab221420;Zm00025ab221420;Zm00025ab350250;Zm00025ab350250;Zm00025ab221420;Zm00025ab221420;Zm00025ab367150;Zm00025ab367150;Zm00025ab379540;Zm00025ab221420;Zm00025ab221420;Zm00025ab301110;Zm00025ab101080;Zm00025ab101080;Zm00025ab276710;Zm00025ab276710;Zm00025ab276710;Zm00025ab276710;Zm00025ab276710;Zm00025ab052780;Zm00025ab052780;Zm00025ab176980;Zm00025ab176980;Zm00025ab047050;Zm00025ab047050;Zm00025ab047050;Zm00025ab221420;Zm00025ab221420;Zm00025ab300550;Zm00025ab300550;Zm00025ab301110;Zm00025ab154230;Zm00025ab154230;Zm00025ab154230;Zm00025ab154230;Zm00025ab154230;Zm00025ab154230;Zm00025ab350250;Zm00025ab350250;Zm00025ab066950;Zm00025ab066950;Zm00025ab066950;Zm00025ab066950;Zm00025ab390460;Zm00025ab390460;Zm00025ab229620;Zm00025ab229620;Zm00025ab229620;Zm00025ab152400;Zm00025ab239310;Zm00025ab239310;Zm00025ab239310;Zm00025ab052250;Zm00025ab052250;Zm00025ab101590;Zm00025ab101590;Zm00025ab238400;Zm00025ab052250;Zm00025ab052250;Zm00025ab385590;Zm00025ab385590;Zm00025ab176970;Zm00025ab176970;Zm00025ab209550;Zm00025ab209550;Zm00025ab424380;Zm00025ab424380;Zm00025ab110520;Zm00025ab229620;Zm00025ab229620;Zm00025ab229620;Zm00025ab333970;Zm00025ab333970;Zm00025ab333970;Zm00025ab052250;Zm00025ab052250;Zm00025ab052250;Zm00025ab052250;Zm00025ab442970;Zm00025ab442970;Zm00025ab363280;Zm00025ab176380;Zm00025ab187840;Zm00025ab187840;Zm00025ab424520;Zm00025ab124530;Zm00025ab124530;Zm00025ab316890;Zm00025ab316890;Zm00025ab316890;Zm00025ab316890;Zm00025ab316890;Zm00025ab397280;Zm00025ab397280;Zm00025ab131220;Zm00025ab131220;Zm00025ab305190;Zm00025ab305190;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab363440;Zm00025ab363440;Zm00025ab374160;Zm00025ab374160;Zm00025ab407450;Zm00025ab407450;Zm00025ab407450;Zm00025ab407450;Zm00025ab407450;Zm00025ab407450;Zm00025ab407450;Zm00025ab407450;Zm00025ab017190;Zm00025ab017190;Zm00025ab304810;Zm00025ab304810;Zm00025ab304810;Zm00025ab304810;Zm00025ab180040;Zm00025ab180040;Zm00025ab108920;Zm00025ab108920;Zm00025ab169790;Zm00025ab169790;Zm00025ab049780;Zm00025ab049780;Zm00025ab223070;Zm00025ab223070;Zm00025ab305190;Zm00025ab305190;Zm00025ab305190;Zm00025ab305190;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab335140;Zm00025ab255640;Zm00025ab255640;Zm00025ab222890;Zm00025ab222890;Zm00025ab363440;Zm00025ab363440;Zm00025ab401790;Zm00025ab401790;Zm00025ab183020;Zm00025ab407450;Zm00025ab407450;Zm00025ab450430;Zm00025ab450430;Zm00025ab418390;Zm00025ab289450;Zm00025ab289450;Zm00025ab007570;Zm00025ab007570;Zm00025ab450430;Zm00025ab007570;Zm00025ab007570;Zm00025ab423090;Zm00025ab423090;Zm00025ab445850;Zm00025ab294500;Zm00025ab294500;Zm00025ab294500;Zm00025ab294500;Zm00025ab447780;Zm00025ab275620;Zm00025ab068970;Zm00025ab449200;Zm00025ab449200;Zm00025ab052860;Zm00025ab052860;Zm00025ab228910;Zm00025ab228910;Zm00025ab255970;Zm00025ab176320;Zm00025ab403240;Zm00025ab419120;Zm00025ab419120;Zm00025ab419120;Zm00025ab419120;Zm00025ab419120;Zm00025ab419120;Zm00025ab405470;Zm00025ab405470;Zm00025ab403240;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab200510;Zm00025ab232510;Zm00025ab232510;Zm00025ab232510;Zm00025ab232510;Zm00025ab406610;Zm00025ab075520;Zm00025ab145390;Zm00025ab145390;Zm00025ab340200;Zm00025ab340200;Zm00025ab340200;Zm00025ab340200;Zm00025ab075520;Zm00025ab075520;Zm00025ab166460;Zm00025ab166460;Zm00025ab166460;Zm00025ab166460;Zm00025ab166460;Zm00025ab238830;Zm00025ab238830;Zm00025ab167660;Zm00025ab167660;Zm00025ab232510;Zm00025ab232510;Zm00025ab231650;Zm00025ab231650;Zm00025ab075520;Zm00025ab232510;Zm00025ab232510;Zm00025ab409600;Zm00025ab409600;Zm00025ab033620;Zm00025ab033620;Zm00025ab033620;Zm00025ab033620;Zm00025ab275790;Zm00025ab033620;Zm00025ab033620;Zm00025ab191480;Zm00025ab191480;Zm00025ab140360;Zm00025ab140360;Zm00025ab232510;Zm00025ab232510;Zm00025ab232510;Zm00025ab232510;Zm00025ab140360;Zm00025ab140360
IPR000054	Ribosomal protein L31e	Zm00025ab396090;Zm00025ab263310;Zm00025ab196610
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00025ab329910;Zm00025ab329910;Zm00025ab329910;Zm00025ab329910;Zm00025ab329910;Zm00025ab006050;Zm00025ab006050;Zm00025ab006050;Zm00025ab006050;Zm00025ab006050;Zm00025ab418160;Zm00025ab418160;Zm00025ab418160;Zm00025ab006050;Zm00025ab006050
