LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00024ab256080;Zm00024ab112600;Zm00024ab294520;Zm00024ab294520;Zm00024ab149220;Zm00024ab149220;Zm00024ab283720;Zm00024ab149220;Zm00024ab149220;Zm00024ab149220;Zm00024ab149220;Zm00024ab283720;Zm00024ab159800;Zm00024ab205720;Zm00024ab205720;Zm00024ab205720;Zm00024ab205720;Zm00024ab237680;Zm00024ab287910;Zm00024ab287910;Zm00024ab237680;Zm00024ab298170;Zm00024ab289560;Zm00024ab289560;Zm00024ab125590;Zm00024ab112580;Zm00024ab017440;Zm00024ab275470;Zm00024ab275470;Zm00024ab416920;Zm00024ab416920;Zm00024ab077130;Zm00024ab191750;Zm00024ab368020;Zm00024ab368020;Zm00024ab368020;Zm00024ab202070;Zm00024ab202070
IPR000008	C2 domain	Zm00024ab286500;Zm00024ab286500;Zm00024ab290710;Zm00024ab366400;Zm00024ab304290;Zm00024ab325370;Zm00024ab304290;Zm00024ab328580;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab396410;Zm00024ab313770;Zm00024ab313770;Zm00024ab190120;Zm00024ab190120;Zm00024ab190120;Zm00024ab206710;Zm00024ab402490;Zm00024ab233800;Zm00024ab076670;Zm00024ab076670;Zm00024ab105450;Zm00024ab105450;Zm00024ab232610;Zm00024ab105450;Zm00024ab105450;Zm00024ab076670;Zm00024ab294820;Zm00024ab294820;Zm00024ab294820;Zm00024ab093160;Zm00024ab246290;Zm00024ab246290;Zm00024ab246290;Zm00024ab246290;Zm00024ab124580;Zm00024ab124580;Zm00024ab124580;Zm00024ab124580;Zm00024ab124580;Zm00024ab124580;Zm00024ab124580;Zm00024ab221710;Zm00024ab221710;Zm00024ab221710;Zm00024ab221710;Zm00024ab292260;Zm00024ab370810;Zm00024ab394520;Zm00024ab314350;Zm00024ab124580;Zm00024ab124580;Zm00024ab124580;Zm00024ab394520;Zm00024ab394520;Zm00024ab069800;Zm00024ab069800;Zm00024ab189000;Zm00024ab314350;Zm00024ab314350;Zm00024ab021810;Zm00024ab144830;Zm00024ab019410;Zm00024ab019410;Zm00024ab019410;Zm00024ab019410;Zm00024ab314350;Zm00024ab306270;Zm00024ab306270;Zm00024ab306270;Zm00024ab306270;Zm00024ab332580;Zm00024ab332580;Zm00024ab021810;Zm00024ab019410;Zm00024ab019410;Zm00024ab019410;Zm00024ab019410;Zm00024ab246290;Zm00024ab246290;Zm00024ab292260;Zm00024ab314350;Zm00024ab314350;Zm00024ab370810;Zm00024ab380620;Zm00024ab019410;Zm00024ab338640;Zm00024ab371550;Zm00024ab204500;Zm00024ab204500;Zm00024ab204500;Zm00024ab240220;Zm00024ab375220;Zm00024ab240220;Zm00024ab098720;Zm00024ab365070;Zm00024ab365070;Zm00024ab365070;Zm00024ab365070;Zm00024ab240220;Zm00024ab240220;Zm00024ab105680;Zm00024ab400670;Zm00024ab281560;Zm00024ab034530;Zm00024ab034530;Zm00024ab263350;Zm00024ab263350;Zm00024ab263350;Zm00024ab263350;Zm00024ab034530;Zm00024ab034530;Zm00024ab034530;Zm00024ab338970;Zm00024ab338970;Zm00024ab338970;Zm00024ab338970;Zm00024ab177470;Zm00024ab109710;Zm00024ab109710;Zm00024ab109710;Zm00024ab343850;Zm00024ab162260;Zm00024ab343850;Zm00024ab343850;Zm00024ab356220;Zm00024ab356220;Zm00024ab356220;Zm00024ab034530;Zm00024ab034530;Zm00024ab437940;Zm00024ab152130;Zm00024ab127650;Zm00024ab127650;Zm00024ab127650;Zm00024ab011440;Zm00024ab250620;Zm00024ab097600;Zm00024ab311570;Zm00024ab257210;Zm00024ab311570;Zm00024ab311570;Zm00024ab437940;Zm00024ab257210;Zm00024ab257210;Zm00024ab077590;Zm00024ab077590;Zm00024ab077590;Zm00024ab001470;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab280850;Zm00024ab409690;Zm00024ab409690;Zm00024ab409690;Zm00024ab013890;Zm00024ab240060;Zm00024ab240060;Zm00024ab190130;Zm00024ab190130;Zm00024ab190130;Zm00024ab194020;Zm00024ab281310;Zm00024ab111940;Zm00024ab111940;Zm00024ab190130;Zm00024ab190130;Zm00024ab190130;Zm00024ab401890;Zm00024ab288430;Zm00024ab107480;Zm00024ab240060;Zm00024ab240060;Zm00024ab066780;Zm00024ab066780;Zm00024ab066780;Zm00024ab066780;Zm00024ab066780;Zm00024ab066780;Zm00024ab066780;Zm00024ab066780;Zm00024ab039500;Zm00024ab133980;Zm00024ab280900;Zm00024ab280900;Zm00024ab280900;Zm00024ab328880;Zm00024ab228790;Zm00024ab228790;Zm00024ab090980;Zm00024ab039500;Zm00024ab290560;Zm00024ab290560;Zm00024ab370440;Zm00024ab337200;Zm00024ab120070;Zm00024ab113640;Zm00024ab344030;Zm00024ab232620;Zm00024ab344030;Zm00024ab025200;Zm00024ab025200;Zm00024ab025200;Zm00024ab025200;Zm00024ab201250;Zm00024ab081040;Zm00024ab081040;Zm00024ab394870;Zm00024ab113640;Zm00024ab394870;Zm00024ab394870;Zm00024ab101410;Zm00024ab025200;Zm00024ab025200;Zm00024ab081210;Zm00024ab081210;Zm00024ab081210;Zm00024ab104480;Zm00024ab395490;Zm00024ab106780;Zm00024ab106780;Zm00024ab106780;Zm00024ab106780;Zm00024ab389220;Zm00024ab389220;Zm00024ab444710;Zm00024ab150640;Zm00024ab194740;Zm00024ab444600;Zm00024ab008680;Zm00024ab436490;Zm00024ab192530;Zm00024ab192530;Zm00024ab192530
IPR000010	Cystatin domain	Zm00024ab171830;Zm00024ab296910;Zm00024ab410900;Zm00024ab021360;Zm00024ab006030;Zm00024ab021380;Zm00024ab340010;Zm00024ab340010;Zm00024ab152970;Zm00024ab152970;Zm00024ab152970;Zm00024ab006020;Zm00024ab293240;Zm00024ab293240;Zm00024ab021370;Zm00024ab410870;Zm00024ab293240;Zm00024ab293240;Zm00024ab293240;Zm00024ab377370;Zm00024ab171820;Zm00024ab357160;Zm00024ab357160;Zm00024ab410890;Zm00024ab372790
IPR000014	PAS domain	Zm00024ab211300;Zm00024ab123470;Zm00024ab123470;Zm00024ab123470;Zm00024ab123470;Zm00024ab229460;Zm00024ab165860;Zm00024ab165860;Zm00024ab115390;Zm00024ab229460;Zm00024ab204930;Zm00024ab235850;Zm00024ab167890;Zm00024ab043340;Zm00024ab043340;Zm00024ab278290
IPR000023	Phosphofructokinase domain	Zm00024ab256700;Zm00024ab434830;Zm00024ab357740;Zm00024ab256700;Zm00024ab379850;Zm00024ab192250;Zm00024ab123160;Zm00024ab156480;Zm00024ab043650;Zm00024ab043650;Zm00024ab156480;Zm00024ab344520;Zm00024ab041710;Zm00024ab041710;Zm00024ab289610;Zm00024ab344520;Zm00024ab315500;Zm00024ab275930;Zm00024ab289620;Zm00024ab289620;Zm00024ab285530;Zm00024ab101180;Zm00024ab101180;Zm00024ab101180;Zm00024ab101180;Zm00024ab101180;Zm00024ab101180;Zm00024ab298960;Zm00024ab385040;Zm00024ab390130;Zm00024ab390130;Zm00024ab390130;Zm00024ab049210
IPR000031	PurE domain	Zm00024ab122420
IPR000043	Adenosylhomocysteinase-like	Zm00024ab173010;Zm00024ab173010
IPR000048	IQ motif, EF-hand binding site	Zm00024ab061100;Zm00024ab061100;Zm00024ab287180;Zm00024ab287180;Zm00024ab161170;Zm00024ab161170;Zm00024ab405140;Zm00024ab405140;Zm00024ab151250;Zm00024ab042110;Zm00024ab196320;Zm00024ab196320;Zm00024ab196320;Zm00024ab196320;Zm00024ab196320;Zm00024ab086710;Zm00024ab086710;Zm00024ab151250;Zm00024ab157920;Zm00024ab382670;Zm00024ab382670;Zm00024ab151250;Zm00024ab151250;Zm00024ab151250;Zm00024ab151250;Zm00024ab151250;Zm00024ab151250;Zm00024ab112380;Zm00024ab112380;Zm00024ab123220;Zm00024ab123220;Zm00024ab416640;Zm00024ab416640;Zm00024ab161200;Zm00024ab171220;Zm00024ab171220;Zm00024ab198040;Zm00024ab198040;Zm00024ab108710;Zm00024ab299110;Zm00024ab299110;Zm00024ab088740;Zm00024ab088740;Zm00024ab108710;Zm00024ab405150;Zm00024ab405150;Zm00024ab184020;Zm00024ab184020;Zm00024ab090400;Zm00024ab090400;Zm00024ab257020;Zm00024ab412170;Zm00024ab412170;Zm00024ab412170;Zm00024ab412170;Zm00024ab412170;Zm00024ab412170;Zm00024ab198040;Zm00024ab198040;Zm00024ab176840;Zm00024ab176840;Zm00024ab218550;Zm00024ab218550;Zm00024ab218550;Zm00024ab218550;Zm00024ab204690;Zm00024ab204690;Zm00024ab161180;Zm00024ab161180;Zm00024ab173640;Zm00024ab173640;Zm00024ab379860;Zm00024ab379860;Zm00024ab349380;Zm00024ab359070;Zm00024ab359070;Zm00024ab357680;Zm00024ab357680;Zm00024ab007970;Zm00024ab007970;Zm00024ab158500;Zm00024ab158500;Zm00024ab173650;Zm00024ab173650;Zm00024ab028800;Zm00024ab028800;Zm00024ab068340;Zm00024ab093980;Zm00024ab093980;Zm00024ab436110;Zm00024ab436110;Zm00024ab284570;Zm00024ab284570;Zm00024ab344540;Zm00024ab344540;Zm00024ab249780;Zm00024ab249780;Zm00024ab431250;Zm00024ab431250;Zm00024ab364730;Zm00024ab364730;Zm00024ab362850;Zm00024ab362850;Zm00024ab362850;Zm00024ab348140;Zm00024ab348140;Zm00024ab364130;Zm00024ab364130;Zm00024ab364130;Zm00024ab364130;Zm00024ab100040;Zm00024ab100040;Zm00024ab163370;Zm00024ab163370;Zm00024ab163370;Zm00024ab163370;Zm00024ab163370;Zm00024ab097930;Zm00024ab097930;Zm00024ab396610;Zm00024ab272590;Zm00024ab272590;Zm00024ab396610;Zm00024ab344540;Zm00024ab344540;Zm00024ab279100;Zm00024ab279100;Zm00024ab139930;Zm00024ab142290;Zm00024ab051820;Zm00024ab051820;Zm00024ab320920;Zm00024ab320920;Zm00024ab295360;Zm00024ab139920;Zm00024ab157610;Zm00024ab157610;Zm00024ab114840;Zm00024ab373690;Zm00024ab373560;Zm00024ab373560;Zm00024ab081610;Zm00024ab081610;Zm00024ab299570;Zm00024ab299570;Zm00024ab157610;Zm00024ab157610;Zm00024ab157610;Zm00024ab157610;Zm00024ab157610;Zm00024ab157610;Zm00024ab406840;Zm00024ab406840;Zm00024ab299880;Zm00024ab299880;Zm00024ab311810;Zm00024ab311810;Zm00024ab311810;Zm00024ab311810;Zm00024ab311810;Zm00024ab391960;Zm00024ab032630;Zm00024ab032630;Zm00024ab071210;Zm00024ab326260;Zm00024ab326260;Zm00024ab299570;Zm00024ab299570;Zm00024ab299570;Zm00024ab299570;Zm00024ab299570;Zm00024ab299570;Zm00024ab137940;Zm00024ab137940;Zm00024ab380330;Zm00024ab380330;Zm00024ab380330;Zm00024ab227180;Zm00024ab227180;Zm00024ab333100;Zm00024ab333100;Zm00024ab216890;Zm00024ab216890;Zm00024ab216890;Zm00024ab216890;Zm00024ab380210;Zm00024ab380210;Zm00024ab216890;Zm00024ab216890;Zm00024ab144020;Zm00024ab144020;Zm00024ab015060;Zm00024ab015060;Zm00024ab216890;Zm00024ab216890;Zm00024ab216890;Zm00024ab216890;Zm00024ab371280;Zm00024ab371280;Zm00024ab240550;Zm00024ab240550;Zm00024ab227180;Zm00024ab227180;Zm00024ab173040;Zm00024ab411340;Zm00024ab331180;Zm00024ab390990;Zm00024ab390990;Zm00024ab271200;Zm00024ab145650;Zm00024ab145650;Zm00024ab145650;Zm00024ab145650;Zm00024ab032610;Zm00024ab032610;Zm00024ab032610;Zm00024ab048620;Zm00024ab048620;Zm00024ab171240;Zm00024ab171240;Zm00024ab099040;Zm00024ab099040;Zm00024ab010230;Zm00024ab328450;Zm00024ab328450;Zm00024ab328450;Zm00024ab145650;Zm00024ab145650;Zm00024ab075050;Zm00024ab099550;Zm00024ab099550;Zm00024ab060820;Zm00024ab060820;Zm00024ab060820;Zm00024ab060820;Zm00024ab298730;Zm00024ab298730;Zm00024ab322740;Zm00024ab322740;Zm00024ab392810;Zm00024ab392810;Zm00024ab103220;Zm00024ab103220;Zm00024ab224630;Zm00024ab224630;Zm00024ab224630;Zm00024ab156220;Zm00024ab156220;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab298730;Zm00024ab298730;Zm00024ab270280;Zm00024ab270280;Zm00024ab270280;Zm00024ab270280;Zm00024ab185660;Zm00024ab185660;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab263420;Zm00024ab109030;Zm00024ab109030;Zm00024ab329700;Zm00024ab329700;Zm00024ab329700;Zm00024ab329700;Zm00024ab329700;Zm00024ab329700;Zm00024ab329700;Zm00024ab156220;Zm00024ab156220;Zm00024ab060820;Zm00024ab060820;Zm00024ab060820;Zm00024ab060820;Zm00024ab060820;Zm00024ab060820;Zm00024ab045880;Zm00024ab045880;Zm00024ab045880;Zm00024ab118920;Zm00024ab118920;Zm00024ab045880;Zm00024ab045880;Zm00024ab045880;Zm00024ab043240;Zm00024ab043240;Zm00024ab400580;Zm00024ab400580;Zm00024ab028250;Zm00024ab028250;Zm00024ab027330;Zm00024ab027330;Zm00024ab051600;Zm00024ab051600;Zm00024ab007260;Zm00024ab007260;Zm00024ab288890;Zm00024ab288890;Zm00024ab400580;Zm00024ab400580;Zm00024ab244940;Zm00024ab244940;Zm00024ab443470;Zm00024ab334610;Zm00024ab334610;Zm00024ab384600;Zm00024ab384600;Zm00024ab361300;Zm00024ab361300;Zm00024ab164500;Zm00024ab164500;Zm00024ab273290;Zm00024ab273290;Zm00024ab439050;Zm00024ab338550;Zm00024ab338550;Zm00024ab074610;Zm00024ab405160;Zm00024ab405160;Zm00024ab074610;Zm00024ab439050;Zm00024ab066280;Zm00024ab066280;Zm00024ab066280;Zm00024ab017680;Zm00024ab427420;Zm00024ab427420;Zm00024ab051100;Zm00024ab051100;Zm00024ab187390;Zm00024ab187390
IPR000054	Ribosomal protein L31e	Zm00024ab389920;Zm00024ab192690;Zm00024ab256940;Zm00024ab035570;Zm00024ab035570
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00024ab411140;Zm00024ab411140;Zm00024ab411140;Zm00024ab411140;Zm00024ab411140;Zm00024ab324450;Zm00024ab324450;Zm00024ab005730;Zm00024ab005730;Zm00024ab005730;Zm00024ab005730;Zm00024ab005730
