LABEL	NAME	GENE_MODEL
GO:0000009	alpha-1,6-mannosyltransferase activity	Zm00022ab119910;Zm00022ab119910;Zm00022ab164170;Zm00022ab164170
GO:0000012	single strand break repair	Zm00022ab025000;Zm00022ab383080
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	Zm00022ab127040
GO:0000015	phosphopyruvate hydratase complex	Zm00022ab011810;Zm00022ab027930;Zm00022ab027930;Zm00022ab275140;Zm00022ab317000;Zm00022ab383780;Zm00022ab383780;Zm00022ab383780;Zm00022ab403290;Zm00022ab455750
GO:0000018	regulation of DNA recombination	Zm00022ab275510
GO:0000023	maltose metabolic process	Zm00022ab072120
GO:0000025	maltose catabolic process	Zm00022ab333950
GO:0000026	alpha-1,2-mannosyltransferase activity	Zm00022ab233000;Zm00022ab233050
GO:0000027	ribosomal large subunit assembly	Zm00022ab002700;Zm00022ab012400;Zm00022ab012400;Zm00022ab012400;Zm00022ab016370;Zm00022ab016370;Zm00022ab016370;Zm00022ab016370;Zm00022ab029650;Zm00022ab031160;Zm00022ab050320;Zm00022ab050320;Zm00022ab050320;Zm00022ab052550;Zm00022ab052740;Zm00022ab065790;Zm00022ab083370;Zm00022ab083370;Zm00022ab083420;Zm00022ab083420;Zm00022ab083420;Zm00022ab083420;Zm00022ab092660;Zm00022ab092660;Zm00022ab092660;Zm00022ab092680;Zm00022ab092680;Zm00022ab092680;Zm00022ab095240;Zm00022ab146240;Zm00022ab146240;Zm00022ab155580;Zm00022ab164710;Zm00022ab166630;Zm00022ab185380;Zm00022ab185380;Zm00022ab185380;Zm00022ab185380;Zm00022ab185380;Zm00022ab185380;Zm00022ab185400;Zm00022ab199520;Zm00022ab221910;Zm00022ab221910;Zm00022ab221910;Zm00022ab221910;Zm00022ab221910;Zm00022ab249220;Zm00022ab249230;Zm00022ab249230;Zm00022ab249230;Zm00022ab259720;Zm00022ab286570;Zm00022ab295550;Zm00022ab297240;Zm00022ab302870;Zm00022ab302870;Zm00022ab359830;Zm00022ab371760;Zm00022ab371760;Zm00022ab371760;Zm00022ab371760;Zm00022ab406020;Zm00022ab422960;Zm00022ab434920
GO:0000028	ribosomal small subunit assembly	Zm00022ab002860;Zm00022ab005320;Zm00022ab006310;Zm00022ab009550;Zm00022ab013980;Zm00022ab017730;Zm00022ab017730;Zm00022ab017740;Zm00022ab019820;Zm00022ab019820;Zm00022ab025430;Zm00022ab025760;Zm00022ab025920;Zm00022ab026150;Zm00022ab050010;Zm00022ab050010;Zm00022ab110700;Zm00022ab118370;Zm00022ab118400;Zm00022ab118400;Zm00022ab118400;Zm00022ab172900;Zm00022ab172900;Zm00022ab172900;Zm00022ab183290;Zm00022ab183290;Zm00022ab204660;Zm00022ab205790;Zm00022ab217490;Zm00022ab221930;Zm00022ab228550;Zm00022ab244770;Zm00022ab257380;Zm00022ab257380;Zm00022ab278630;Zm00022ab278630;Zm00022ab278630;Zm00022ab278630;Zm00022ab290280;Zm00022ab290280;Zm00022ab298770;Zm00022ab298770;Zm00022ab306840;Zm00022ab334650;Zm00022ab334710;Zm00022ab339960;Zm00022ab339960;Zm00022ab339960;Zm00022ab339960;Zm00022ab348620;Zm00022ab348620;Zm00022ab349500;Zm00022ab349500;Zm00022ab392190;Zm00022ab392190;Zm00022ab392190;Zm00022ab392190;Zm00022ab392190;Zm00022ab398310;Zm00022ab398310;Zm00022ab401710;Zm00022ab407160;Zm00022ab407160;Zm00022ab408080;Zm00022ab418540;Zm00022ab420250;Zm00022ab420250;Zm00022ab451800;Zm00022ab455820;Zm00022ab456420;Zm00022ab460200;Zm00022ab460290;Zm00022ab460300;Zm00022ab463360
GO:0000030	mannosyltransferase activity	Zm00022ab006160;Zm00022ab018510;Zm00022ab018520;Zm00022ab018520;Zm00022ab018530;Zm00022ab080690;Zm00022ab124280;Zm00022ab124280;Zm00022ab335670;Zm00022ab397500;Zm00022ab397510;Zm00022ab397520;Zm00022ab407240;Zm00022ab407240;Zm00022ab407240
GO:0000033	alpha-1,3-mannosyltransferase activity	Zm00022ab072820;Zm00022ab072820
GO:0000035	acyl binding	Zm00022ab050510;Zm00022ab237510;Zm00022ab237510;Zm00022ab280090;Zm00022ab291470;Zm00022ab308680;Zm00022ab392230;Zm00022ab406340
GO:0000036	acyl carrier activity	Zm00022ab040330;Zm00022ab195900;Zm00022ab205670;Zm00022ab212900;Zm00022ab291470;Zm00022ab337860;Zm00022ab406340;Zm00022ab416720
GO:0000038	very long-chain fatty acid metabolic process	Zm00022ab010470;Zm00022ab027630;Zm00022ab032520;Zm00022ab032520;Zm00022ab054660;Zm00022ab125720;Zm00022ab125720;Zm00022ab135670;Zm00022ab211260;Zm00022ab231030;Zm00022ab231030;Zm00022ab233850;Zm00022ab277590;Zm00022ab341830;Zm00022ab353220;Zm00022ab357450;Zm00022ab357450;Zm00022ab381710;Zm00022ab381710;Zm00022ab381710;Zm00022ab381710;Zm00022ab386810;Zm00022ab386810;Zm00022ab386810;Zm00022ab404050;Zm00022ab462610
GO:0000041	transition metal ion transport	Zm00022ab019460;Zm00022ab038350;Zm00022ab038350;Zm00022ab097950;Zm00022ab141290;Zm00022ab208710;Zm00022ab216040;Zm00022ab229430;Zm00022ab229430;Zm00022ab414560;Zm00022ab414560
GO:0000045	autophagosome assembly	Zm00022ab052560;Zm00022ab057490;Zm00022ab057490;Zm00022ab075880;Zm00022ab075880;Zm00022ab080930;Zm00022ab080930;Zm00022ab087030;Zm00022ab087030;Zm00022ab092840;Zm00022ab110900;Zm00022ab180150;Zm00022ab188090;Zm00022ab205110;Zm00022ab205110;Zm00022ab209340;Zm00022ab237150;Zm00022ab237150;Zm00022ab252610;Zm00022ab252610;Zm00022ab260860;Zm00022ab260860;Zm00022ab260860;Zm00022ab340620;Zm00022ab348770;Zm00022ab392690;Zm00022ab392690;Zm00022ab392690;Zm00022ab396390;Zm00022ab430790;Zm00022ab433660;Zm00022ab433660;Zm00022ab447290
GO:0000048	peptidyltransferase activity	Zm00022ab019800;Zm00022ab081350;Zm00022ab109730;Zm00022ab332460;Zm00022ab341880;Zm00022ab341880;Zm00022ab398290;Zm00022ab450380
GO:0000049	tRNA binding	Zm00022ab003650;Zm00022ab005890;Zm00022ab007810;Zm00022ab007830;Zm00022ab007830;Zm00022ab007830;Zm00022ab008710;Zm00022ab012060;Zm00022ab012170;Zm00022ab027920;Zm00022ab034470;Zm00022ab034470;Zm00022ab034470;Zm00022ab034470;Zm00022ab043770;Zm00022ab062410;Zm00022ab079300;Zm00022ab079830;Zm00022ab082790;Zm00022ab085190;Zm00022ab085190;Zm00022ab108370;Zm00022ab110520;Zm00022ab123760;Zm00022ab123760;Zm00022ab123760;Zm00022ab123760;Zm00022ab123760;Zm00022ab123760;Zm00022ab133970;Zm00022ab136370;Zm00022ab144280;Zm00022ab144310;Zm00022ab144310;Zm00022ab144310;Zm00022ab155520;Zm00022ab158890;Zm00022ab168420;Zm00022ab168420;Zm00022ab168420;Zm00022ab168420;Zm00022ab171000;Zm00022ab192280;Zm00022ab210910;Zm00022ab211400;Zm00022ab211400;Zm00022ab211400;Zm00022ab217690;Zm00022ab222450;Zm00022ab227480;Zm00022ab233500;Zm00022ab233500;Zm00022ab233810;Zm00022ab233810;Zm00022ab243270;Zm00022ab250130;Zm00022ab250130;Zm00022ab257200;Zm00022ab259080;Zm00022ab259080;Zm00022ab259800;Zm00022ab259800;Zm00022ab259810;Zm00022ab259810;Zm00022ab261050;Zm00022ab280080;Zm00022ab280080;Zm00022ab289740;Zm00022ab289740;Zm00022ab321750;Zm00022ab330420;Zm00022ab330420;Zm00022ab332340;Zm00022ab333160;Zm00022ab333160;Zm00022ab347520;Zm00022ab347520;Zm00022ab350390;Zm00022ab370320;Zm00022ab374380;Zm00022ab374380;Zm00022ab374380;Zm00022ab376950;Zm00022ab377170;Zm00022ab383870;Zm00022ab392180;Zm00022ab405520;Zm00022ab406430;Zm00022ab406430;Zm00022ab408780;Zm00022ab415750;Zm00022ab425720;Zm00022ab431480;Zm00022ab431480;Zm00022ab431480;Zm00022ab439640;Zm00022ab445180
GO:0000050	urea cycle	Zm00022ab417990;Zm00022ab417990;Zm00022ab417990;Zm00022ab425170
GO:0000053	argininosuccinate metabolic process	Zm00022ab417990;Zm00022ab417990;Zm00022ab417990
