SCORE	NAME	GENE_MODEL
0.77173	True	Zm00026ab000010
0.93258	True	Zm00026ab000020
0.99705	True	Zm00026ab000030
0.01308	False	Zm00026ab000040
0.01308	False	Zm00026ab000050
0.80108	True	Zm00026ab000060
0.25179	False	Zm00026ab000070
0.98357	True	Zm00026ab000090
0.99939	True	Zm00026ab000100
0.99705	True	Zm00026ab000120
0.96517	True	Zm00026ab000130
0.49175	False	Zm00026ab000150
0.84567	True	Zm00026ab000160
0.25475	False	Zm00026ab000170
0.99183	True	Zm00026ab000180
0.2485	False	Zm00026ab000200
0.99889	True	Zm00026ab000210
0.81642	True	Zm00026ab000220
0.98348	True	Zm00026ab000230
0.91441	True	Zm00026ab000240
0.01043	False	Zm00026ab000250
0.99955	True	Zm00026ab000260
0.9948	True	Zm00026ab000270
0.93574	True	Zm00026ab000280
0.64935	True	Zm00026ab000290
0.9994	True	Zm00026ab000300
0.99078	True	Zm00026ab000310
0.99823	True	Zm00026ab000320
0.28546	False	Zm00026ab000330
0.46675	False	Zm00026ab000340
0.99213	True	Zm00026ab000350
0.83894	True	Zm00026ab000360
0.99121	True	Zm00026ab000370
0.99719	True	Zm00026ab000390
0.03327	False	Zm00026ab000400
0.12127	False	Zm00026ab000410
0.99949	True	Zm00026ab000420
0.97964	True	Zm00026ab000430
0.95594	True	Zm00026ab000440
0.53106	True	Zm00026ab000450
0.99883	True	Zm00026ab000460
0.00404	False	Zm00026ab000470
0.52799	True	Zm00026ab000480
0.09456	False	Zm00026ab000490
0.97111	True	Zm00026ab000500
0.99908	True	Zm00026ab000510
0.99366	True	Zm00026ab000530
0.98417	True	Zm00026ab000540
0.85391	True	Zm00026ab000560
0.97448	True	Zm00026ab000570
0.49977	False	Zm00026ab000580
0.99756	True	Zm00026ab000590
0.02306	False	Zm00026ab000600
0.99973	True	Zm00026ab000610
0.98991	True	Zm00026ab000620
0.8801	True	Zm00026ab000630
0.18336	False	Zm00026ab000640
0.67724	True	Zm00026ab000650
0.94291	True	Zm00026ab000660
0.99922	True	Zm00026ab000670
0.98815	True	Zm00026ab000680
0.99891	True	Zm00026ab000690
0.87762	True	Zm00026ab000700
0.87818	True	Zm00026ab000710
0.94019	True	Zm00026ab000720
0.99567	True	Zm00026ab000730
0.99854	True	Zm00026ab000740
0.99996	True	Zm00026ab000750
0.98771	True	Zm00026ab000760
0.99943	True	Zm00026ab000770
0.98806	True	Zm00026ab000780
0.99607	True	Zm00026ab000790
0.87379	True	Zm00026ab000800
0.99641	True	Zm00026ab000810
0.99754	True	Zm00026ab000820
0.91262	True	Zm00026ab000830
0.99719	True	Zm00026ab000840
0.91024	True	Zm00026ab000850
0.99843	True	Zm00026ab000860
0.99085	True	Zm00026ab000870
0.9998	True	Zm00026ab000880
0.01028	False	Zm00026ab000890
0.99638	True	Zm00026ab000900
0.99585	True	Zm00026ab000910
0.9976	True	Zm00026ab000920
0.97142	True	Zm00026ab000930
0.99921	True	Zm00026ab000940
0.99655	True	Zm00026ab000950
0.33946	False	Zm00026ab000960
0.99668	True	Zm00026ab000970
0.99744	True	Zm00026ab000980
0.99211	True	Zm00026ab000990
0.99967	True	Zm00026ab001000
0.99898	True	Zm00026ab001010
0.97548	True	Zm00026ab001020
0.99639	True	Zm00026ab001030
0.99586	True	Zm00026ab001040
0.96672	True	Zm00026ab001050
0.99916	True	Zm00026ab001060
0.99953	True	Zm00026ab001070
0.97933	True	Zm00026ab001080
0.92307	True	Zm00026ab001090
0.9635	True	Zm00026ab001100
0.96193	True	Zm00026ab001110
0.98809	True	Zm00026ab001130
0.99963	True	Zm00026ab001140
0.99987	True	Zm00026ab001150
0.99637	True	Zm00026ab001160
0.85978	True	Zm00026ab001170
0.99606	True	Zm00026ab001180
0.99204	True	Zm00026ab001190
0.96897	True	Zm00026ab001200
0.98179	True	Zm00026ab001210
0.99114	True	Zm00026ab001220
0.96295	True	Zm00026ab001230
0.99672	True	Zm00026ab001240
0.97365	True	Zm00026ab001250
0.98811	True	Zm00026ab001260
0.99639	True	Zm00026ab001270
0.97942	True	Zm00026ab001280
0.97169	True	Zm00026ab001290
0.9848	True	Zm00026ab001300
0.97682	True	Zm00026ab001310
0.99609	True	Zm00026ab001320
0.99661	True	Zm00026ab001330
0.97885	True	Zm00026ab001340
0.99528	True	Zm00026ab001350
0.74759	True	Zm00026ab001360
0.96495	True	Zm00026ab001370
0.95803	True	Zm00026ab001380
0.99958	True	Zm00026ab001390
0.99	True	Zm00026ab001400
0.97819	True	Zm00026ab001420
0.99308	True	Zm00026ab001430
0.99576	True	Zm00026ab001440
0.99896	True	Zm00026ab001450
0.99998	True	Zm00026ab001460
0.99863	True	Zm00026ab001470
0.99385	True	Zm00026ab001480
0.99783	True	Zm00026ab001490
0.9857	True	Zm00026ab001500
0.9243	True	Zm00026ab001510
0.98603	True	Zm00026ab001520
0.98655	True	Zm00026ab001530
0.99061	True	Zm00026ab001550
0.9278	True	Zm00026ab001560
0.98239	True	Zm00026ab001570
0.92764	True	Zm00026ab001580
0.99894	True	Zm00026ab001590
0.99984	True	Zm00026ab001610
0.99649	True	Zm00026ab001620
0.99943	True	Zm00026ab001630
0.99987	True	Zm00026ab001640
0.89955	True	Zm00026ab001650
0.99069	True	Zm00026ab001660
0.99513	True	Zm00026ab001670
0.97115	True	Zm00026ab001680
0.99292	True	Zm00026ab001700
0.22792	False	Zm00026ab001710
0.94163	True	Zm00026ab001730
0.96941	True	Zm00026ab001740
0.93244	True	Zm00026ab001750
0.99235	True	Zm00026ab001760
0.03994	False	Zm00026ab001770
0.99983	True	Zm00026ab001780
0.99271	True	Zm00026ab001790
0.99777	True	Zm00026ab001800
0.99237	True	Zm00026ab001810
0.99961	True	Zm00026ab001820
0.98518	True	Zm00026ab001830
0.99772	True	Zm00026ab001840
0.93872	True	Zm00026ab001850
0.83946	True	Zm00026ab001860
0.99705	True	Zm00026ab001870
0.8453	True	Zm00026ab001880
0.99151	True	Zm00026ab001890
0.99247	True	Zm00026ab001900
0.77601	True	Zm00026ab001910
0.99983	True	Zm00026ab001930
0.99882	True	Zm00026ab001940
0.98343	True	Zm00026ab001950
0.67903	True	Zm00026ab001960
0.99543	True	Zm00026ab001970
0.99397	True	Zm00026ab001980
0.59758	True	Zm00026ab001990
0.98406	True	Zm00026ab002000
0.99151	True	Zm00026ab002010
0.99053	True	Zm00026ab002020
0.99873	True	Zm00026ab002030
0.97656	True	Zm00026ab002040
0.88283	True	Zm00026ab002050
0.99046	True	Zm00026ab002060
0.99851	True	Zm00026ab002070
0.99866	True	Zm00026ab002080
0.99819	True	Zm00026ab002090
0.99044	True	Zm00026ab002100
0.97634	True	Zm00026ab002120
0.80104	True	Zm00026ab002150
