SCORE	NAME	GENE_MODEL
0.77173	True	Zm00030ab000010
0.93258	True	Zm00030ab000020
0.97113	True	Zm00030ab000040
0.86035	True	Zm00030ab000050
0.9962	True	Zm00030ab000060
0.9989	True	Zm00030ab000080
0.40113	False	Zm00030ab000090
0.99598	True	Zm00030ab000100
0.9994	True	Zm00030ab000110
0.85736	True	Zm00030ab000120
0.99871	True	Zm00030ab000130
0.52022	True	Zm00030ab000140
0.25475	False	Zm00030ab000160
0.98365	True	Zm00030ab000180
0.61718	True	Zm00030ab000200
0.99826	True	Zm00030ab000210
0.96122	True	Zm00030ab000220
0.98348	True	Zm00030ab000230
0.99338	True	Zm00030ab000240
0.99804	True	Zm00030ab000250
0.54934	True	Zm00030ab000260
0.99282	True	Zm00030ab000270
0.96537	True	Zm00030ab000280
0.99533	True	Zm00030ab000290
0.89165	True	Zm00030ab000300
0.0659	False	Zm00030ab000310
0.16765	False	Zm00030ab000320
0.99791	True	Zm00030ab000350
0.88619	True	Zm00030ab000360
0.92925	True	Zm00030ab000370
0.87907	True	Zm00030ab000380
0.15324	False	Zm00030ab000420
0.99076	True	Zm00030ab000430
0.99282	True	Zm00030ab000440
0.54934	True	Zm00030ab000450
0.99843	True	Zm00030ab000460
0.98825	True	Zm00030ab000470
0.98348	True	Zm00030ab000480
0.85885	True	Zm00030ab000490
0.01067	False	Zm00030ab000500
0.9948	True	Zm00030ab000510
0.93574	True	Zm00030ab000520
0.64935	True	Zm00030ab000530
0.9994	True	Zm00030ab000540
0.99047	True	Zm00030ab000550
0.76727	True	Zm00030ab000560
0.43407	False	Zm00030ab000570
0.99875	True	Zm00030ab000590
0.20135	False	Zm00030ab000600
0.00566	False	Zm00030ab000610
0.99213	True	Zm00030ab000620
0.83894	True	Zm00030ab000630
0.99121	True	Zm00030ab000640
0.99709	True	Zm00030ab000650
0.99951	True	Zm00030ab000660
0.9792	True	Zm00030ab000670
0.95888	True	Zm00030ab000680
0.60891	True	Zm00030ab000690
0.99896	True	Zm00030ab000700
0.99879	True	Zm00030ab000710
0.29884	False	Zm00030ab000720
0.18255	False	Zm00030ab000730
0.53836	True	Zm00030ab000740
0.89217	True	Zm00030ab000750
0.10026	False	Zm00030ab000760
