LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00022ab297800;Zm00022ab293880;Zm00022ab016840;Zm00022ab148080;Zm00022ab148080;Zm00022ab148080;Zm00022ab148080;Zm00022ab148080;Zm00022ab237130;Zm00022ab413900;Zm00022ab413900;Zm00022ab076670;Zm00022ab148080;Zm00022ab237130;Zm00022ab255950;Zm00022ab366350;Zm00022ab190820;Zm00022ab158560;Zm00022ab158560;Zm00022ab158560;Zm00022ab201400;Zm00022ab201400;Zm00022ab201400;Zm00022ab115020;Zm00022ab205170;Zm00022ab205170;Zm00022ab205170;Zm00022ab205170
IPR000008	C2 domain	Zm00022ab151200;Zm00022ab100510;Zm00022ab291540;Zm00022ab098000;Zm00022ab098000;Zm00022ab291540;Zm00022ab018630;Zm00022ab018630;Zm00022ab018630;Zm00022ab018630;Zm00022ab018630;Zm00022ab285890;Zm00022ab285890;Zm00022ab018630;Zm00022ab018630;Zm00022ab018630;Zm00022ab143660;Zm00022ab369370;Zm00022ab239240;Zm00022ab239240;Zm00022ab337600;Zm00022ab239240;Zm00022ab239240;Zm00022ab397570;Zm00022ab311060;Zm00022ab311060;Zm00022ab311060;Zm00022ab018630;Zm00022ab369370;Zm00022ab143660;Zm00022ab392480;Zm00022ab284380;Zm00022ab034740;Zm00022ab034740;Zm00022ab399430;Zm00022ab104640;Zm00022ab104640;Zm00022ab250210;Zm00022ab239170;Zm00022ab239170;Zm00022ab327770;Zm00022ab239170;Zm00022ab239170;Zm00022ab399430;Zm00022ab193940;Zm00022ab206120;Zm00022ab432490;Zm00022ab399430;Zm00022ab337940;Zm00022ab337940;Zm00022ab337940;Zm00022ab337940;Zm00022ab034740;Zm00022ab377990;Zm00022ab432490;Zm00022ab104640;Zm00022ab104640;Zm00022ab034740;Zm00022ab034740;Zm00022ab369020;Zm00022ab034740;Zm00022ab034740;Zm00022ab200530;Zm00022ab124250;Zm00022ab124250;Zm00022ab124250;Zm00022ab124250;Zm00022ab124250;Zm00022ab124250;Zm00022ab124250;Zm00022ab324710;Zm00022ab124250;Zm00022ab124250;Zm00022ab124250;Zm00022ab111630;Zm00022ab111630;Zm00022ab001570;Zm00022ab460930;Zm00022ab331680;Zm00022ab331680;Zm00022ab331680;Zm00022ab080380;Zm00022ab080380;Zm00022ab080380;Zm00022ab140750;Zm00022ab327400;Zm00022ab327400;Zm00022ab327400;Zm00022ab327400;Zm00022ab327400;Zm00022ab327400;Zm00022ab327400;Zm00022ab327400;Zm00022ab398860;Zm00022ab066300;Zm00022ab066300;Zm00022ab066300;Zm00022ab066300;Zm00022ab066300;Zm00022ab066300;Zm00022ab066300;Zm00022ab066300;Zm00022ab076240;Zm00022ab103700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab280700;Zm00022ab342660;Zm00022ab342660;Zm00022ab109180;Zm00022ab109180;Zm00022ab109180;Zm00022ab369970;Zm00022ab076240;Zm00022ab464970;Zm00022ab263060;Zm00022ab263060;Zm00022ab263060;Zm00022ab263060;Zm00022ab280730;Zm00022ab280730;Zm00022ab280730;Zm00022ab287790;Zm00022ab462900;Zm00022ab106770;Zm00022ab342660;Zm00022ab076240;Zm00022ab352720;Zm00022ab303890;Zm00022ab303890;Zm00022ab446240;Zm00022ab232440;Zm00022ab313620;Zm00022ab406620;Zm00022ab406620;Zm00022ab406620;Zm00022ab446240;Zm00022ab303630;Zm00022ab187880;Zm00022ab313620;Zm00022ab313620;Zm00022ab342860;Zm00022ab149690;Zm00022ab303890;Zm00022ab328060;Zm00022ab313620;Zm00022ab195440;Zm00022ab195440;Zm00022ab342860;Zm00022ab294140;Zm00022ab294140;Zm00022ab294140;Zm00022ab313620;Zm00022ab313620;Zm00022ab195440;Zm00022ab336140;Zm00022ab161120;Zm00022ab280980;Zm00022ab313620;Zm00022ab077100;Zm00022ab077100;Zm00022ab077100;Zm00022ab077100;Zm00022ab077100;Zm00022ab077100;Zm00022ab077100;Zm00022ab289950;Zm00022ab203880;Zm00022ab203880;Zm00022ab203880;Zm00022ab013400;Zm00022ab080230;Zm00022ab080230;Zm00022ab089930;Zm00022ab293670;Zm00022ab232420;Zm00022ab391530;Zm00022ab228860;Zm00022ab228860;Zm00022ab193080;Zm00022ab127000;Zm00022ab127000;Zm00022ab127000;Zm00022ab391530;Zm00022ab440690;Zm00022ab440690;Zm00022ab024520;Zm00022ab024520;Zm00022ab024520;Zm00022ab024520;Zm00022ab391900;Zm00022ab391900;Zm00022ab391900;Zm00022ab257010;Zm00022ab205940;Zm00022ab313150;Zm00022ab257010;Zm00022ab257010;Zm00022ab092040;Zm00022ab024520;Zm00022ab024520;Zm00022ab289820;Zm00022ab289820;Zm00022ab393420;Zm00022ab393420;Zm00022ab393420;Zm00022ab133500;Zm00022ab113410;Zm00022ab363460;Zm00022ab363460;Zm00022ab363460;Zm00022ab363460;Zm00022ab354690;Zm00022ab354690;Zm00022ab354690;Zm00022ab393420;Zm00022ab393420;Zm00022ab393420;Zm00022ab188990;Zm00022ab188990;Zm00022ab188990;Zm00022ab449150;Zm00022ab096770;Zm00022ab008310;Zm00022ab289820;Zm00022ab289820;Zm00022ab191570;Zm00022ab191570;Zm00022ab191570;Zm00022ab440570;Zm00022ab104990;Zm00022ab069050;Zm00022ab106010;Zm00022ab106010;Zm00022ab106010;Zm00022ab106010;Zm00022ab458830;Zm00022ab458830;Zm00022ab458830;Zm00022ab458830;Zm00022ab364630;Zm00022ab220890;Zm00022ab220890;Zm00022ab220890;Zm00022ab220890;Zm00022ab245670;Zm00022ab245670;Zm00022ab245670;Zm00022ab245670;Zm00022ab069050;Zm00022ab069050;Zm00022ab039320;Zm00022ab305840;Zm00022ab305840;Zm00022ab305840;Zm00022ab305840;Zm00022ab010790;Zm00022ab245670;Zm00022ab245670;Zm00022ab021260
IPR000010	Cystatin domain	Zm00022ab005800;Zm00022ab374890;Zm00022ab374930;Zm00022ab005810;Zm00022ab151970;Zm00022ab151970;Zm00022ab151970;Zm00022ab371070;Zm00022ab338990;Zm00022ab338990;Zm00022ab170490;Zm00022ab020860;Zm00022ab374920;Zm00022ab355520;Zm00022ab355520;Zm00022ab020850;Zm00022ab407610;Zm00022ab020870;Zm00022ab292560;Zm00022ab292560;Zm00022ab292560;Zm00022ab170500;Zm00022ab407640;Zm00022ab407630;Zm00022ab296500
IPR000014	PAS domain	Zm00022ab235400;Zm00022ab123060;Zm00022ab123060;Zm00022ab123060;Zm00022ab123060;Zm00022ab278290;Zm00022ab278290;Zm00022ab164550;Zm00022ab164550;Zm00022ab114940;Zm00022ab204240;Zm00022ab229550;Zm00022ab451490;Zm00022ab043150;Zm00022ab043150;Zm00022ab166770
IPR000023	Phosphofructokinase domain	Zm00022ab122700;Zm00022ab155370;Zm00022ab191290;Zm00022ab288960;Zm00022ab356150;Zm00022ab049110;Zm00022ab377240;Zm00022ab298510;Zm00022ab387660;Zm00022ab343350;Zm00022ab343350;Zm00022ab387660;Zm00022ab314800;Zm00022ab275910;Zm00022ab430960;Zm00022ab100380;Zm00022ab100380;Zm00022ab100380;Zm00022ab100380;Zm00022ab043420;Zm00022ab100380;Zm00022ab043420;Zm00022ab256510;Zm00022ab256510;Zm00022ab256510;Zm00022ab284940;Zm00022ab041620;Zm00022ab041620;Zm00022ab382510;Zm00022ab256510;Zm00022ab049040
IPR000031	PurE domain	Zm00022ab121950
IPR000043	Adenosylhomocysteinase-like	Zm00022ab171820;Zm00022ab171820;Zm00022ab171820
IPR000048	IQ motif, EF-hand binding site	Zm00022ab144540;Zm00022ab144540;Zm00022ab028730;Zm00022ab028730;Zm00022ab171420;Zm00022ab171420;Zm00022ab017090;Zm00022ab028730;Zm00022ab028730;Zm00022ab051110;Zm00022ab051110;Zm00022ab048330;Zm00022ab048330;Zm00022ab346680;Zm00022ab144540;Zm00022ab144540;Zm00022ab156780;Zm00022ab061740;Zm00022ab061740;Zm00022ab376800;Zm00022ab376800;Zm00022ab306710;Zm00022ab306710;Zm00022ab243200;Zm00022ab243200;Zm00022ab243200;Zm00022ab399820;Zm00022ab399820;Zm00022ab245570;Zm00022ab074140;Zm00022ab236750;Zm00022ab236750;Zm00022ab423810;Zm00022ab423810;Zm00022ab060460;Zm00022ab060460;Zm00022ab299050;Zm00022ab299050;Zm00022ab300350;Zm00022ab300350;Zm00022ab060460;Zm00022ab060460;Zm00022ab060460;Zm00022ab060460;Zm00022ab060460;Zm00022ab060460;Zm00022ab060460;Zm00022ab060460;Zm00022ab269270;Zm00022ab269270;Zm00022ab408910;Zm00022ab408910;Zm00022ab408910;Zm00022ab408910;Zm00022ab408910;Zm00022ab408910;Zm00022ab162050;Zm00022ab162050;Zm00022ab162050;Zm00022ab162050;Zm00022ab162050;Zm00022ab299050;Zm00022ab299050;Zm00022ab299050;Zm00022ab299050;Zm00022ab233060;Zm00022ab233060;Zm00022ab270430;Zm00022ab270430;Zm00022ab270430;Zm00022ab270430;Zm00022ab328800;Zm00022ab328800;Zm00022ab328800;Zm00022ab328800;Zm00022ab328800;Zm00022ab328800;Zm00022ab328800;Zm00022ab155160;Zm00022ab155160;Zm00022ab393630;Zm00022ab067730;Zm00022ab155160;Zm00022ab155160;Zm00022ab155160;Zm00022ab155160;Zm00022ab435130;Zm00022ab187190;Zm00022ab187190;Zm00022ab206370;Zm00022ab206370;Zm00022ab294680;Zm00022ab294680;Zm00022ab088650;Zm00022ab088650;Zm00022ab163780;Zm00022ab163780;Zm00022ab439540;Zm00022ab413580;Zm00022ab413580;Zm00022ab439540;Zm00022ab393630;Zm00022ab253110;Zm00022ab253110;Zm00022ab263130;Zm00022ab263130;Zm00022ab263130;Zm00022ab263130;Zm00022ab263130;Zm00022ab263130;Zm00022ab117960;Zm00022ab117960;Zm00022ab165160;Zm00022ab165160;Zm00022ab288140;Zm00022ab288140;Zm00022ab099270;Zm00022ab099270;Zm00022ab045680;Zm00022ab045680;Zm00022ab045680;Zm00022ab033060;Zm00022ab033060;Zm00022ab033060;Zm00022ab033060;Zm00022ab278930;Zm00022ab278930;Zm00022ab217440;Zm00022ab217440;Zm00022ab007660;Zm00022ab007660;Zm00022ab418110;Zm00022ab288140;Zm00022ab288140;Zm00022ab045680;Zm00022ab045680;Zm00022ab045680;Zm00022ab377750;Zm00022ab377750;Zm00022ab377750;Zm00022ab051800;Zm00022ab051800;Zm00022ab227270;Zm00022ab227270;Zm00022ab127300;Zm00022ab127300;Zm00022ab215880;Zm00022ab215880;Zm00022ab215880;Zm00022ab215880;Zm00022ab156450;Zm00022ab156450;Zm00022ab215880;Zm00022ab215880;Zm00022ab366270;Zm00022ab366270;Zm00022ab156450;Zm00022ab156450;Zm00022ab156450;Zm00022ab156450;Zm00022ab156450;Zm00022ab156450;Zm00022ab182920;Zm00022ab182920;Zm00022ab215880;Zm00022ab215880;Zm00022ab397490;Zm00022ab397490;Zm00022ab215880;Zm00022ab215880;Zm00022ab175710;Zm00022ab175710;Zm00022ab175710;Zm00022ab175710;Zm00022ab397490;Zm00022ab397490;Zm00022ab389090;Zm00022ab043760;Zm00022ab043760;Zm00022ab191830;Zm00022ab363100;Zm00022ab363100;Zm00022ab227270;Zm00022ab227270;Zm00022ab458600;Zm00022ab458600;Zm00022ab108510;Zm00022ab108510;Zm00022ab284150;Zm00022ab284150;Zm00022ab043060;Zm00022ab043060;Zm00022ab273990;Zm00022ab029250;Zm00022ab029250;Zm00022ab273240;Zm00022ab273240;Zm00022ab087740;Zm00022ab087740;Zm00022ab371820;Zm00022ab035730;Zm00022ab325720;Zm00022ab325720;Zm00022ab223680;Zm00022ab223680;Zm00022ab223680;Zm00022ab108150;Zm00022ab163570;Zm00022ab163570;Zm00022ab408150;Zm00022ab195610;Zm00022ab195610;Zm00022ab195610;Zm00022ab195610;Zm00022ab195610;Zm00022ab187200;Zm00022ab187200;Zm00022ab074600;Zm00022ab424270;Zm00022ab204780;Zm00022ab204780;Zm00022ab007080;Zm00022ab007080;Zm00022ab239020;Zm00022ab239020;Zm00022ab333690;Zm00022ab333690;Zm00022ab319160;Zm00022ab319160;Zm00022ab089480;Zm00022ab089480;Zm00022ab159940;Zm00022ab159940;Zm00022ab122810;Zm00022ab122810;Zm00022ab382120;Zm00022ab382120;Zm00022ab311280;Zm00022ab311280;Zm00022ab311280;Zm00022ab311280;Zm00022ab311280;Zm00022ab217230;Zm00022ab217230;Zm00022ab124330;Zm00022ab124330;Zm00022ab362540;Zm00022ab362540;Zm00022ab150300;Zm00022ab065840;Zm00022ab065840;Zm00022ab065840;Zm00022ab065840;Zm00022ab424090;Zm00022ab058300;Zm00022ab058300;Zm00022ab361370;Zm00022ab361370;Zm00022ab171850;Zm00022ab388340;Zm00022ab388340;Zm00022ab433150;Zm00022ab433150;Zm00022ab150300;Zm00022ab043050;Zm00022ab043050;Zm00022ab150300;Zm00022ab150300;Zm00022ab150300;Zm00022ab150300;Zm00022ab150300;Zm00022ab150300;Zm00022ab432160;Zm00022ab432160;Zm00022ab359670;Zm00022ab359670;Zm00022ab150300;Zm00022ab405320;Zm00022ab405320;Zm00022ab104940;Zm00022ab104940;Zm00022ab343370;Zm00022ab343370;Zm00022ab330220;Zm00022ab454500;Zm00022ab232000;Zm00022ab232000;Zm00022ab225580;Zm00022ab225580;Zm00022ab299350;Zm00022ab395720;Zm00022ab395720;Zm00022ab441530;Zm00022ab249260;Zm00022ab249260;Zm00022ab427680;Zm00022ab427680;Zm00022ab427680;Zm00022ab427680;Zm00022ab042020;Zm00022ab294070;Zm00022ab294070;Zm00022ab134850;Zm00022ab134850;Zm00022ab197340;Zm00022ab197340;Zm00022ab350470;Zm00022ab350470;Zm00022ab087520;Zm00022ab087520;Zm00022ab304460;Zm00022ab436910;Zm00022ab436910;Zm00022ab256810;Zm00022ab137040;Zm00022ab137040;Zm00022ab085910;Zm00022ab085910;Zm00022ab009600;Zm00022ab009600;Zm00022ab356060;Zm00022ab356060;Zm00022ab031190;Zm00022ab327620;Zm00022ab327620;Zm00022ab327620;Zm00022ab377630;Zm00022ab377630;Zm00022ab207580;Zm00022ab207580;Zm00022ab137040;Zm00022ab137040;Zm00022ab298620;Zm00022ab298620
IPR000054	Ribosomal protein L31e	Zm00022ab256720;Zm00022ab387490;Zm00022ab191680
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00022ab005530;Zm00022ab005530;Zm00022ab005530;Zm00022ab005530;Zm00022ab005530;Zm00022ab407910;Zm00022ab407910;Zm00022ab407910;Zm00022ab323670;Zm00022ab323670
