SCORE	NAME	GENE_MODEL
0.77173	True	Zm00037ab000010
0.93588	True	Zm00037ab000020
0.90068	True	Zm00037ab000040
0.9962	True	Zm00037ab000050
0.99612	True	Zm00037ab000060
0.99939	True	Zm00037ab000070
0.92232	True	Zm00037ab000090
0.99706	True	Zm00037ab000110
0.41707	False	Zm00037ab000120
0.84567	True	Zm00037ab000130
0.25475	False	Zm00037ab000140
0.99624	True	Zm00037ab000150
0.99082	True	Zm00037ab000170
0.9985	True	Zm00037ab000190
0.81642	True	Zm00037ab000200
0.97362	True	Zm00037ab000220
0.9122	True	Zm00037ab000230
0.99489	True	Zm00037ab000240
0.93574	True	Zm00037ab000250
0.9994	True	Zm00037ab000270
0.99078	True	Zm00037ab000280
0.99772	True	Zm00037ab000300
0.28546	False	Zm00037ab000310
0.99902	True	Zm00037ab000330
0.03395	False	Zm00037ab000340
0.81628	True	Zm00037ab000350
0.99213	True	Zm00037ab000360
0.83894	True	Zm00037ab000370
0.99041	True	Zm00037ab000380
0.99121	True	Zm00037ab000390
0.99729	True	Zm00037ab000400
0.99949	True	Zm00037ab000410
0.98251	True	Zm00037ab000420
0.93604	True	Zm00037ab000430
0.54846	True	Zm00037ab000440
0.99879	True	Zm00037ab000450
0.09413	False	Zm00037ab000460
0.09456	False	Zm00037ab000480
0.97111	True	Zm00037ab000490
0.99912	True	Zm00037ab000500
0.99365	True	Zm00037ab000510
0.98324	True	Zm00037ab000520
0.85539	True	Zm00037ab000530
0.97551	True	Zm00037ab000540
0.99756	True	Zm00037ab000550
0.99972	True	Zm00037ab000560
0.96194	True	Zm00037ab000570
0.97669	True	Zm00037ab000580
0.94709	True	Zm00037ab000590
0.99923	True	Zm00037ab000610
0.98647	True	Zm00037ab000620
0.9992	True	Zm00037ab000630
0.85867	True	Zm00037ab000640
0.96785	True	Zm00037ab000650
0.89884	True	Zm00037ab000660
0.99567	True	Zm00037ab000670
0.99791	True	Zm00037ab000680
0.99996	True	Zm00037ab000690
0.98771	True	Zm00037ab000700
0.99944	True	Zm00037ab000710
0.98836	True	Zm00037ab000720
0.99621	True	Zm00037ab000730
0.87219	True	Zm00037ab000740
0.99733	True	Zm00037ab000750
0.9107	True	Zm00037ab000760
0.99718	True	Zm00037ab000770
0.90168	True	Zm00037ab000780
0.99843	True	Zm00037ab000800
0.99992	True	Zm00037ab000810
0.99443	True	Zm00037ab000820
0.99989	True	Zm00037ab000830
0.99649	True	Zm00037ab000870
0.99503	True	Zm00037ab000880
0.99737	True	Zm00037ab000890
0.99646	True	Zm00037ab000900
0.41973	False	Zm00037ab000910
0.99668	True	Zm00037ab000920
0.99805	True	Zm00037ab000930
0.99291	True	Zm00037ab000940
0.99967	True	Zm00037ab000950
0.99794	True	Zm00037ab000960
0.97518	True	Zm00037ab000970
0.99639	True	Zm00037ab000980
0.99644	True	Zm00037ab000990
0.96672	True	Zm00037ab001000
0.99914	True	Zm00037ab001010
0.99869	True	Zm00037ab001020
0.99703	True	Zm00037ab001030
0.97782	True	Zm00037ab001040
0.92307	True	Zm00037ab001060
0.9629	True	Zm00037ab001070
0.97117	True	Zm00037ab001080
0.98314	True	Zm00037ab001090
0.99987	True	Zm00037ab001100
0.99637	True	Zm00037ab001110
0.75008	True	Zm00037ab001120
0.9956	True	Zm00037ab001130
0.99204	True	Zm00037ab001140
0.96828	True	Zm00037ab001150
0.97609	True	Zm00037ab001170
0.99294	True	Zm00037ab001180
0.95516	True	Zm00037ab001190
0.99721	True	Zm00037ab001200
0.97703	True	Zm00037ab001210
0.98229	True	Zm00037ab001220
0.04248	False	Zm00037ab001230
0.99639	True	Zm00037ab001240
0.9774	True	Zm00037ab001250
0.97169	True	Zm00037ab001260
0.9847	True	Zm00037ab001270
0.97254	True	Zm00037ab001280
0.9964	True	Zm00037ab001290
0.9962	True	Zm00037ab001300
0.97026	True	Zm00037ab001310
0.99312	True	Zm00037ab001320
0.96495	True	Zm00037ab001330
0.95738	True	Zm00037ab001340
0.99958	True	Zm00037ab001350
0.11112	False	Zm00037ab001360
0.99003	True	Zm00037ab001370
0.97819	True	Zm00037ab001380
0.99308	True	Zm00037ab001390
0.99599	True	Zm00037ab001400
0.99896	True	Zm00037ab001410
0.99998	True	Zm00037ab001420
0.99385	True	Zm00037ab001430
0.99863	True	Zm00037ab001440
0.99794	True	Zm00037ab001460
0.01831	False	Zm00037ab001470
0.98968	True	Zm00037ab001480
0.93069	True	Zm00037ab001490
0.98835	True	Zm00037ab001510
0.9999	True	Zm00037ab001520
0.81795	True	Zm00037ab001530
0.98339	True	Zm00037ab001550
0.98683	True	Zm00037ab001560
0.99229	True	Zm00037ab001570
0.99006	True	Zm00037ab001580
0.94448	True	Zm00037ab001590
0.99989	True	Zm00037ab001600
0.97421	True	Zm00037ab001610
0.05545	False	Zm00037ab001620
0.8953	True	Zm00037ab001630
0.99902	True	Zm00037ab001640
0.99983	True	Zm00037ab001650
0.99671	True	Zm00037ab001660
0.4095	False	Zm00037ab001670
0.70496	True	Zm00037ab001680
0.99987	True	Zm00037ab001690
0.89955	True	Zm00037ab001700
0.99108	True	Zm00037ab001710
0.99518	True	Zm00037ab001720
0.98524	True	Zm00037ab001730
0.99177	True	Zm00037ab001740
0.8046	True	Zm00037ab001750
0.99227	True	Zm00037ab001760
0.93836	True	Zm00037ab001790
0.97515	True	Zm00037ab001810
0.9655	True	Zm00037ab001820
0.90229	True	Zm00037ab001830
0.93312	True	Zm00037ab001840
0.99347	True	Zm00037ab001850
0.05679	False	Zm00037ab001860
0.99197	True	Zm00037ab001870
0.99747	True	Zm00037ab001880
0.9921	True	Zm00037ab001890
0.01155	False	Zm00037ab001900
0.99961	True	Zm00037ab001910
0.98441	True	Zm00037ab001920
0.99775	True	Zm00037ab001930
0.98836	True	Zm00037ab001940
0.99711	True	Zm00037ab001950
0.81416	True	Zm00037ab001960
0.99107	True	Zm00037ab001970
0.98951	True	Zm00037ab001980
0.7169	True	Zm00037ab001990
0.79019	True	Zm00037ab002000
0.99981	True	Zm00037ab002010
0.99882	True	Zm00037ab002020
0.99861	True	Zm00037ab002030
0.98429	True	Zm00037ab002040
0.03062	False	Zm00037ab002050
0.6655	True	Zm00037ab002060
0.99372	True	Zm00037ab002070
0.99426	True	Zm00037ab002080
0.98291	True	Zm00037ab002090
0.99128	True	Zm00037ab002100
0.9988	True	Zm00037ab002110
0.97783	True	Zm00037ab002120
0.99056	True	Zm00037ab002130
0.99851	True	Zm00037ab002140
0.99883	True	Zm00037ab002160
0.99813	True	Zm00037ab002170
0.99058	True	Zm00037ab002180
0.05363	False	Zm00037ab002190
0.17716	False	Zm00037ab002210
0.9906	True	Zm00037ab002220
0.9994	True	Zm00037ab002230
0.83186	True	Zm00037ab002240
0.99772	True	Zm00037ab002250
0.04116	False	Zm00037ab002260
0.99315	True	Zm00037ab002270
0.99732	True	Zm00037ab002290
0.95621	True	Zm00037ab002300
0.99154	True	Zm00037ab002310
0.01262	False	Zm00037ab002320
0.99242	True	Zm00037ab002330
0.97378	True	Zm00037ab002340
0.99164	True	Zm00037ab002350
0.00204	False	Zm00037ab002360
0.91934	True	Zm00037ab002370
0.99516	True	Zm00037ab002390
0.99644	True	Zm00037ab002400
0.99648	True	Zm00037ab002410
0.97993	True	Zm00037ab002420
0.21534	False	Zm00037ab002430
0.69939	True	Zm00037ab002440
0.99913	True	Zm00037ab002450
0.99815	True	Zm00037ab002460
0.9898	True	Zm00037ab002470
0.15286	False	Zm00037ab002480
0.40773	False	Zm00037ab002490
0.70186	True	Zm00037ab002500
0.0159	False	Zm00037ab002510
0.89427	True	Zm00037ab002520
0.99933	True	Zm00037ab002530
0.92049	True	Zm00037ab002540
