LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00023ab293080;Zm00023ab150660;Zm00023ab150780;Zm00023ab245430;Zm00023ab150660;Zm00023ab150660;Zm00023ab150660;Zm00023ab150660;Zm00023ab150660;Zm00023ab204470;Zm00023ab204470;Zm00023ab301630;Zm00023ab204470;Zm00023ab058700;Zm00023ab116760;Zm00023ab371140;Zm00023ab371140;Zm00023ab371140;Zm00023ab297900;Zm00023ab297900;Zm00023ab297900;Zm00023ab208130;Zm00023ab208130;Zm00023ab208130;Zm00023ab208130;Zm00023ab078010;Zm00023ab114100;Zm00023ab114100;Zm00023ab078010;Zm00023ab161240;Zm00023ab419320;Zm00023ab419320;Zm00023ab419320;Zm00023ab161240;Zm00023ab161240;Zm00023ab161240;Zm00023ab161240;Zm00023ab161240;Zm00023ab240610;Zm00023ab240610;Zm00023ab017730;Zm00023ab017730;Zm00023ab017730;Zm00023ab259430;Zm00023ab193860
IPR000008	C2 domain	Zm00023ab298210;Zm00023ab298210;Zm00023ab298210;Zm00023ab019690;Zm00023ab019690;Zm00023ab019690;Zm00023ab191200;Zm00023ab019690;Zm00023ab091890;Zm00023ab081830;Zm00023ab081830;Zm00023ab081830;Zm00023ab019690;Zm00023ab378080;Zm00023ab111160;Zm00023ab111160;Zm00023ab111160;Zm00023ab368190;Zm00023ab368190;Zm00023ab368190;Zm00023ab368190;Zm00023ab019690;Zm00023ab098960;Zm00023ab206840;Zm00023ab206840;Zm00023ab206840;Zm00023ab206840;Zm00023ab019690;Zm00023ab370520;Zm00023ab331010;Zm00023ab331010;Zm00023ab331010;Zm00023ab331010;Zm00023ab397020;Zm00023ab328250;Zm00023ab249570;Zm00023ab249570;Zm00023ab249570;Zm00023ab249570;Zm00023ab163750;Zm00023ab328250;Zm00023ab249570;Zm00023ab249570;Zm00023ab249570;Zm00023ab249570;Zm00023ab397020;Zm00023ab397020;Zm00023ab391900;Zm00023ab391900;Zm00023ab331670;Zm00023ab107330;Zm00023ab284830;Zm00023ab284830;Zm00023ab284830;Zm00023ab106020;Zm00023ab284830;Zm00023ab146050;Zm00023ab339820;Zm00023ab438960;Zm00023ab106020;Zm00023ab438960;Zm00023ab438960;Zm00023ab438960;Zm00023ab438960;Zm00023ab359350;Zm00023ab359350;Zm00023ab359350;Zm00023ab412280;Zm00023ab412280;Zm00023ab412280;Zm00023ab412280;Zm00023ab081650;Zm00023ab081650;Zm00023ab081650;Zm00023ab081650;Zm00023ab081650;Zm00023ab081650;Zm00023ab404940;Zm00023ab146050;Zm00023ab146050;Zm00023ab266340;Zm00023ab266340;Zm00023ab266340;Zm00023ab266340;Zm00023ab346820;Zm00023ab346820;Zm00023ab108250;Zm00023ab108250;Zm00023ab108250;Zm00023ab108250;Zm00023ab108250;Zm00023ab108250;Zm00023ab108250;Zm00023ab108250;Zm00023ab307240;Zm00023ab289760;Zm00023ab289760;Zm00023ab295620;Zm00023ab125960;Zm00023ab194540;Zm00023ab307240;Zm00023ab346820;Zm00023ab446920;Zm00023ab194540;Zm00023ab295620;Zm00023ab316900;Zm00023ab231660;Zm00023ab231660;Zm00023ab194540;Zm00023ab194540;Zm00023ab307240;Zm00023ab125960;Zm00023ab231660;Zm00023ab231660;Zm00023ab125960;Zm00023ab125960;Zm00023ab125960;Zm00023ab125960;Zm00023ab125960;Zm00023ab125960;Zm00023ab316900;Zm00023ab115070;Zm00023ab125960;Zm00023ab125960;Zm00023ab115070;Zm00023ab196870;Zm00023ab194540;Zm00023ab347020;Zm00023ab347020;Zm00023ab373810;Zm00023ab284500;Zm00023ab284500;Zm00023ab284500;Zm00023ab284500;Zm00023ab284500;Zm00023ab284500;Zm00023ab341310;Zm00023ab192270;Zm00023ab192270;Zm00023ab192270;Zm00023ab022240;Zm00023ab373810;Zm00023ab397340;Zm00023ab397340;Zm00023ab208980;Zm00023ab347020;Zm00023ab291850;Zm00023ab291850;Zm00023ab107090;Zm00023ab341310;Zm00023ab374760;Zm00023ab347020;Zm00023ab347020;Zm00023ab022240;Zm00023ab208980;Zm00023ab347020;Zm00023ab373810;Zm00023ab397340;Zm00023ab243110;Zm00023ab243110;Zm00023ab341630;Zm00023ab341630;Zm00023ab341630;Zm00023ab341630;Zm00023ab341630;Zm00023ab341630;Zm00023ab341630;Zm00023ab341630;Zm00023ab106920;Zm00023ab106920;Zm00023ab293920;Zm00023ab293920;Zm00023ab260480;Zm00023ab260480;Zm00023ab260480;Zm00023ab260480;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab284450;Zm00023ab106920;Zm00023ab106920;Zm00023ab106920;Zm00023ab106920;Zm00023ab040220;Zm00023ab253990;Zm00023ab243110;Zm00023ab243110;Zm00023ab224380;Zm00023ab224380;Zm00023ab224380;Zm00023ab224380;Zm00023ab293920;Zm00023ab293920;Zm00023ab293920;Zm00023ab293920;Zm00023ab309370;Zm00023ab309370;Zm00023ab309370;Zm00023ab309370;Zm00023ab128910;Zm00023ab128910;Zm00023ab128910;Zm00023ab403130;Zm00023ab077600;Zm00023ab009450;Zm00023ab009450;Zm00023ab009450;Zm00023ab009450;Zm00023ab077600;Zm00023ab397960;Zm00023ab383140;Zm00023ab397960;Zm00023ab077600;Zm00023ab403130;Zm00023ab077600;Zm00023ab403130;Zm00023ab077600;Zm00023ab077600;Zm00023ab128910;Zm00023ab128910;Zm00023ab128910;Zm00023ab128910;Zm00023ab128910;Zm00023ab128910;Zm00023ab070910;Zm00023ab070910;Zm00023ab243210;Zm00023ab317600;Zm00023ab243210;Zm00023ab011930;Zm00023ab317600;Zm00023ab317600;Zm00023ab317600;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab067880;Zm00023ab235530;Zm00023ab135350;Zm00023ab135350;Zm00023ab135350;Zm00023ab102740;Zm00023ab235530;Zm00023ab317600;Zm00023ab317600;Zm00023ab243210;Zm00023ab243210;Zm00023ab243210;Zm00023ab317600;Zm00023ab317600;Zm00023ab196040;Zm00023ab235510;Zm00023ab100190;Zm00023ab100190;Zm00023ab100190;Zm00023ab100190;Zm00023ab100190;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab398960;Zm00023ab014370;Zm00023ab014370;Zm00023ab203620;Zm00023ab203620;Zm00023ab335240;Zm00023ab335240;Zm00023ab335240;Zm00023ab335240;Zm00023ab235510;Zm00023ab331330;Zm00023ab203620;Zm00023ab078470;Zm00023ab078470;Zm00023ab078470;Zm00023ab001770;Zm00023ab001770;Zm00023ab094280;Zm00023ab035030;Zm00023ab035030;Zm00023ab314610;Zm00023ab025620;Zm00023ab025620;Zm00023ab025620;Zm00023ab025620;Zm00023ab152190;Zm00023ab404380;Zm00023ab113440;Zm00023ab113440;Zm00023ab108880;Zm00023ab001770;Zm00023ab035030;Zm00023ab035030;Zm00023ab025620;Zm00023ab025620;Zm00023ab373530;Zm00023ab153680;Zm00023ab447070;Zm00023ab447070;Zm00023ab447070;Zm00023ab447070;Zm00023ab383360;Zm00023ab094280;Zm00023ab094280;Zm00023ab094280;Zm00023ab447070;Zm00023ab447070;Zm00023ab447070;Zm00023ab447070;Zm00023ab236820;Zm00023ab314610;Zm00023ab035030;Zm00023ab035030;Zm00023ab035030;Zm00023ab314610;Zm00023ab314610;Zm00023ab078470;Zm00023ab078470;Zm00023ab078470;Zm00023ab078470
IPR000010	Cystatin domain	Zm00023ab380180;Zm00023ab380180;Zm00023ab375900;Zm00023ab021650;Zm00023ab360170;Zm00023ab006700;Zm00023ab006680;Zm00023ab360170;Zm00023ab360170;Zm00023ab173430;Zm00023ab300420;Zm00023ab296590;Zm00023ab296590;Zm00023ab296590;Zm00023ab342710;Zm00023ab296590;Zm00023ab296590;Zm00023ab296590;Zm00023ab413240;Zm00023ab154430;Zm00023ab154430;Zm00023ab154430;Zm00023ab154430;Zm00023ab021670;Zm00023ab413250
IPR000014	PAS domain	Zm00023ab044360;Zm00023ab044360;Zm00023ab044360;Zm00023ab044360;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab124670;Zm00023ab167390;Zm00023ab167390;Zm00023ab238880;Zm00023ab232400;Zm00023ab116690;Zm00023ab207140;Zm00023ab169390;Zm00023ab281840
IPR000023	Phosphofructokinase domain	Zm00023ab382710;Zm00023ab382710;Zm00023ab050410;Zm00023ab194280;Zm00023ab102580;Zm00023ab288820;Zm00023ab347500;Zm00023ab279480;Zm00023ab279480;Zm00023ab102580;Zm00023ab157970;Zm00023ab157970;Zm00023ab102580;Zm00023ab102580;Zm00023ab102580;Zm00023ab347500;Zm00023ab279480;Zm00023ab288820;Zm00023ab293120;Zm00023ab102580;Zm00023ab042760;Zm00023ab042760;Zm00023ab042760;Zm00023ab042760;Zm00023ab042760;Zm00023ab387860;Zm00023ab318750;Zm00023ab437100;Zm00023ab124370;Zm00023ab044760;Zm00023ab259980;Zm00023ab259980;Zm00023ab259980;Zm00023ab044760;Zm00023ab044760;Zm00023ab360750;Zm00023ab360750;Zm00023ab302400;Zm00023ab392740
IPR000031	PurE domain	Zm00023ab123570
IPR000043	Adenosylhomocysteinase-like	Zm00023ab174650;Zm00023ab174650
IPR000048	IQ motif, EF-hand binding site	Zm00023ab200270;Zm00023ab200270;Zm00023ab124410;Zm00023ab124410;Zm00023ab222320;Zm00023ab222320;Zm00023ab440100;Zm00023ab440100;Zm00023ab419020;Zm00023ab419020;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab124410;Zm00023ab124410;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab332330;Zm00023ab049810;Zm00023ab049810;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab323850;Zm00023ab323850;Zm00023ab067370;Zm00023ab067370;Zm00023ab067370;Zm00023ab067370;Zm00023ab141220;Zm00023ab445900;Zm00023ab290500;Zm00023ab290500;Zm00023ab445900;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab157780;Zm00023ab157780;Zm00023ab157780;Zm00023ab157780;Zm00023ab445900;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab219310;Zm00023ab186000;Zm00023ab186000;Zm00023ab159470;Zm00023ab189470;Zm00023ab189470;Zm00023ab157780;Zm00023ab157780;Zm00023ab157780;Zm00023ab157780;Zm00023ab157780;Zm00023ab157780;Zm00023ab441530;Zm00023ab075650;Zm00023ab441530;Zm00023ab101010;Zm00023ab101010;Zm00023ab302130;Zm00023ab302130;Zm00023ab052800;Zm00023ab052800;Zm00023ab052800;Zm00023ab052800;Zm00023ab366140;Zm00023ab366140;Zm00023ab366140;Zm00023ab227310;Zm00023ab227310;Zm00023ab227310;Zm00023ab028850;Zm00023ab028850;Zm00023ab028850;Zm00023ab028850;Zm00023ab227310;Zm00023ab227310;Zm00023ab227310;Zm00023ab028850;Zm00023ab028850;Zm00023ab441530;Zm00023ab028850;Zm00023ab028850;Zm00023ab207800;Zm00023ab207800;Zm00023ab076010;Zm00023ab227310;Zm00023ab227310;Zm00023ab227310;Zm00023ab441530;Zm00023ab227310;Zm00023ab227310;Zm00023ab227310;Zm00023ab229210;Zm00023ab229210;Zm00023ab229210;Zm00023ab229210;Zm00023ab383160;Zm00023ab383160;Zm00023ab383160;Zm00023ab383160;Zm00023ab383160;Zm00023ab383160;Zm00023ab139410;Zm00023ab139410;Zm00023ab033280;Zm00023ab033280;Zm00023ab033280;Zm00023ab299750;Zm00023ab299750;Zm00023ab346070;Zm00023ab346070;Zm00023ab220860;Zm00023ab220860;Zm00023ab033280;Zm00023ab033280;Zm00023ab389150;Zm00023ab389150;Zm00023ab351130;Zm00023ab351130;Zm00023ab302880;Zm00023ab302880;Zm00023ab302880;Zm00023ab302880;Zm00023ab302880;Zm00023ab302880;Zm00023ab298740;Zm00023ab151010;Zm00023ab401230;Zm00023ab401230;Zm00023ab302880;Zm00023ab302880;Zm00023ab302880;Zm00023ab302880;Zm00023ab292310;Zm00023ab292310;Zm00023ab272440;Zm00023ab272440;Zm00023ab314900;Zm00023ab314900;Zm00023ab314900;Zm00023ab314900;Zm00023ab314900;Zm00023ab230910;Zm00023ab230910;Zm00023ab292310;Zm00023ab292310;Zm00023ab292310;Zm00023ab292310;Zm00023ab298740;Zm00023ab018090;Zm00023ab453150;Zm00023ab453150;Zm00023ab413790;Zm00023ab387430;Zm00023ab387430;Zm00023ab302520;Zm00023ab302520;Zm00023ab189490;Zm00023ab189490;Zm00023ab152770;Zm00023ab062020;Zm00023ab062020;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab337450;Zm00023ab337450;Zm00023ab240460;Zm00023ab062020;Zm00023ab062020;Zm00023ab062020;Zm00023ab062020;Zm00023ab062020;Zm00023ab062020;Zm00023ab062020;Zm00023ab062020;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab159150;Zm00023ab087290;Zm00023ab087290;Zm00023ab087290;Zm00023ab087290;Zm00023ab364530;Zm00023ab364530;Zm00023ab152770;Zm00023ab152770;Zm00023ab152770;Zm00023ab152770;Zm00023ab152770;Zm00023ab152770;Zm00023ab417330;Zm00023ab417330;Zm00023ab248110;Zm00023ab248110;Zm00023ab367360;Zm00023ab367360;Zm00023ab347530;Zm00023ab347530;Zm00023ab367360;Zm00023ab367360;Zm00023ab052540;Zm00023ab052540;Zm00023ab087290;Zm00023ab087290;Zm00023ab347530;Zm00023ab347530;Zm00023ab347530;Zm00023ab347530;Zm00023ab017020;Zm00023ab017020;Zm00023ab236950;Zm00023ab236950;Zm00023ab236950;Zm00023ab146990;Zm00023ab146990;Zm00023ab395280;Zm00023ab395280;Zm00023ab164870;Zm00023ab164870;Zm00023ab164870;Zm00023ab164870;Zm00023ab164870;Zm00023ab367840;Zm00023ab367840;Zm00023ab146990;Zm00023ab146990;Zm00023ab367840;Zm00023ab367840;Zm00023ab303110;Zm00023ab367840;Zm00023ab367840;Zm00023ab174680;Zm00023ab399180;Zm00023ab399180;Zm00023ab331210;Zm00023ab331210;Zm00023ab331210;Zm00023ab331210;Zm00023ab331210;Zm00023ab331210;Zm00023ab272330;Zm00023ab272330;Zm00023ab236240;Zm00023ab091320;Zm00023ab091320;Zm00023ab210020;Zm00023ab399180;Zm00023ab189500;Zm00023ab189500;Zm00023ab229980;Zm00023ab229980;Zm00023ab069570;Zm00023ab156350;Zm00023ab156350;Zm00023ab110180;Zm00023ab360700;Zm00023ab360700;Zm00023ab403000;Zm00023ab403000;Zm00023ab403000;Zm00023ab403000;Zm00023ab229980;Zm00023ab229980;Zm00023ab403000;Zm00023ab403000;Zm00023ab266410;Zm00023ab266410;Zm00023ab266410;Zm00023ab266410;Zm00023ab266410;Zm00023ab266410;Zm00023ab403000;Zm00023ab403000;Zm00023ab333710;Zm00023ab110180;Zm00023ab110180;Zm00023ab110180;Zm00023ab273520;Zm00023ab273520;Zm00023ab273520;Zm00023ab273520;Zm00023ab273520;Zm00023ab229980;Zm00023ab229980;Zm00023ab198680;Zm00023ab198680;Zm00023ab198680;Zm00023ab198680;Zm00023ab198680;Zm00023ab376700;Zm00023ab152530;Zm00023ab152530;Zm00023ab360700;Zm00023ab360700;Zm00023ab229980;Zm00023ab229980;Zm00023ab403000;Zm00023ab403000;Zm00023ab229980;Zm00023ab229980;Zm00023ab187030;Zm00023ab187030;Zm00023ab321860;Zm00023ab321860;Zm00023ab229670;Zm00023ab027960;Zm00023ab027960;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab429880;Zm00023ab429880;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab046950;Zm00023ab260300;Zm00023ab229670;Zm00023ab229670;Zm00023ab151000;Zm00023ab222310;Zm00023ab222310;Zm00023ab178610;Zm00023ab178610;Zm00023ab414620;Zm00023ab414620;Zm00023ab414620;Zm00023ab414620;Zm00023ab414620;Zm00023ab414620;Zm00023ab008070;Zm00023ab008070;Zm00023ab433670;Zm00023ab433670;Zm00023ab433670;Zm00023ab433670;Zm00023ab433670;Zm00023ab433670;Zm00023ab382260;Zm00023ab382260;Zm00023ab043150;Zm00023ab433670;Zm00023ab433670;Zm00023ab038380;Zm00023ab038380;Zm00023ab100520;Zm00023ab100520;Zm00023ab433670;Zm00023ab433670;Zm00023ab354960;Zm00023ab354960;Zm00023ab178610;Zm00023ab178610;Zm00023ab052160;Zm00023ab052160;Zm00023ab052160;Zm00023ab052160;Zm00023ab052160;Zm00023ab052160;Zm00023ab052160;Zm00023ab052160;Zm00023ab141230;Zm00023ab008070;Zm00023ab008070
IPR000054	Ribosomal protein L31e	Zm00023ab260210;Zm00023ab194740;Zm00023ab036180;Zm00023ab036180;Zm00023ab392540
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00023ab006410;Zm00023ab006410;Zm00023ab006410;Zm00023ab006410;Zm00023ab006410;Zm00023ab327400;Zm00023ab327400;Zm00023ab327400;Zm00023ab413520;Zm00023ab413520;Zm00023ab413520
