SCORE	NAME	GENE_MODEL
0.77173	True	Zm00025ab000010
0.93258	True	Zm00025ab000020
0.9962	True	Zm00025ab000030
0.9899	True	Zm00025ab000040
0.99871	True	Zm00025ab000050
0.96956	True	Zm00025ab000060
0.16979	False	Zm00025ab000070
0.53448	True	Zm00025ab000080
0.25475	False	Zm00025ab000100
0.99437	True	Zm00025ab000110
0.99933	True	Zm00025ab000130
0.98365	True	Zm00025ab000140
0.21465	False	Zm00025ab000170
0.29298	False	Zm00025ab000180
0.99826	True	Zm00025ab000190
0.98348	True	Zm00025ab000200
0.97774	True	Zm00025ab000210
0.99196	True	Zm00025ab000220
0.99976	True	Zm00025ab000230
0.54934	True	Zm00025ab000240
0.99178	True	Zm00025ab000250
0.99812	True	Zm00025ab000260
0.99993	True	Zm00025ab000270
0.98769	True	Zm00025ab000280
0.40745	False	Zm00025ab000290
0.16765	False	Zm00025ab000300
0.14669	False	Zm00025ab000340
0.99972	True	Zm00025ab000350
0.99076	True	Zm00025ab000390
0.99178	True	Zm00025ab000400
0.54934	True	Zm00025ab000410
0.99843	True	Zm00025ab000420
0.98348	True	Zm00025ab000430
0.91369	True	Zm00025ab000440
0.0235	False	Zm00025ab000450
0.9948	True	Zm00025ab000470
0.93574	True	Zm00025ab000480
0.64935	True	Zm00025ab000490
0.9994	True	Zm00025ab000500
0.99078	True	Zm00025ab000510
0.99823	True	Zm00025ab000520
0.2563	False	Zm00025ab000530
0.49073	False	Zm00025ab000540
0.06348	False	Zm00025ab000560
0.08198	False	Zm00025ab000570
0.99854	True	Zm00025ab000580
0.98442	True	Zm00025ab000590
0.99213	True	Zm00025ab000610
0.83894	True	Zm00025ab000620
0.99121	True	Zm00025ab000630
0.99709	True	Zm00025ab000650
0.99706	True	Zm00025ab000660
0.99951	True	Zm00025ab000670
0.98129	True	Zm00025ab000680
0.73862	True	Zm00025ab000690
0.99982	True	Zm00025ab000710
0.93772	True	Zm00025ab000730
0.54394	True	Zm00025ab000740
0.99879	True	Zm00025ab000750
0.92584	True	Zm00025ab000760
0.10026	False	Zm00025ab000770
0.97111	True	Zm00025ab000780
0.99912	True	Zm00025ab000790
0.99365	True	Zm00025ab000800
0.98258	True	Zm00025ab000810
0.85391	True	Zm00025ab000830
0.97457	True	Zm00025ab000840
0.9997	True	Zm00025ab000860
0.99753	True	Zm00025ab000870
0.99971	True	Zm00025ab000880
0.88936	True	Zm00025ab000890
0.94291	True	Zm00025ab000900
0.45916	False	Zm00025ab000910
0.9992	True	Zm00025ab000920
0.98957	True	Zm00025ab000930
0.99909	True	Zm00025ab000940
0.87437	True	Zm00025ab000950
0.92108	True	Zm00025ab000960
0.89592	True	Zm00025ab000970
0.99479	True	Zm00025ab000980
0.86158	True	Zm00025ab000990
0.99778	True	Zm00025ab001000
0.99996	True	Zm00025ab001010
0.03961	False	Zm00025ab001020
0.98771	True	Zm00025ab001030
0.99943	True	Zm00025ab001040
0.98806	True	Zm00025ab001050
0.9963	True	Zm00025ab001060
0.86604	True	Zm00025ab001070
0.99687	True	Zm00025ab001080
0.9971	True	Zm00025ab001090
0.9107	True	Zm00025ab001100
0.99716	True	Zm00025ab001110
0.96633	True	Zm00025ab001120
0.99843	True	Zm00025ab001130
0.9963	True	Zm00025ab001140
0.99992	True	Zm00025ab001150
0.99443	True	Zm00025ab001160
0.99984	True	Zm00025ab001170
0.66353	True	Zm00025ab001180
0.99644	True	Zm00025ab001190
0.99514	True	Zm00025ab001200
0.99763	True	Zm00025ab001210
0.99658	True	Zm00025ab001220
0.33946	False	Zm00025ab001240
0.99668	True	Zm00025ab001250
0.8594	True	Zm00025ab001260
0.9973	True	Zm00025ab001270
0.99359	True	Zm00025ab001290
0.99967	True	Zm00025ab001300
0.99899	True	Zm00025ab001310
0.97548	True	Zm00025ab001320
0.99634	True	Zm00025ab001330
0.99646	True	Zm00025ab001340
0.96409	True	Zm00025ab001350
0.99919	True	Zm00025ab001360
0.99876	True	Zm00025ab001370
0.97952	True	Zm00025ab001380
0.90068	True	Zm00025ab001390
0.96252	True	Zm00025ab001400
0.96132	True	Zm00025ab001430
0.9864	True	Zm00025ab001440
0.99967	True	Zm00025ab001450
0.99983	True	Zm00025ab001460
0.99944	True	Zm00025ab001470
0.99795	True	Zm00025ab001480
0.99637	True	Zm00025ab001490
0.70851	True	Zm00025ab001510
0.99621	True	Zm00025ab001520
0.99195	True	Zm00025ab001530
0.96515	True	Zm00025ab001540
0.97609	True	Zm00025ab001550
0.99116	True	Zm00025ab001560
0.96364	True	Zm00025ab001570
0.02984	False	Zm00025ab001580
0.99663	True	Zm00025ab001590
0.98501	True	Zm00025ab001600
0.98229	True	Zm00025ab001610
0.04248	False	Zm00025ab001620
0.99639	True	Zm00025ab001640
0.9774	True	Zm00025ab001650
0.97169	True	Zm00025ab001660
0.98476	True	Zm00025ab001670
0.05563	False	Zm00025ab001680
0.99598	True	Zm00025ab001690
0.99668	True	Zm00025ab001700
0.97885	True	Zm00025ab001710
