SCORE	NAME	GENE_MODEL
0.77697	True	Zm00021ab000010
0.93258	True	Zm00021ab000020
0.66839	True	Zm00021ab000040
0.99996	True	Zm00021ab000050
0.99766	True	Zm00021ab000070
0.99761	True	Zm00021ab000090
0.99939	True	Zm00021ab000100
0.85736	True	Zm00021ab000110
0.49175	False	Zm00021ab000140
0.84961	True	Zm00021ab000160
0.64593	True	Zm00021ab000190
0.99886	True	Zm00021ab000200
0.98348	True	Zm00021ab000210
0.91237	True	Zm00021ab000220
0.99051	True	Zm00021ab000230
0.9948	True	Zm00021ab000240
0.93574	True	Zm00021ab000250
0.99941	True	Zm00021ab000260
0.99078	True	Zm00021ab000270
0.99823	True	Zm00021ab000280
0.99917	True	Zm00021ab000300
0.99283	True	Zm00021ab000310
0.99213	True	Zm00021ab000320
0.83894	True	Zm00021ab000330
0.9913	True	Zm00021ab000340
0.99935	True	Zm00021ab000350
0.99723	True	Zm00021ab000360
0.99946	True	Zm00021ab000370
0.98086	True	Zm00021ab000380
0.96935	True	Zm00021ab000390
0.53106	True	Zm00021ab000400
0.74798	True	Zm00021ab000410
0.90078	True	Zm00021ab000420
0.99027	True	Zm00021ab000430
0.99886	True	Zm00021ab000440
0.17065	False	Zm00021ab000450
0.94192	True	Zm00021ab000460
0.52987	True	Zm00021ab000470
0.10026	False	Zm00021ab000480
0.97111	True	Zm00021ab000490
0.00393	False	Zm00021ab000500
0.99905	True	Zm00021ab000510
0.99341	True	Zm00021ab000520
0.97541	True	Zm00021ab000530
0.99365	True	Zm00021ab000540
0.98297	True	Zm00021ab000550
0.82065	True	Zm00021ab000560
0.97407	True	Zm00021ab000570
0.99823	True	Zm00021ab000590
0.02306	False	Zm00021ab000600
0.99972	True	Zm00021ab000610
0.92794	True	Zm00021ab000620
0.97669	True	Zm00021ab000630
0.94709	True	Zm00021ab000640
0.99919	True	Zm00021ab000650
0.99168	True	Zm00021ab000660
0.99891	True	Zm00021ab000670
0.87762	True	Zm00021ab000680
0.91088	True	Zm00021ab000690
0.92623	True	Zm00021ab000700
0.99551	True	Zm00021ab000710
0.9978	True	Zm00021ab000720
0.99995	True	Zm00021ab000730
0.98771	True	Zm00021ab000740
0.99944	True	Zm00021ab000750
0.98769	True	Zm00021ab000760
0.99641	True	Zm00021ab000770
0.98971	True	Zm00021ab000780
0.87379	True	Zm00021ab000790
0.99747	True	Zm00021ab000800
0.91262	True	Zm00021ab000810
0.99719	True	Zm00021ab000830
0.87296	True	Zm00021ab000840
0.99843	True	Zm00021ab000850
0.99455	True	Zm00021ab000860
0.9998	True	Zm00021ab000870
0.99638	True	Zm00021ab000890
0.99566	True	Zm00021ab000900
0.99767	True	Zm00021ab000910
0.99649	True	Zm00021ab000920
0.33924	False	Zm00021ab000940
0.99668	True	Zm00021ab000950
0.9969	True	Zm00021ab000960
0.99401	True	Zm00021ab000970
0.99953	True	Zm00021ab000980
0.99794	True	Zm00021ab000990
0.97548	True	Zm00021ab001000
0.99654	True	Zm00021ab001010
0.99636	True	Zm00021ab001020
0.96857	True	Zm00021ab001030
0.99914	True	Zm00021ab001040
0.99948	True	Zm00021ab001050
0.97935	True	Zm00021ab001060
0.92307	True	Zm00021ab001070
0.96504	True	Zm00021ab001080
0.96132	True	Zm00021ab001090
0.5009	True	Zm00021ab001100
0.99637	True	Zm00021ab001110
0.53702	True	Zm00021ab001120
0.7331	True	Zm00021ab001130
0.99558	True	Zm00021ab001140
0.99195	True	Zm00021ab001150
0.966	True	Zm00021ab001160
0.98179	True	Zm00021ab001170
