SCORE	NAME	GENE_MODEL
0.77173	True	Zm00024ab000010
0.93258	True	Zm00024ab000020
0.2628	False	Zm00024ab000030
0.99705	True	Zm00024ab000040
0.25179	False	Zm00024ab000050
0.99939	True	Zm00024ab000060
0.99753	True	Zm00024ab000070
0.41707	False	Zm00024ab000080
0.25475	False	Zm00024ab000100
0.62027	True	Zm00024ab000120
0.99848	True	Zm00024ab000130
0.98348	True	Zm00024ab000140
0.9122	True	Zm00024ab000150
0.9948	True	Zm00024ab000160
0.93574	True	Zm00024ab000170
0.64935	True	Zm00024ab000180
0.9994	True	Zm00024ab000190
0.99078	True	Zm00024ab000200
0.96842	True	Zm00024ab000210
0.19511	False	Zm00024ab000220
0.57952	True	Zm00024ab000250
0.99312	True	Zm00024ab000260
0.99131	True	Zm00024ab000270
0.83964	True	Zm00024ab000280
0.99121	True	Zm00024ab000300
0.74967	True	Zm00024ab000310
0.99729	True	Zm00024ab000320
0.03357	False	Zm00024ab000330
0.99949	True	Zm00024ab000350
0.97939	True	Zm00024ab000360
0.83574	True	Zm00024ab000370
0.9878	True	Zm00024ab000380
0.48664	False	Zm00024ab000390
0.99654	True	Zm00024ab000400
0.91694	True	Zm00024ab000410
0.99808	True	Zm00024ab000420
0.91379	True	Zm00024ab000430
0.99862	True	Zm00024ab000440
0.65503	True	Zm00024ab000450
0.28814	False	Zm00024ab000460
0.99886	True	Zm00024ab000470
0.34035	False	Zm00024ab000490
0.52799	True	Zm00024ab000500
0.09456	False	Zm00024ab000510
0.97111	True	Zm00024ab000520
0.99899	True	Zm00024ab000540
0.42033	False	Zm00024ab000550
0.99365	True	Zm00024ab000560
0.98324	True	Zm00024ab000570
0.85228	True	Zm00024ab000590
0.97632	True	Zm00024ab000600
0.49977	False	Zm00024ab000610
0.99756	True	Zm00024ab000630
0.02306	False	Zm00024ab000640
0.99973	True	Zm00024ab000650
0.97516	True	Zm00024ab000660
0.95499	True	Zm00024ab000670
0.99398	True	Zm00024ab000680
0.61042	True	Zm00024ab000690
0.99826	True	Zm00024ab000700
0.99661	True	Zm00024ab000710
0.99917	True	Zm00024ab000730
0.987	True	Zm00024ab000740
0.9992	True	Zm00024ab000750
0.8626	True	Zm00024ab000760
0.96785	True	Zm00024ab000770
0.88795	True	Zm00024ab000780
0.99531	True	Zm00024ab000790
0.99874	True	Zm00024ab000800
0.99995	True	Zm00024ab000810
0.98771	True	Zm00024ab000820
0.99944	True	Zm00024ab000830
0.98836	True	Zm00024ab000840
0.99607	True	Zm00024ab000850
0.88656	True	Zm00024ab000860
0.99621	True	Zm00024ab000870
0.99733	True	Zm00024ab000880
0.9107	True	Zm00024ab000890
0.99716	True	Zm00024ab000900
0.88879	True	Zm00024ab000910
0.99843	True	Zm00024ab000920
0.99992	True	Zm00024ab000930
0.99486	True	Zm00024ab000940
0.9998	True	Zm00024ab000950
0.01297	False	Zm00024ab000960
0.99638	True	Zm00024ab000970
0.10598	False	Zm00024ab000980
0.99542	True	Zm00024ab000990
0.99767	True	Zm00024ab001000
0.99087	True	Zm00024ab001010
0.9963	True	Zm00024ab001020
0.33902	False	Zm00024ab001030
0.99668	True	Zm00024ab001040
0.99721	True	Zm00024ab001050
0.99188	True	Zm00024ab001060
0.00796	False	Zm00024ab001070
0.99906	True	Zm00024ab001080
0.99899	True	Zm00024ab001090
0.97548	True	Zm00024ab001110
0.99639	True	Zm00024ab001120
0.99636	True	Zm00024ab001130
0.96737	True	Zm00024ab001140
0.99915	True	Zm00024ab001150
0.99955	True	Zm00024ab001160
0.97876	True	Zm00024ab001170
0.69748	True	Zm00024ab001180
0.9635	True	Zm00024ab001190
0.96535	True	Zm00024ab001210
0.98809	True	Zm00024ab001220
0.5009	True	Zm00024ab001230
0.99643	True	Zm00024ab001240
0.96073	True	Zm00024ab001260
0.66805	True	Zm00024ab001270
0.99558	True	Zm00024ab001280
0.99218	True	Zm00024ab001290
0.39872	False	Zm00024ab001300
0.9669	True	Zm00024ab001310
0.8455	True	Zm00024ab001320
0.99294	True	Zm00024ab001330
0.99583	True	Zm00024ab001340
0.98606	True	Zm00024ab001350
0.98229	True	Zm00024ab001360
0.99639	True	Zm00024ab001380
0.97169	True	Zm00024ab001390
0.0432	False	Zm00024ab001400
0.9847	True	Zm00024ab001410
0.98158	True	Zm00024ab001420
0.99629	True	Zm00024ab001430
0.99619	True	Zm00024ab001440
0.9954	True	Zm00024ab001450
0.97895	True	Zm00024ab001460
0.96495	True	Zm00024ab001470
0.95889	True	Zm00024ab001490
0.99974	True	Zm00024ab001500
0.99008	True	Zm00024ab001510
0.98311	True	Zm00024ab001520
0.99308	True	Zm00024ab001530
0.99135	True	Zm00024ab001540
0.99866	True	Zm00024ab001550
0.99869	True	Zm00024ab001560
0.99355	True	Zm00024ab001570
0.99794	True	Zm00024ab001590
0.03076	False	Zm00024ab001600
0.98968	True	Zm00024ab001610
0.86811	True	Zm00024ab001620
0.98603	True	Zm00024ab001630
0.98661	True	Zm00024ab001640
0.98424	True	Zm00024ab001660
0.99775	True	Zm00024ab001670
0.94448	True	Zm00024ab001680
0.98239	True	Zm00024ab001690
0.99902	True	Zm00024ab001700
0.99984	True	Zm00024ab001710
0.98721	True	Zm00024ab001720
0.77851	True	Zm00024ab001740
0.99943	True	Zm00024ab001750
0.99987	True	Zm00024ab001760
0.76067	True	Zm00024ab001770
0.99176	True	Zm00024ab001780
0.99522	True	Zm00024ab001790
0.97389	True	Zm00024ab001800
0.99164	True	Zm00024ab001810
0.08843	False	Zm00024ab001820
0.92302	True	Zm00024ab001840
0.96561	True	Zm00024ab001850
0.92716	True	Zm00024ab001860
0.99427	True	Zm00024ab001870
0.99024	True	Zm00024ab001880
0.05041	False	Zm00024ab001890
0.99092	True	Zm00024ab001910
0.9976	True	Zm00024ab001920
0.99237	True	Zm00024ab001930
0.99961	True	Zm00024ab001940
0.98441	True	Zm00024ab001950
0.99775	True	Zm00024ab001960
0.05045	False	Zm00024ab001970
0.99705	True	Zm00024ab001980
0.83346	True	Zm00024ab001990
0.99151	True	Zm00024ab002000
0.98951	True	Zm00024ab002010
0.93452	True	Zm00024ab002020
0.31282	False	Zm00024ab002030
0.80078	True	Zm00024ab002040
0.38098	False	Zm00024ab002050
0.99088	True	Zm00024ab002060
0.99088	True	Zm00024ab002070
0.99986	True	Zm00024ab002080
0.99881	True	Zm00024ab002090
0.9851	True	Zm00024ab002100
0.71101	True	Zm00024ab002110
0.99372	True	Zm00024ab002130
0.99402	True	Zm00024ab002140
0.96727	True	Zm00024ab002150
0.76042	True	Zm00024ab002160
0.95526	True	Zm00024ab002170
0.98174	True	Zm00024ab002180
0.95896	True	Zm00024ab002190
0.9988	True	Zm00024ab002200
0.97622	True	Zm00024ab002210
0.90947	True	Zm00024ab002220
0.98998	True	Zm00024ab002230
0.99848	True	Zm00024ab002240
0.99612	True	Zm00024ab002260
0.99792	True	Zm00024ab002270
0.99337	True	Zm00024ab002280
0.77628	True	Zm00024ab002300
0.7702	True	Zm00024ab002310
0.43954	False	Zm00024ab002320
0.98832	True	Zm00024ab002330
0.99945	True	Zm00024ab002340
0.85307	True	Zm00024ab002350
0.95142	True	Zm00024ab002360
0.99901	True	Zm00024ab002380
0.99063	True	Zm00024ab002390
0.99752	True	Zm00024ab002400
0.95626	True	Zm00024ab002410
0.99118	True	Zm00024ab002430
0.99242	True	Zm00024ab002440
0.97341	True	Zm00024ab002450
0.99155	True	Zm00024ab002460
0.94917	True	Zm00024ab002470
0.99516	True	Zm00024ab002480
0.99672	True	Zm00024ab002490
0.98751	True	Zm00024ab002510
0.02736	False	Zm00024ab002520
0.21534	False	Zm00024ab002530
0.98247	True	Zm00024ab002540
0.9187	True	Zm00024ab002550
0.99915	True	Zm00024ab002560
0.99886	True	Zm00024ab002570
0.9876	True	Zm00024ab002580
0.87915	True	Zm00024ab002590
0.99944	True	Zm00024ab002600
0.34959	False	Zm00024ab002610
0.9885	True	Zm00024ab002620
0.54218	True	Zm00024ab002630
0.98628	True	Zm00024ab002650
0.98806	True	Zm00024ab002660
0.99624	True	Zm00024ab002670
0.99859	True	Zm00024ab002680
0.00946	False	Zm00024ab002690
0.78513	True	Zm00024ab002700
0.9892	True	Zm00024ab002710
0.03607	False	Zm00024ab002720
0.99939	True	Zm00024ab002730
0.99566	True	Zm00024ab002740
0.99569	True	Zm00024ab002750
0.98934	True	Zm00024ab002760
0.72058	True	Zm00024ab002780
0.99872	True	Zm00024ab002790
0.9734	True	Zm00024ab002800
0.97024	True	Zm00024ab002810
0.98517	True	Zm00024ab002820
0.84835	True	Zm00024ab002830
0.88045	True	Zm00024ab002840
0.99632	True	Zm00024ab002880
0.72118	True	Zm00024ab002890
0.28543	False	Zm00024ab002900
0.80042	True	Zm00024ab002910
0.99733	True	Zm00024ab002920
0.98971	True	Zm00024ab002930
0.01154	False	Zm00024ab002940
0.99153	True	Zm00024ab002950
0.00389	False	Zm00024ab002960
0.94484	True	Zm00024ab002970
0.38541	False	Zm00024ab002980
0.97654	True	Zm00024ab002990
0.99969	True	Zm00024ab003000
0.9998	True	Zm00024ab003010
0.99939	True	Zm00024ab003020
0.99464	True	Zm00024ab003030
0.21751	False	Zm00024ab003040
0.99754	True	Zm00024ab003050
0.9992	True	Zm00024ab003060
