LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00036ab017520;Zm00036ab194150;Zm00036ab194150;Zm00036ab301790;Zm00036ab419980;Zm00036ab419980;Zm00036ab419980;Zm00036ab419980;Zm00036ab419980;Zm00036ab114130;Zm00036ab244020;Zm00036ab126910;Zm00036ab126910;Zm00036ab371270;Zm00036ab371270;Zm00036ab371270;Zm00036ab371270;Zm00036ab207930;Zm00036ab207930;Zm00036ab207930;Zm00036ab207930;Zm00036ab258040;Zm00036ab258040;Zm00036ab239660;Zm00036ab239660;Zm00036ab239660;Zm00036ab150700;Zm00036ab150700;Zm00036ab150700;Zm00036ab150700;Zm00036ab150700;Zm00036ab114140;Zm00036ab298240;Zm00036ab298240;Zm00036ab298240;Zm00036ab298240;Zm00036ab078390;Zm00036ab204280;Zm00036ab204280;Zm00036ab204280;Zm00036ab161160;Zm00036ab161160;Zm00036ab161160;Zm00036ab161160;Zm00036ab161160;Zm00036ab161160;Zm00036ab161160;Zm00036ab161160
IPR000008	C2 domain	Zm00036ab206630;Zm00036ab206630;Zm00036ab206630;Zm00036ab341860;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab341860;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab398820;Zm00036ab307860;Zm00036ab307860;Zm00036ab011400;Zm00036ab307860;Zm00036ab298500;Zm00036ab298500;Zm00036ab298500;Zm00036ab307860;Zm00036ab146320;Zm00036ab146320;Zm00036ab289910;Zm00036ab289910;Zm00036ab397190;Zm00036ab397190;Zm00036ab373750;Zm00036ab342180;Zm00036ab342180;Zm00036ab397190;Zm00036ab342180;Zm00036ab342180;Zm00036ab342180;Zm00036ab342180;Zm00036ab082090;Zm00036ab082090;Zm00036ab082090;Zm00036ab082090;Zm00036ab082090;Zm00036ab082090;Zm00036ab440480;Zm00036ab025130;Zm00036ab025130;Zm00036ab025130;Zm00036ab025130;Zm00036ab025130;Zm00036ab025130;Zm00036ab108190;Zm00036ab108190;Zm00036ab108190;Zm00036ab108190;Zm00036ab203420;Zm00036ab013960;Zm00036ab197070;Zm00036ab347350;Zm00036ab347350;Zm00036ab347350;Zm00036ab347350;Zm00036ab347350;Zm00036ab347350;Zm00036ab347350;Zm00036ab152230;Zm00036ab234860;Zm00036ab234860;Zm00036ab335830;Zm00036ab335830;Zm00036ab335830;Zm00036ab194870;Zm00036ab194870;Zm00036ab194870;Zm00036ab194870;Zm00036ab194870;Zm00036ab328570;Zm00036ab328570;Zm00036ab328570;Zm00036ab078850;Zm00036ab078850;Zm00036ab078850;Zm00036ab328570;Zm00036ab078850;Zm00036ab078850;Zm00036ab078850;Zm00036ab078850;Zm00036ab021820;Zm00036ab115210;Zm00036ab115210;Zm00036ab021820;Zm00036ab396860;Zm00036ab102710;Zm00036ab259190;Zm00036ab259190;Zm00036ab039820;Zm00036ab259190;Zm00036ab259190;Zm00036ab259190;Zm00036ab396860;Zm00036ab125870;Zm00036ab125870;Zm00036ab125870;Zm00036ab125870;Zm00036ab125870;Zm00036ab125870;Zm00036ab125870;Zm00036ab248090;Zm00036ab248090;Zm00036ab248090;Zm00036ab248090;Zm00036ab125870;Zm00036ab248090;Zm00036ab248090;Zm00036ab125870;Zm00036ab125870;Zm00036ab317220;Zm00036ab094400;Zm00036ab094400;Zm00036ab019540;Zm00036ab019540;Zm00036ab019540;Zm00036ab019540;Zm00036ab019540;Zm00036ab019540;Zm00036ab019540;Zm00036ab234880;Zm00036ab234880;Zm00036ab105920;Zm00036ab067910;Zm00036ab067910;Zm00036ab067910;Zm00036ab067910;Zm00036ab067910;Zm00036ab067910;Zm00036ab067910;Zm00036ab067910;Zm00036ab446600;Zm00036ab446600;Zm00036ab446600;Zm00036ab446600;Zm00036ab446600;Zm00036ab446600;Zm00036ab446600;Zm00036ab446600;Zm00036ab192430;Zm00036ab192430;Zm00036ab192430;Zm00036ab135800;Zm00036ab241790;Zm00036ab241790;Zm00036ab241790;Zm00036ab241790;Zm00036ab196330;Zm00036ab077840;Zm00036ab077840;Zm00036ab077840;Zm00036ab332090;Zm00036ab370720;Zm00036ab317720;Zm00036ab317720;Zm00036ab317720;Zm00036ab317720;Zm00036ab317720;Zm00036ab317720;Zm00036ab317720;Zm00036ab317720;Zm00036ab374070;Zm00036ab374070;Zm00036ab374070;Zm00036ab347170;Zm00036ab347170;Zm00036ab347170;Zm00036ab060680;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab284370;Zm00036ab359430;Zm00036ab359430;Zm00036ab359430;Zm00036ab374770;Zm00036ab107270;Zm00036ab285070;Zm00036ab369790;Zm00036ab340450;Zm00036ab340450;Zm00036ab098950;Zm00036ab070730;Zm00036ab070730;Zm00036ab191260;Zm00036ab310020;Zm00036ab310020;Zm00036ab310020;Zm00036ab310020;Zm00036ab252590;Zm00036ab082290;Zm00036ab082290;Zm00036ab082290;Zm00036ab241870;Zm00036ab241870;Zm00036ab241870;Zm00036ab241870;Zm00036ab241870;Zm00036ab208670;Zm00036ab412140;Zm00036ab412140;Zm00036ab412140;Zm00036ab368590;Zm00036ab368590;Zm00036ab368590;Zm00036ab368590;Zm00036ab008840;Zm00036ab153570;Zm00036ab405050;Zm00036ab113530;Zm00036ab113530;Zm00036ab331270;Zm00036ab331270;Zm00036ab331270;Zm00036ab331270;Zm00036ab331270;Zm00036ab331270;Zm00036ab331270;Zm00036ab331270;Zm00036ab307630;Zm00036ab100190;Zm00036ab100190;Zm00036ab100190;Zm00036ab208830;Zm00036ab208830;Zm00036ab208830;Zm00036ab034770;Zm00036ab284880;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab034770;Zm00036ab284880;Zm00036ab284880;Zm00036ab284880;Zm00036ab163780;Zm00036ab291930;Zm00036ab291930;Zm00036ab391910;Zm00036ab288290;Zm00036ab391910;Zm00036ab391910;Zm00036ab378250;Zm00036ab446510;Zm00036ab315150;Zm00036ab231070;Zm00036ab231070;Zm00036ab315150;Zm00036ab315150;Zm00036ab315150;Zm00036ab231070;Zm00036ab231070;Zm00036ab231070;Zm00036ab231070;Zm00036ab108880;Zm00036ab403050;Zm00036ab403050;Zm00036ab403050;Zm00036ab129080;Zm00036ab129080;Zm00036ab129080;Zm00036ab403050;Zm00036ab438990;Zm00036ab438990;Zm00036ab438990;Zm00036ab438990;Zm00036ab111480;Zm00036ab111480;Zm00036ab111480;Zm00036ab284420;Zm00036ab284420;Zm00036ab284420;Zm00036ab284420;Zm00036ab284420;Zm00036ab284420;Zm00036ab295840;Zm00036ab295840;Zm00036ab265280;Zm00036ab265280;Zm00036ab265280;Zm00036ab265280;Zm00036ab383540;Zm00036ab294210;Zm00036ab294210;Zm00036ab294330;Zm00036ab397830;Zm00036ab397830;Zm00036ab331760;Zm00036ab092210;Zm00036ab107080;Zm00036ab107080;Zm00036ab107080;Zm00036ab107080;Zm00036ab107080;Zm00036ab107080;Zm00036ab107080;Zm00036ab107080;Zm00036ab001510;Zm00036ab107080;Zm00036ab107080;Zm00036ab223770;Zm00036ab223770;Zm00036ab223770;Zm00036ab223770
IPR000010	Cystatin domain	Zm00036ab360350;Zm00036ab021380;Zm00036ab021380;Zm00036ab296890;Zm00036ab296890;Zm00036ab296890;Zm00036ab296890;Zm00036ab296890;Zm00036ab296890;Zm00036ab375980;Zm00036ab343260;Zm00036ab343260;Zm00036ab380340;Zm00036ab021360;Zm00036ab413450;Zm00036ab380350;Zm00036ab006080;Zm00036ab413440;Zm00036ab021370;Zm00036ab154410;Zm00036ab154410;Zm00036ab154410;Zm00036ab154410;Zm00036ab380330;Zm00036ab380330;Zm00036ab174220;Zm00036ab300580;Zm00036ab006100
IPR000014	PAS domain	Zm00036ab231820;Zm00036ab231820;Zm00036ab116920;Zm00036ab116920;Zm00036ab237990;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab124590;Zm00036ab207000;Zm00036ab282000;Zm00036ab167650;Zm00036ab167650;Zm00036ab044090;Zm00036ab044090
IPR000023	Phosphofructokinase domain	Zm00036ab437390;Zm00036ab258630;Zm00036ab258630;Zm00036ab258630;Zm00036ab258630;Zm00036ab124330;Zm00036ab258630;Zm00036ab302620;Zm00036ab049950;Zm00036ab102560;Zm00036ab102560;Zm00036ab102560;Zm00036ab102560;Zm00036ab102560;Zm00036ab293240;Zm00036ab288900;Zm00036ab347830;Zm00036ab347830;Zm00036ab194590;Zm00036ab194590;Zm00036ab157780;Zm00036ab157780;Zm00036ab044450;Zm00036ab044450;Zm00036ab382870;Zm00036ab392700;Zm00036ab392700;Zm00036ab392700;Zm00036ab318920;Zm00036ab318920;Zm00036ab318920;Zm00036ab318920;Zm00036ab361020;Zm00036ab361020;Zm00036ab042400;Zm00036ab042400;Zm00036ab042400;Zm00036ab042400;Zm00036ab042400;Zm00036ab279560;Zm00036ab279560;Zm00036ab387880
IPR000031	PurE domain	Zm00036ab123430
IPR000043	Adenosylhomocysteinase-like	Zm00036ab175480;Zm00036ab175480;Zm00036ab175480
IPR000048	IQ motif, EF-hand binding site	Zm00036ab124380;Zm00036ab124380;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab218910;Zm00036ab200300;Zm00036ab200300;Zm00036ab020400;Zm00036ab028240;Zm00036ab028240;Zm00036ab028240;Zm00036ab028240;Zm00036ab315420;Zm00036ab315420;Zm00036ab315420;Zm00036ab315420;Zm00036ab315420;Zm00036ab028240;Zm00036ab028240;Zm00036ab028240;Zm00036ab028240;Zm00036ab190560;Zm00036ab190560;Zm00036ab017800;Zm00036ab017800;Zm00036ab017800;Zm00036ab376130;Zm00036ab376130;Zm00036ab254800;Zm00036ab069440;Zm00036ab387460;Zm00036ab387460;Zm00036ab158870;Zm00036ab158870;Zm00036ab158870;Zm00036ab158870;Zm00036ab158870;Zm00036ab158870;Zm00036ab334270;Zm00036ab158870;Zm00036ab158870;Zm00036ab099300;Zm00036ab099300;Zm00036ab091650;Zm00036ab091650;Zm00036ab253040;Zm00036ab253040;Zm00036ab253040;Zm00036ab414760;Zm00036ab414760;Zm00036ab414760;Zm00036ab414760;Zm00036ab414760;Zm00036ab414760;Zm00036ab352490;Zm00036ab303370;Zm00036ab303370;Zm00036ab414760;Zm00036ab414760;Zm00036ab382880;Zm00036ab382880;Zm00036ab045140;Zm00036ab045140;Zm00036ab292320;Zm00036ab292320;Zm00036ab046810;Zm00036ab046810;Zm00036ab046810;Zm00036ab046810;Zm00036ab046810;Zm00036ab046810;Zm00036ab159210;Zm00036ab159210;Zm00036ab186600;Zm00036ab186600;Zm00036ab294430;Zm00036ab294430;Zm00036ab061970;Zm00036ab061970;Zm00036ab061970;Zm00036ab061970;Zm00036ab139550;Zm00036ab139550;Zm00036ab139550;Zm00036ab139550;Zm00036ab061970;Zm00036ab061970;Zm00036ab061970;Zm00036ab061970;Zm00036ab061970;Zm00036ab061970;Zm00036ab399080;Zm00036ab399080;Zm00036ab399080;Zm00036ab164490;Zm00036ab164490;Zm00036ab371220;Zm00036ab371220;Zm00036ab254050;Zm00036ab254050;Zm00036ab152740;Zm00036ab249160;Zm00036ab249160;Zm00036ab152740;Zm00036ab152740;Zm00036ab152740;Zm00036ab152740;Zm00036ab152740;Zm00036ab152740;Zm00036ab225950;Zm00036ab225950;Zm00036ab207580;Zm00036ab207580;Zm00036ab025390;Zm00036ab025390;Zm00036ab007530;Zm00036ab007530;Zm00036ab007530;Zm00036ab007530;Zm00036ab351270;Zm00036ab351270;Zm00036ab049390;Zm00036ab049390;Zm00036ab382320;Zm00036ab382320;Zm00036ab438590;Zm00036ab438590;Zm00036ab272720;Zm00036ab272720;Zm00036ab016680;Zm00036ab016680;Zm00036ab220530;Zm00036ab220530;Zm00036ab355020;Zm00036ab355020;Zm00036ab445560;Zm00036ab370690;Zm00036ab370690;Zm00036ab445560;Zm00036ab376140;Zm00036ab376140;Zm00036ab246560;Zm00036ab246560;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab368270;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab332800;Zm00036ab052790;Zm00036ab052790;Zm00036ab433940;Zm00036ab433940;Zm00036ab347860;Zm00036ab347860;Zm00036ab376840;Zm00036ab433940;Zm00036ab433940;Zm00036ab195150;Zm00036ab002180;Zm00036ab002180;Zm00036ab175510;Zm00036ab032960;Zm00036ab032960;Zm00036ab032960;Zm00036ab032960;Zm00036ab032960;Zm00036ab302760;Zm00036ab302760;Zm00036ab302760;Zm00036ab302760;Zm00036ab413910;Zm00036ab198700;Zm00036ab303220;Zm00036ab303220;Zm00036ab090030;Zm00036ab090030;Zm00036ab291960;Zm00036ab291960;Zm00036ab052030;Zm00036ab052030;Zm00036ab052030;Zm00036ab052030;Zm00036ab265350;Zm00036ab265350;Zm00036ab265350;Zm00036ab265350;Zm00036ab265350;Zm00036ab265350;Zm00036ab417760;Zm00036ab417760;Zm00036ab303150;Zm00036ab303150;Zm00036ab303150;Zm00036ab303150;Zm00036ab147220;Zm00036ab147220;Zm00036ab147220;Zm00036ab147220;Zm00036ab303150;Zm00036ab303150;Zm00036ab147220;Zm00036ab147220;Zm00036ab302320;Zm00036ab302320;Zm00036ab008150;Zm00036ab008150;Zm00036ab157510;Zm00036ab157510;Zm00036ab157510;Zm00036ab157510;Zm00036ab157510;Zm00036ab157510;Zm00036ab013130;Zm00036ab013130;Zm00036ab360930;Zm00036ab360930;Zm00036ab101470;Zm00036ab101470;Zm00036ab226610;Zm00036ab226610;Zm00036ab226610;Zm00036ab273830;Zm00036ab273830;Zm00036ab273830;Zm00036ab273830;Zm00036ab151890;Zm00036ab151890;Zm00036ab337840;Zm00036ab337840;Zm00036ab337840;Zm00036ab337840;Zm00036ab190570;Zm00036ab190570;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab229310;Zm00036ab298980;Zm00036ab174990;Zm00036ab174990;Zm00036ab298980;Zm00036ab129450;Zm00036ab129450;Zm00036ab164880;Zm00036ab164880;Zm00036ab164880;Zm00036ab164880;Zm00036ab164880;Zm00036ab176200;Zm00036ab176200;Zm00036ab083070;Zm00036ab083070;Zm00036ab088020;Zm00036ab088020;Zm00036ab075800;Zm00036ab088020;Zm00036ab088020;Zm00036ab075800;Zm00036ab110380;Zm00036ab232770;Zm00036ab232770;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab383310;Zm00036ab317540;Zm00036ab317540;Zm00036ab220420;Zm00036ab220420;Zm00036ab441350;Zm00036ab441350;Zm00036ab441350;Zm00036ab441350;Zm00036ab421060;Zm00036ab421060;Zm00036ab258960;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab198790;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab331650;Zm00036ab331650;Zm00036ab331650;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab067380;Zm00036ab366340;Zm00036ab366340;Zm00036ab366340;Zm00036ab366340;Zm00036ab367670;Zm00036ab367670;Zm00036ab229030;Zm00036ab364670;Zm00036ab364670;Zm00036ab367670;Zm00036ab367670;Zm00036ab367670;Zm00036ab367670;Zm00036ab338100;Zm00036ab338100;Zm00036ab299890;Zm00036ab299890;Zm00036ab179520;Zm00036ab179520;Zm00036ab323980;Zm00036ab323980;Zm00036ab339630;Zm00036ab339630;Zm00036ab402940;Zm00036ab402940;Zm00036ab402940;Zm00036ab402940;Zm00036ab402940;Zm00036ab402940
IPR000054	Ribosomal protein L31e	Zm00036ab258860;Zm00036ab392500;Zm00036ab195040
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00036ab327610;Zm00036ab327610;Zm00036ab327610;Zm00036ab327610;Zm00036ab327610;Zm00036ab005790;Zm00036ab005790;Zm00036ab005790;Zm00036ab005790;Zm00036ab005790;Zm00036ab413660;Zm00036ab413660;Zm00036ab413660;Zm00036ab413660;Zm00036ab413660
