LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00026ab076010;Zm00026ab147520;Zm00026ab147520;Zm00026ab147520;Zm00026ab147520;Zm00026ab147520;Zm00026ab147520;Zm00026ab017010;Zm00026ab017010;Zm00026ab110600;Zm00026ab287270;Zm00026ab254560;Zm00026ab254560;Zm00026ab254560;Zm00026ab287270;Zm00026ab287270;Zm00026ab158110;Zm00026ab158110;Zm00026ab410240;Zm00026ab410240;Zm00026ab410240;Zm00026ab410240;Zm00026ab410240;Zm00026ab158110;Zm00026ab158110;Zm00026ab158110;Zm00026ab190280;Zm00026ab190280;Zm00026ab123740;Zm00026ab123740;Zm00026ab292170;Zm00026ab292170;Zm00026ab292170;Zm00026ab292170;Zm00026ab292170;Zm00026ab236370;Zm00026ab236370;Zm00026ab068420;Zm00026ab068420;Zm00026ab295790;Zm00026ab200770;Zm00026ab200770;Zm00026ab204590;Zm00026ab204590;Zm00026ab204590;Zm00026ab204590;Zm00026ab363540;Zm00026ab363540;Zm00026ab363540;Zm00026ab240700;Zm00026ab110620;Zm00026ab141180;Zm00026ab141180
IPR000008	C2 domain	Zm00026ab255550;Zm00026ab255550;Zm00026ab255550;Zm00026ab091630;Zm00026ab091630;Zm00026ab091630;Zm00026ab091630;Zm00026ab389010;Zm00026ab389010;Zm00026ab389010;Zm00026ab389010;Zm00026ab389010;Zm00026ab389010;Zm00026ab188380;Zm00026ab188380;Zm00026ab188380;Zm00026ab289870;Zm00026ab109960;Zm00026ab109960;Zm00026ab289870;Zm00026ab188380;Zm00026ab188380;Zm00026ab188380;Zm00026ab150560;Zm00026ab288220;Zm00026ab288220;Zm00026ab288220;Zm00026ab288220;Zm00026ab288220;Zm00026ab288220;Zm00026ab096240;Zm00026ab013370;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab103780;Zm00026ab142710;Zm00026ab142710;Zm00026ab436950;Zm00026ab149250;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab278870;Zm00026ab149250;Zm00026ab018860;Zm00026ab018860;Zm00026ab018860;Zm00026ab018860;Zm00026ab018860;Zm00026ab018860;Zm00026ab018860;Zm00026ab018860;Zm00026ab329240;Zm00026ab329240;Zm00026ab329240;Zm00026ab396540;Zm00026ab249110;Zm00026ab238370;Zm00026ab238370;Zm00026ab238370;Zm00026ab238370;Zm00026ab249110;Zm00026ab111590;Zm00026ab340290;Zm00026ab340290;Zm00026ab340290;Zm00026ab340290;Zm00026ab340290;Zm00026ab001370;Zm00026ab286080;Zm00026ab286080;Zm00026ab021340;Zm00026ab021340;Zm00026ab021340;Zm00026ab021340;Zm00026ab122850;Zm00026ab122850;Zm00026ab122850;Zm00026ab325960;Zm00026ab122850;Zm00026ab122850;Zm00026ab122850;Zm00026ab122850;Zm00026ab122850;Zm00026ab122850;Zm00026ab228000;Zm00026ab228000;Zm00026ab228000;Zm00026ab228000;Zm00026ab322540;Zm00026ab322540;Zm00026ab322540;Zm00026ab089600;Zm00026ab008390;Zm00026ab008390;Zm00026ab008390;Zm00026ab193630;Zm00026ab203350;Zm00026ab203350;Zm00026ab203350;Zm00026ab203350;Zm00026ab203350;Zm00026ab366750;Zm00026ab301700;Zm00026ab366750;Zm00026ab301700;Zm00026ab366750;Zm00026ab390650;Zm00026ab390650;Zm00026ab390650;Zm00026ab390650;Zm00026ab390650;Zm00026ab390650;Zm00026ab038220;Zm00026ab284140;Zm00026ab284140;Zm00026ab284140;Zm00026ab284140;Zm00026ab125830;Zm00026ab125830;Zm00026ab125830;Zm00026ab365850;Zm00026ab105600;Zm00026ab361950;Zm00026ab231640;Zm00026ab231640;Zm00026ab231640;Zm00026ab375420;Zm00026ab375420;Zm00026ab383800;Zm00026ab383800;Zm00026ab383800;Zm00026ab335070;Zm00026ab383800;Zm00026ab383800;Zm00026ab383800;Zm00026ab383800;Zm00026ab160490;Zm00026ab205580;Zm00026ab205580;Zm00026ab205580;Zm00026ab068680;Zm00026ab068680;Zm00026ab205580;Zm00026ab205580;Zm00026ab360710;Zm00026ab360710;Zm00026ab360710;Zm00026ab360710;Zm00026ab104980;Zm00026ab104980;Zm00026ab104980;Zm00026ab104980;Zm00026ab104980;Zm00026ab104980;Zm00026ab104980;Zm00026ab104980;Zm00026ab394660;Zm00026ab394660;Zm00026ab333530;Zm00026ab375170;Zm00026ab308800;Zm00026ab308800;Zm00026ab308800;Zm00026ab308800;Zm00026ab097290;Zm00026ab097290;Zm00026ab097290;Zm00026ab097290;Zm00026ab187250;Zm00026ab278920;Zm00026ab278920;Zm00026ab278920;Zm00026ab278920;Zm00026ab278920;Zm00026ab278920;Zm00026ab079850;Zm00026ab079850;Zm00026ab079850;Zm00026ab079850;Zm00026ab079850;Zm00026ab079850;Zm00026ab292440;Zm00026ab292440;Zm00026ab292440;Zm00026ab292440;Zm00026ab292440;Zm00026ab352170;Zm00026ab352170;Zm00026ab352170;Zm00026ab352170;Zm00026ab075620;Zm00026ab244670;Zm00026ab244670;Zm00026ab075620;Zm00026ab244670;Zm00026ab244670;Zm00026ab244670;Zm00026ab244670;Zm00026ab033650;Zm00026ab033650;Zm00026ab033650;Zm00026ab033650;Zm00026ab033650;Zm00026ab033650;Zm00026ab033650;Zm00026ab205430;Zm00026ab205430;Zm00026ab205430;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab325250;Zm00026ab303760;Zm00026ab303760;Zm00026ab303760;Zm00026ab303760;Zm00026ab231650;Zm00026ab310950;Zm00026ab231650;Zm00026ab231650;Zm00026ab192750;Zm00026ab192750;Zm00026ab024610;Zm00026ab024610;Zm00026ab024610;Zm00026ab024610;Zm00026ab024610;Zm00026ab024610;Zm00026ab024610;Zm00026ab024610;Zm00026ab080010;Zm00026ab080010;Zm00026ab080010;Zm00026ab366120;Zm00026ab366120;Zm00026ab102730;Zm00026ab366120;Zm00026ab076450;Zm00026ab076450;Zm00026ab076450;Zm00026ab076450;Zm00026ab076450;Zm00026ab076450;Zm00026ab076450;Zm00026ab288330;Zm00026ab403200;Zm00026ab403200;Zm00026ab199920;Zm00026ab199920;Zm00026ab340090;Zm00026ab340090;Zm00026ab340090;Zm00026ab232840;Zm00026ab232840;Zm00026ab388720;Zm00026ab220760;Zm00026ab220760;Zm00026ab220760;Zm00026ab220760;Zm00026ab388720;Zm00026ab389630;Zm00026ab389630;Zm00026ab282520;Zm00026ab261670;Zm00026ab261670;Zm00026ab261670;Zm00026ab261670;Zm00026ab238450;Zm00026ab190980;Zm00026ab190980;Zm00026ab190980;Zm00026ab190980;Zm00026ab238450;Zm00026ab238450;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab065890;Zm00026ab238450;Zm00026ab238450;Zm00026ab190980;Zm00026ab190980;Zm00026ab103960;Zm00026ab103960;Zm00026ab103960;Zm00026ab301920;Zm00026ab301920;Zm00026ab301920;Zm00026ab301920;Zm00026ab429250;Zm00026ab429250;Zm00026ab429250;Zm00026ab429250;Zm00026ab369920;Zm00026ab335390;Zm00026ab335390;Zm00026ab437060;Zm00026ab437060;Zm00026ab132260;Zm00026ab132260;Zm00026ab335390;Zm00026ab335390;Zm00026ab335390;Zm00026ab335390;Zm00026ab335390;Zm00026ab335390;Zm00026ab335390;Zm00026ab335390;Zm00026ab279210;Zm00026ab279210;Zm00026ab345090;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab311510;Zm00026ab188440;Zm00026ab188440;Zm00026ab099710;Zm00026ab107740;Zm00026ab107740;Zm00026ab107740;Zm00026ab107740;Zm00026ab010830;Zm00026ab325630
IPR000010	Cystatin domain	Zm00026ab020900;Zm00026ab020900;Zm00026ab020900;Zm00026ab170510;Zm00026ab371970;Zm00026ab290920;Zm00026ab290920;Zm00026ab290920;Zm00026ab290920;Zm00026ab290920;Zm00026ab290920;Zm00026ab170520;Zm00026ab020890;Zm00026ab352920;Zm00026ab352920;Zm00026ab404280;Zm00026ab005830;Zm00026ab371980;Zm00026ab151330;Zm00026ab151330;Zm00026ab151330;Zm00026ab371940;Zm00026ab404270;Zm00026ab005800;Zm00026ab170530;Zm00026ab336430;Zm00026ab336430;Zm00026ab404250;Zm00026ab367800;Zm00026ab294570;Zm00026ab020870
IPR000014	PAS domain	Zm00026ab042340;Zm00026ab042340;Zm00026ab042340;Zm00026ab042340;Zm00026ab042340;Zm00026ab042340;Zm00026ab113340;Zm00026ab234820;Zm00026ab228680;Zm00026ab228680;Zm00026ab166510;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab121360;Zm00026ab276450;Zm00026ab203660;Zm00026ab164370;Zm00026ab164370
IPR000023	Phosphofructokinase domain	Zm00026ab274050;Zm00026ab274050;Zm00026ab274050;Zm00026ab384640;Zm00026ab384640;Zm00026ab384640;Zm00026ab296660;Zm00026ab379850;Zm00026ab042670;Zm00026ab042670;Zm00026ab042670;Zm00026ab040560;Zm00026ab040560;Zm00026ab040560;Zm00026ab040560;Zm00026ab154730;Zm00026ab048550;Zm00026ab312610;Zm00026ab312610;Zm00026ab312610;Zm00026ab121070;Zm00026ab121070;Zm00026ab190730;Zm00026ab283110;Zm00026ab283110;Zm00026ab283110;Zm00026ab353520;Zm00026ab255120;Zm00026ab255120;Zm00026ab255120;Zm00026ab255120;Zm00026ab099550;Zm00026ab099550;Zm00026ab099550;Zm00026ab099550;Zm00026ab099550;Zm00026ab287340;Zm00026ab340720;Zm00026ab340720;Zm00026ab427670;Zm00026ab427670;Zm00026ab374690;Zm00026ab320040
IPR000031	PurE domain	Zm00026ab120330
IPR000043	Adenosylhomocysteinase-like	Zm00026ab171760;Zm00026ab171760
IPR000048	IQ motif, EF-hand binding site	Zm00026ab297280;Zm00026ab297280;Zm00026ab286140;Zm00026ab286140;Zm00026ab424260;Zm00026ab424260;Zm00026ab424260;Zm00026ab424260;Zm00026ab424260;Zm00026ab424260;Zm00026ab121120;Zm00026ab121120;Zm00026ab112900;Zm00026ab393900;Zm00026ab393900;Zm00026ab409880;Zm00026ab409880;Zm00026ab374700;Zm00026ab374700;Zm00026ab297540;Zm00026ab297540;Zm00026ab340750;Zm00026ab340750;Zm00026ab143780;Zm00026ab143780;Zm00026ab226240;Zm00026ab226240;Zm00026ab226240;Zm00026ab143780;Zm00026ab143780;Zm00026ab143780;Zm00026ab143780;Zm00026ab143780;Zm00026ab143780;Zm00026ab297260;Zm00026ab297260;Zm00026ab297260;Zm00026ab297260;Zm00026ab297260;Zm00026ab297260;Zm00026ab297260;Zm00026ab297260;Zm00026ab146480;Zm00026ab146480;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab045140;Zm00026ab171790;Zm00026ab175650;Zm00026ab175650;Zm00026ab065330;Zm00026ab065330;Zm00026ab065330;Zm00026ab065330;Zm00026ab154540;Zm00026ab154540;Zm00026ab154540;Zm00026ab154540;Zm00026ab154540;Zm00026ab154540;Zm00026ab065330;Zm00026ab065330;Zm00026ab065330;Zm00026ab065330;Zm00026ab081790;Zm00026ab081790;Zm00026ab154540;Zm00026ab154540;Zm00026ab154540;Zm00026ab154540;Zm00026ab173640;Zm00026ab173640;Zm00026ab353450;Zm00026ab353450;Zm00026ab353450;Zm00026ab353450;Zm00026ab353450;Zm00026ab353450;Zm00026ab029880;Zm00026ab065330;Zm00026ab065330;Zm00026ab065330;Zm00026ab065330;Zm00026ab154540;Zm00026ab154540;Zm00026ab334990;Zm00026ab334990;Zm00026ab436030;Zm00026ab436030;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab215680;Zm00026ab110360;Zm00026ab110360;Zm00026ab215680;Zm00026ab215680;Zm00026ab360330;Zm00026ab360330;Zm00026ab360330;Zm00026ab360330;Zm00026ab360330;Zm00026ab360330;Zm00026ab360330;Zm00026ab360330;Zm00026ab026960;Zm00026ab026960;Zm00026ab136040;Zm00026ab136040;Zm00026ab136040;Zm00026ab136040;Zm00026ab136040;Zm00026ab136040;Zm00026ab272040;Zm00026ab010750;Zm00026ab331250;Zm00026ab331250;Zm00026ab331250;Zm00026ab331250;Zm00026ab028060;Zm00026ab028060;Zm00026ab331250;Zm00026ab331250;Zm00026ab309030;Zm00026ab309030;Zm00026ab309030;Zm00026ab309030;Zm00026ab309030;Zm00026ab251370;Zm00026ab162560;Zm00026ab162560;Zm00026ab162560;Zm00026ab043030;Zm00026ab043030;Zm00026ab026950;Zm00026ab026950;Zm00026ab296840;Zm00026ab296840;Zm00026ab296840;Zm00026ab296840;Zm00026ab172500;Zm00026ab172500;Zm00026ab261640;Zm00026ab261640;Zm00026ab374680;Zm00026ab374680;Zm00026ab073510;Zm00026ab271360;Zm00026ab271360;Zm00026ab051250;Zm00026ab051250;Zm00026ab051250;Zm00026ab051250;Zm00026ab398440;Zm00026ab398440;Zm00026ab097990;Zm00026ab097990;Zm00026ab364510;Zm00026ab364510;Zm00026ab390900;Zm00026ab390900;Zm00026ab390900;Zm00026ab311290;Zm00026ab311290;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab155850;Zm00026ab091610;Zm00026ab091610;Zm00026ab420580;Zm00026ab420580;Zm00026ab136820;Zm00026ab136820;Zm00026ab048870;Zm00026ab017220;Zm00026ab017220;Zm00026ab017220;Zm00026ab182390;Zm00026ab182390;Zm00026ab255410;Zm00026ab067390;Zm00026ab149830;Zm00026ab149830;Zm00026ab149830;Zm00026ab149830;Zm00026ab149830;Zm00026ab149830;Zm00026ab092550;Zm00026ab092550;Zm00026ab085470;Zm00026ab085470;Zm00026ab226480;Zm00026ab226480;Zm00026ab226480;Zm00026ab226480;Zm00026ab226480;Zm00026ab226480;Zm00026ab085470;Zm00026ab085470;Zm00026ab226480;Zm00026ab226480;Zm00026ab051030;Zm00026ab051030;Zm00026ab401990;Zm00026ab401990;Zm00026ab357000;Zm00026ab357000;Zm00026ab189530;Zm00026ab189530;Zm00026ab327980;Zm00026ab151730;Zm00026ab151730;Zm00026ab080690;Zm00026ab080690;Zm00026ab087080;Zm00026ab374140;Zm00026ab374140;Zm00026ab075220;Zm00026ab293970;Zm00026ab293970;Zm00026ab106850;Zm00026ab106850;Zm00026ab106850;Zm00026ab217250;Zm00026ab217250;Zm00026ab358570;Zm00026ab358570;Zm00026ab358570;Zm00026ab047960;Zm00026ab047960;Zm00026ab041000;Zm00026ab359840;Zm00026ab359840;Zm00026ab359840;Zm00026ab359840;Zm00026ab184780;Zm00026ab184780;Zm00026ab317960;Zm00026ab317960;Zm00026ab165060;Zm00026ab165060;Zm00026ab326670;Zm00026ab326670;Zm00026ab326670;Zm00026ab326670;Zm00026ab326670;Zm00026ab326670;Zm00026ab326670;Zm00026ab323420;Zm00026ab323420;Zm00026ab284970;Zm00026ab284970;Zm00026ab195180;Zm00026ab251780;Zm00026ab251780;Zm00026ab231250;Zm00026ab231250;Zm00026ab156720;Zm00026ab156720;Zm00026ab267370;Zm00026ab267370;Zm00026ab368540;Zm00026ab375180;Zm00026ab375180;Zm00026ab375180;Zm00026ab375180;Zm00026ab375180;Zm00026ab375180;Zm00026ab007130;Zm00026ab007130;Zm00026ab007130;Zm00026ab007130;Zm00026ab124470;Zm00026ab124470;Zm00026ab060320;Zm00026ab060320;Zm00026ab007130;Zm00026ab007130;Zm00026ab007130;Zm00026ab007130;Zm00026ab007130;Zm00026ab007130;Zm00026ab404820;Zm00026ab223740;Zm00026ab223740;Zm00026ab223740;Zm00026ab325530;Zm00026ab325530;Zm00026ab325530;Zm00026ab274530;Zm00026ab274530;Zm00026ab185720;Zm00026ab185720;Zm00026ab325530;Zm00026ab325530;Zm00026ab325530;Zm00026ab016150;Zm00026ab016150;Zm00026ab343330;Zm00026ab343330;Zm00026ab195240;Zm00026ab195240;Zm00026ab195240;Zm00026ab195240;Zm00026ab195240;Zm00026ab156170;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab060130;Zm00026ab238930;Zm00026ab238930;Zm00026ab394550;Zm00026ab394550;Zm00026ab394550;Zm00026ab394550;Zm00026ab394550;Zm00026ab394550;Zm00026ab394550;Zm00026ab394550;Zm00026ab428900;Zm00026ab428900;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab027510;Zm00026ab379370;Zm00026ab379370;Zm00026ab431790;Zm00026ab204240;Zm00026ab204240;Zm00026ab347590;Zm00026ab050560;Zm00026ab050560;Zm00026ab050560;Zm00026ab050560;Zm00026ab063590;Zm00026ab063590;Zm00026ab268570;Zm00026ab268570;Zm00026ab268570;Zm00026ab268570;Zm00026ab268570;Zm00026ab009690;Zm00026ab009690;Zm00026ab063590;Zm00026ab063590;Zm00026ab405530;Zm00026ab405530;Zm00026ab405530;Zm00026ab405530;Zm00026ab405530;Zm00026ab405530;Zm00026ab405530;Zm00026ab405530;Zm00026ab031870;Zm00026ab031870;Zm00026ab031870;Zm00026ab031870;Zm00026ab031870;Zm00026ab161550;Zm00026ab161550;Zm00026ab161550;Zm00026ab161550;Zm00026ab161550;Zm00026ab051380;Zm00026ab051380;Zm00026ab161550;Zm00026ab161550;Zm00026ab161550;Zm00026ab161550;Zm00026ab161550;Zm00026ab339290;Zm00026ab339290;Zm00026ab286480;Zm00026ab286480;Zm00026ab147870;Zm00026ab191310;Zm00026ab163320;Zm00026ab163320;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab261740;Zm00026ab344140;Zm00026ab344140;Zm00026ab422730;Zm00026ab422730;Zm00026ab292970;Zm00026ab089080;Zm00026ab089080;Zm00026ab292970
IPR000054	Ribosomal protein L31e	Zm00026ab191160;Zm00026ab384470;Zm00026ab255320
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00026ab005540;Zm00026ab005540;Zm00026ab005540;Zm00026ab005540;Zm00026ab005540;Zm00026ab321560;Zm00026ab321560;Zm00026ab321560;Zm00026ab321560;Zm00026ab404520;Zm00026ab404520;Zm00026ab404520;Zm00026ab404520
