SCORE	NAME	GENE_MODEL
0.78681	True	Zm00020ab000010
0.93108	True	Zm00020ab000020
0.9962	True	Zm00020ab000040
0.502	True	Zm00020ab000050
0.25179	False	Zm00020ab000060
0.98357	True	Zm00020ab000070
0.99939	True	Zm00020ab000080
0.99726	True	Zm00020ab000090
0.53448	True	Zm00020ab000110
0.25475	False	Zm00020ab000130
0.97573	True	Zm00020ab000140
0.99082	True	Zm00020ab000150
0.74416	True	Zm00020ab000160
0.99896	True	Zm00020ab000170
0.98348	True	Zm00020ab000180
0.91441	True	Zm00020ab000190
0.91214	True	Zm00020ab000200
0.9948	True	Zm00020ab000210
0.93574	True	Zm00020ab000220
0.9994	True	Zm00020ab000230
0.99078	True	Zm00020ab000240
0.99823	True	Zm00020ab000250
0.99789	True	Zm00020ab000270
0.99627	True	Zm00020ab000280
0.83964	True	Zm00020ab000290
0.99117	True	Zm00020ab000310
0.99719	True	Zm00020ab000320
0.02762	False	Zm00020ab000330
0.99949	True	Zm00020ab000340
0.97879	True	Zm00020ab000350
0.97991	True	Zm00020ab000360
0.54653	True	Zm00020ab000370
0.99467	True	Zm00020ab000380
0.99883	True	Zm00020ab000390
0.80254	True	Zm00020ab000400
0.08649	False	Zm00020ab000410
0.12596	False	Zm00020ab000420
0.95766	True	Zm00020ab000430
0.09456	False	Zm00020ab000440
0.97111	True	Zm00020ab000450
0.99912	True	Zm00020ab000460
0.99365	True	Zm00020ab000470
0.98324	True	Zm00020ab000480
0.7309	True	Zm00020ab000500
0.97323	True	Zm00020ab000510
0.99634	True	Zm00020ab000530
0.99972	True	Zm00020ab000540
0.97312	True	Zm00020ab000550
0.97548	True	Zm00020ab000560
0.94262	True	Zm00020ab000570
0.99922	True	Zm00020ab000580
0.98617	True	Zm00020ab000590
0.99909	True	Zm00020ab000600
0.99557	True	Zm00020ab000610
0.88307	True	Zm00020ab000620
0.89753	True	Zm00020ab000630
0.87469	True	Zm00020ab000640
0.99439	True	Zm00020ab000650
0.86354	True	Zm00020ab000660
0.99933	True	Zm00020ab000670
0.99996	True	Zm00020ab000680
0.98771	True	Zm00020ab000690
0.99943	True	Zm00020ab000700
0.98806	True	Zm00020ab000710
0.99607	True	Zm00020ab000730
0.87379	True	Zm00020ab000740
0.99946	True	Zm00020ab000750
0.99752	True	Zm00020ab000760
0.93185	True	Zm00020ab000770
0.99715	True	Zm00020ab000780
0.89769	True	Zm00020ab000800
0.99843	True	Zm00020ab000810
0.99992	True	Zm00020ab000820
0.99486	True	Zm00020ab000830
0.99977	True	Zm00020ab000840
0.994	True	Zm00020ab000850
0.01553	False	Zm00020ab000860
0.00589	False	Zm00020ab000870
0.99638	True	Zm00020ab000880
0.99478	True	Zm00020ab000900
0.99738	True	Zm00020ab000910
0.99679	True	Zm00020ab000920
0.31947	False	Zm00020ab000940
0.99668	True	Zm00020ab000950
0.99733	True	Zm00020ab000960
0.99264	True	Zm00020ab000970
0.87971	True	Zm00020ab000980
0.99794	True	Zm00020ab000990
0.97476	True	Zm00020ab001000
0.94904	True	Zm00020ab001010
0.99646	True	Zm00020ab001020
0.96458	True	Zm00020ab001030
0.96486	True	Zm00020ab001040
0.99916	True	Zm00020ab001050
0.99871	True	Zm00020ab001060
0.99838	True	Zm00020ab001070
0.72	True	Zm00020ab001090
0.21405	False	Zm00020ab001100
0.97808	True	Zm00020ab001110
0.90068	True	Zm00020ab001130
0.9635	True	Zm00020ab001140
0.90485	True	Zm00020ab001150
0.96913	True	Zm00020ab001160
0.98677	True	Zm00020ab001170
0.5009	True	Zm00020ab001180
0.99637	True	Zm00020ab001190
0.68859	True	Zm00020ab001210
0.999	True	Zm00020ab001220
0.9923	True	Zm00020ab001230
0.971	True	Zm00020ab001240
0.97609	True	Zm00020ab001250
0.98161	True	Zm00020ab001260
0.94725	True	Zm00020ab001280
0.99583	True	Zm00020ab001290
0.99066	True	Zm00020ab001300
0.98221	True	Zm00020ab001310
0.04248	False	Zm00020ab001320
0.99639	True	Zm00020ab001330
0.97244	True	Zm00020ab001340
0.97169	True	Zm00020ab001350
0.99571	True	Zm00020ab001360
0.99869	True	Zm00020ab001370
0.95184	True	Zm00020ab001380
0.99598	True	Zm00020ab001390
0.99661	True	Zm00020ab001400
0.97885	True	Zm00020ab001410
0.99528	True	Zm00020ab001420
0.88283	True	Zm00020ab001430
0.96321	True	Zm00020ab001440
0.96502	True	Zm00020ab001450
0.99974	True	Zm00020ab001460
0.99008	True	Zm00020ab001470
0.98311	True	Zm00020ab001480
0.99308	True	Zm00020ab001490
0.9958	True	Zm00020ab001500
0.99896	True	Zm00020ab001510
0.99998	True	Zm00020ab001520
0.99292	True	Zm00020ab001530
0.99869	True	Zm00020ab001540
0.99827	True	Zm00020ab001550
0.17622	False	Zm00020ab001560
0.00595	False	Zm00020ab001570
0.98968	True	Zm00020ab001580
0.87589	True	Zm00020ab001600
0.98452	True	Zm00020ab001610
0.98675	True	Zm00020ab001620
0.98334	True	Zm00020ab001630
0.94925	True	Zm00020ab001640
0.97895	True	Zm00020ab001650
0.99905	True	Zm00020ab001670
0.99984	True	Zm00020ab001680
0.99666	True	Zm00020ab001690
0.99934	True	Zm00020ab001700
0.99987	True	Zm00020ab001710
0.76067	True	Zm00020ab001720
0.99092	True	Zm00020ab001730
0.02911	False	Zm00020ab001740
0.99379	True	Zm00020ab001750
0.97115	True	Zm00020ab001760
0.99223	True	Zm00020ab001770
0.93836	True	Zm00020ab001790
0.96959	True	Zm00020ab001800
0.94735	True	Zm00020ab001810
0.85253	True	Zm00020ab001820
0.66604	True	Zm00020ab001830
0.99517	True	Zm00020ab001840
0.01172	False	Zm00020ab001850
0.9999	True	Zm00020ab001860
0.92057	True	Zm00020ab001870
0.99182	True	Zm00020ab001880
0.00985	False	Zm00020ab001890
0.9891	True	Zm00020ab001900
0.00314	False	Zm00020ab001910
0.9976	True	Zm00020ab001920
0.9921	True	Zm00020ab001930
0.99959	True	Zm00020ab001950
0.98441	True	Zm00020ab001960
0.99747	True	Zm00020ab001970
0.99388	True	Zm00020ab001980
0.9969	True	Zm00020ab001990
0.83237	True	Zm00020ab002000
0.99151	True	Zm00020ab002010
0.98951	True	Zm00020ab002020
0.29244	False	Zm00020ab002030
0.94703	True	Zm00020ab002040
0.83601	True	Zm00020ab002050
0.99977	True	Zm00020ab002060
0.99886	True	Zm00020ab002070
0.9851	True	Zm00020ab002080
0.72204	True	Zm00020ab002090
0.99372	True	Zm00020ab002100
0.99229	True	Zm00020ab002110
0.98174	True	Zm00020ab002120
0.99042	True	Zm00020ab002130
0.99873	True	Zm00020ab002140
0.98097	True	Zm00020ab002150
0.97664	True	Zm00020ab002160
0.99866	True	Zm00020ab002170
0.99833	True	Zm00020ab002180
0.99697	True	Zm00020ab002190
0.98995	True	Zm00020ab002200
0.9096	True	Zm00020ab002210
0.738	True	Zm00020ab002230
0.43954	False	Zm00020ab002240
0.98451	True	Zm00020ab002250
0.99939	True	Zm00020ab002260
0.85609	True	Zm00020ab002270
0.99918	True	Zm00020ab002280
0.9978	True	Zm00020ab002290
0.99315	True	Zm00020ab002300
0.99771	True	Zm00020ab002320
0.9575	True	Zm00020ab002330
0.99167	True	Zm00020ab002340
0.99776	True	Zm00020ab002350
0.99603	True	Zm00020ab002360
0.99242	True	Zm00020ab002370
0.97378	True	Zm00020ab002380
0.9251	True	Zm00020ab002390
0.993	True	Zm00020ab002400
0.99917	True	Zm00020ab002410
0.93646	True	Zm00020ab002420
0.81091	True	Zm00020ab002430
0.94863	True	Zm00020ab002440
0.9967	True	Zm00020ab002450
0.9851	True	Zm00020ab002470
0.18017	False	Zm00020ab002480
0.16935	False	Zm00020ab002490
0.95363	True	Zm00020ab002500
0.99978	True	Zm00020ab002510
0.99887	True	Zm00020ab002520
0.98796	True	Zm00020ab002530
0.87915	True	Zm00020ab002540
0.99936	True	Zm00020ab002550
0.98965	True	Zm00020ab002560
0.99865	True	Zm00020ab002570
0.98628	True	Zm00020ab002590
0.98954	True	Zm00020ab002620
0.99957	True	Zm00020ab002630
0.99861	True	Zm00020ab002640
0.98909	True	Zm00020ab002650
0.99933	True	Zm00020ab002660
0.8346	True	Zm00020ab002670
0.99552	True	Zm00020ab002680
0.99569	True	Zm00020ab002690
0.23658	False	Zm00020ab002700
0.99043	True	Zm00020ab002710
0.69267	True	Zm00020ab002720
0.99855	True	Zm00020ab002730
0.96836	True	Zm00020ab002740
0.98541	True	Zm00020ab002750
0.99737	True	Zm00020ab002760
0.97251	True	Zm00020ab002770
0.80042	True	Zm00020ab002780
0.15269	False	Zm00020ab002790
0.99664	True	Zm00020ab002800
0.99047	True	Zm00020ab002810
0.99154	True	Zm00020ab002820
0.9349	True	Zm00020ab002840
0.05466	False	Zm00020ab002850
0.14046	False	Zm00020ab002860
0.97911	True	Zm00020ab002870
0.89048	True	Zm00020ab002880
0.99978	True	Zm00020ab002890
0.99987	True	Zm00020ab002900
0.99939	True	Zm00020ab002910
0.99862	True	Zm00020ab002920
0.21751	False	Zm00020ab002940
0.99749	True	Zm00020ab002950
