LABEL	NAME	GENE_MODEL
IPR000007	Tubby, C-terminal	Zm00029ab151930;Zm00029ab151930;Zm00029ab151930;Zm00029ab151930;Zm00029ab151930;Zm00029ab151930;Zm00029ab306710;Zm00029ab162690;Zm00029ab162690;Zm00029ab114250;Zm00029ab162690;Zm00029ab162690;Zm00029ab162690;Zm00029ab162690;Zm00029ab114240;Zm00029ab425360;Zm00029ab425360;Zm00029ab425360;Zm00029ab425360;Zm00029ab195100;Zm00029ab375690;Zm00029ab375690;Zm00029ab375690;Zm00029ab375690;Zm00029ab077670;Zm00029ab303210;Zm00029ab303210;Zm00029ab303210;Zm00029ab262620;Zm00029ab209580;Zm00029ab209580;Zm00029ab209580;Zm00029ab209580;Zm00029ab205700;Zm00029ab205700;Zm00029ab017410;Zm00029ab205700;Zm00029ab242420
IPR000008	C2 domain	Zm00029ab099980;Zm00029ab303460;Zm00029ab303460;Zm00029ab303460;Zm00029ab078070;Zm00029ab078070;Zm00029ab078070;Zm00029ab197200;Zm00029ab197200;Zm00029ab341270;Zm00029ab341270;Zm00029ab341270;Zm00029ab197200;Zm00029ab078070;Zm00029ab078070;Zm00029ab078070;Zm00029ab078070;Zm00029ab099980;Zm00029ab099980;Zm00029ab099980;Zm00029ab008690;Zm00029ab008690;Zm00029ab115320;Zm00029ab115320;Zm00029ab115320;Zm00029ab293260;Zm00029ab314920;Zm00029ab314920;Zm00029ab314920;Zm00029ab314920;Zm00029ab453120;Zm00029ab081320;Zm00029ab081320;Zm00029ab093910;Zm00029ab093910;Zm00029ab093910;Zm00029ab093910;Zm00029ab446920;Zm00029ab210520;Zm00029ab210520;Zm00029ab210520;Zm00029ab210520;Zm00029ab346970;Zm00029ab403790;Zm00029ab001720;Zm00029ab403790;Zm00029ab299250;Zm00029ab312910;Zm00029ab312910;Zm00029ab379220;Zm00029ab312910;Zm00029ab379220;Zm00029ab204920;Zm00029ab077210;Zm00029ab077210;Zm00029ab077210;Zm00029ab256570;Zm00029ab322340;Zm00029ab081540;Zm00029ab081540;Zm00029ab081540;Zm00029ab126340;Zm00029ab126340;Zm00029ab126340;Zm00029ab126340;Zm00029ab126340;Zm00029ab126340;Zm00029ab126340;Zm00029ab126340;Zm00029ab013750;Zm00029ab126340;Zm00029ab126340;Zm00029ab352040;Zm00029ab352040;Zm00029ab352040;Zm00029ab263620;Zm00029ab263620;Zm00029ab263620;Zm00029ab352040;Zm00029ab352040;Zm00029ab263620;Zm00029ab263620;Zm00029ab263620;Zm00029ab263620;Zm00029ab352040;Zm00029ab333960;Zm00029ab198020;Zm00029ab333960;Zm00029ab067540;Zm00029ab067540;Zm00029ab067540;Zm00029ab067540;Zm00029ab067540;Zm00029ab067540;Zm00029ab067540;Zm00029ab067540;Zm00029ab333960;Zm00029ab378310;Zm00029ab402820;Zm00029ab402820;Zm00029ab011120;Zm00029ab147190;Zm00029ab035160;Zm00029ab035160;Zm00029ab035160;Zm00029ab035160;Zm00029ab245290;Zm00029ab245290;Zm00029ab245290;Zm00029ab245290;Zm00029ab035160;Zm00029ab245290;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab035160;Zm00029ab035160;Zm00029ab245290;Zm00029ab108140;Zm00029ab108140;Zm00029ab108140;Zm00029ab294780;Zm00029ab294780;Zm00029ab294780;Zm00029ab294780;Zm00029ab294780;Zm00029ab294780;Zm00029ab210380;Zm00029ab210380;Zm00029ab210380;Zm00029ab208240;Zm00029ab208240;Zm00029ab208240;Zm00029ab351870;Zm00029ab351870;Zm00029ab208240;Zm00029ab208240;Zm00029ab208240;Zm00029ab208240;Zm00029ab233510;Zm00029ab233510;Zm00029ab233510;Zm00029ab233510;Zm00029ab233510;Zm00029ab154780;Zm00029ab403140;Zm00029ab403140;Zm00029ab195830;Zm00029ab195830;Zm00029ab195830;Zm00029ab195830;Zm00029ab091790;Zm00029ab233510;Zm00029ab411070;Zm00029ab411070;Zm00029ab411070;Zm00029ab019340;Zm00029ab462210;Zm00029ab289790;Zm00029ab019340;Zm00029ab019340;Zm00029ab019340;Zm00029ab019340;Zm00029ab019340;Zm00029ab165170;Zm00029ab019340;Zm00029ab289790;Zm00029ab289790;Zm00029ab225780;Zm00029ab225780;Zm00029ab225780;Zm00029ab225780;Zm00029ab105900;Zm00029ab237370;Zm00029ab098730;Zm00029ab105900;Zm00029ab388390;Zm00029ab237370;Zm00029ab270330;Zm00029ab270330;Zm00029ab270330;Zm00029ab270330;Zm00029ab108720;Zm00029ab378600;Zm00029ab378600;Zm00029ab378600;Zm00029ab378600;Zm00029ab378600;Zm00029ab193420;Zm00029ab193420;Zm00029ab193420;Zm00029ab192310;Zm00029ab397330;Zm00029ab397330;Zm00029ab397330;Zm00029ab289470;Zm00029ab289470;Zm00029ab289470;Zm00029ab388110;Zm00029ab136310;Zm00029ab136310;Zm00029ab382880;Zm00029ab025150;Zm00029ab025150;Zm00029ab025150;Zm00029ab025150;Zm00029ab025150;Zm00029ab025150;Zm00029ab347310;Zm00029ab347310;Zm00029ab322920;Zm00029ab322920;Zm00029ab107050;Zm00029ab322920;Zm00029ab107050;Zm00029ab322920;Zm00029ab347310;Zm00029ab347310;Zm00029ab322920;Zm00029ab245170;Zm00029ab245170;Zm00029ab245170;Zm00029ab245170;Zm00029ab322920;Zm00029ab322920;Zm00029ab347310;Zm00029ab347310;Zm00029ab347310;Zm00029ab347310;Zm00029ab322920;Zm00029ab322920;Zm00029ab153420;Zm00029ab193470;Zm00029ab040020;Zm00029ab021860;Zm00029ab312680;Zm00029ab299130;Zm00029ab299130;Zm00029ab299130;Zm00029ab299130;Zm00029ab299130;Zm00029ab345510;Zm00029ab312680;Zm00029ab299130;Zm00029ab299130;Zm00029ab373970;Zm00029ab021860;Zm00029ab251980;Zm00029ab251980;Zm00029ab320370;Zm00029ab320370;Zm00029ab251980;Zm00029ab251980;Zm00029ab251980;Zm00029ab251980;Zm00029ab320370;Zm00029ab320370;Zm00029ab251980;Zm00029ab251980;Zm00029ab251980;Zm00029ab251980;Zm00029ab070460;Zm00029ab070460;Zm00029ab070460;Zm00029ab372730;Zm00029ab372730;Zm00029ab372730;Zm00029ab372730;Zm00029ab300920;Zm00029ab300920;Zm00029ab113560;Zm00029ab113560;Zm00029ab113560;Zm00029ab113560;Zm00029ab113560;Zm00029ab113560;Zm00029ab111250;Zm00029ab111250;Zm00029ab111250;Zm00029ab418190;Zm00029ab418190;Zm00029ab418190;Zm00029ab106850;Zm00029ab106850;Zm00029ab337540;Zm00029ab106850;Zm00029ab106850;Zm00029ab106850;Zm00029ab106850;Zm00029ab106850;Zm00029ab106850;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab404840;Zm00029ab238600;Zm00029ab453200;Zm00029ab453200;Zm00029ab453200;Zm00029ab453200;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab289430;Zm00029ab129430;Zm00029ab129430;Zm00029ab129430;Zm00029ab129430;Zm00029ab129430;Zm00029ab129430;Zm00029ab363870;Zm00029ab363870;Zm00029ab363870;Zm00029ab102510;Zm00029ab237360;Zm00029ab296750;Zm00029ab296750;Zm00029ab445530;Zm00029ab445530;Zm00029ab409140;Zm00029ab409140;Zm00029ab409140;Zm00029ab445530;Zm00029ab445530;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820;Zm00029ab336820
IPR000010	Cystatin domain	Zm00029ab385160;Zm00029ab385160;Zm00029ab006140;Zm00029ab174870;Zm00029ab380470;Zm00029ab364710;Zm00029ab364710;Zm00029ab006120;Zm00029ab305480;Zm00029ab419200;Zm00029ab301990;Zm00029ab301990;Zm00029ab301990;Zm00029ab301990;Zm00029ab301990;Zm00029ab301990;Zm00029ab348320;Zm00029ab348320;Zm00029ab348320;Zm00029ab021430;Zm00029ab456860;Zm00029ab385140;Zm00029ab456860;Zm00029ab021390;Zm00029ab155620;Zm00029ab155620;Zm00029ab155620;Zm00029ab021440;Zm00029ab419220
IPR000014	PAS domain	Zm00029ab286800;Zm00029ab286800;Zm00029ab286800;Zm00029ab171050;Zm00029ab171050;Zm00029ab168860;Zm00029ab168860;Zm00029ab124730;Zm00029ab124730;Zm00029ab117090;Zm00029ab117090;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab124730;Zm00029ab044180;Zm00029ab044180;Zm00029ab234250;Zm00029ab234250;Zm00029ab240740;Zm00029ab208660
IPR000023	Phosphofructokinase domain	Zm00029ab387670;Zm00029ab387670;Zm00029ab352470;Zm00029ab352470;Zm00029ab352470;Zm00029ab398300;Zm00029ab324010;Zm00029ab443900;Zm00029ab443900;Zm00029ab392940;Zm00029ab050140;Zm00029ab365350;Zm00029ab102380;Zm00029ab102380;Zm00029ab102380;Zm00029ab102380;Zm00029ab102380;Zm00029ab102380;Zm00029ab284370;Zm00029ab284370;Zm00029ab284370;Zm00029ab284370;Zm00029ab263110;Zm00029ab263110;Zm00029ab263110;Zm00029ab263110;Zm00029ab263110;Zm00029ab159230;Zm00029ab159230;Zm00029ab042430;Zm00029ab042430;Zm00029ab042430;Zm00029ab042430;Zm00029ab042430;Zm00029ab124440;Zm00029ab124440;Zm00029ab124440;Zm00029ab124440;Zm00029ab044510;Zm00029ab298140;Zm00029ab195610;Zm00029ab195610;Zm00029ab195610;Zm00029ab307460;Zm00029ab293840
IPR000031	PurE domain	Zm00029ab123660;Zm00029ab123660
IPR000043	Adenosylhomocysteinase-like	Zm00029ab176050;Zm00029ab176050
IPR000048	IQ motif, EF-hand binding site	Zm00029ab222040;Zm00029ab222040;Zm00029ab190650;Zm00029ab190650;Zm00029ab255630;Zm00029ab255630;Zm00029ab381400;Zm00029ab381400;Zm00029ab088890;Zm00029ab088890;Zm00029ab307600;Zm00029ab307600;Zm00029ab307600;Zm00029ab307600;Zm00029ab076480;Zm00029ab076480;Zm00029ab452060;Zm00029ab452060;Zm00029ab209190;Zm00029ab209190;Zm00029ab450830;Zm00029ab450830;Zm00029ab263460;Zm00029ab368970;Zm00029ab368970;Zm00029ab388130;Zm00029ab388130;Zm00029ab388130;Zm00029ab153970;Zm00029ab231910;Zm00029ab231910;Zm00029ab231910;Zm00029ab231910;Zm00029ab153970;Zm00029ab153970;Zm00029ab153970;Zm00029ab153970;Zm00029ab153970;Zm00029ab153970;Zm00029ab231910;Zm00029ab231910;Zm00029ab049210;Zm00029ab231910;Zm00029ab231910;Zm00029ab153970;Zm00029ab304000;Zm00029ab304000;Zm00029ab231910;Zm00029ab231910;Zm00029ab099120;Zm00029ab099120;Zm00029ab308070;Zm00029ab308070;Zm00029ab308070;Zm00029ab308070;Zm00029ab308070;Zm00029ab308070;Zm00029ab176820;Zm00029ab176820;Zm00029ab308070;Zm00029ab308070;Zm00029ab010980;Zm00029ab308070;Zm00029ab308070;Zm00029ab029070;Zm00029ab029070;Zm00029ab416980;Zm00029ab416980;Zm00029ab036170;Zm00029ab036170;Zm00029ab160850;Zm00029ab281590;Zm00029ab281590;Zm00029ab160850;Zm00029ab160850;Zm00029ab090540;Zm00029ab090540;Zm00029ab166270;Zm00029ab166270;Zm00029ab166270;Zm00029ab166270;Zm00029ab166270;Zm00029ab440350;Zm00029ab440350;Zm00029ab440350;Zm00029ab440350;Zm00029ab158980;Zm00029ab158980;Zm00029ab158980;Zm00029ab158980;Zm00029ab089090;Zm00029ab089090;Zm00029ab371910;Zm00029ab371910;Zm00029ab371910;Zm00029ab371910;Zm00029ab371910;Zm00029ab371910;Zm00029ab371910;Zm00029ab371910;Zm00029ab044100;Zm00029ab044100;Zm00029ab158980;Zm00029ab158980;Zm00029ab158980;Zm00029ab158980;Zm00029ab308410;Zm00029ab308410;Zm00029ab167910;Zm00029ab222340;Zm00029ab222340;Zm00029ab148100;Zm00029ab148100;Zm00029ab387680;Zm00029ab387680;Zm00029ab028460;Zm00029ab028460;Zm00029ab028460;Zm00029ab028460;Zm00029ab028460;Zm00029ab028460;Zm00029ab148100;Zm00029ab148100;Zm00029ab028460;Zm00029ab028460;Zm00029ab352540;Zm00029ab352540;Zm00029ab425480;Zm00029ab425480;Zm00029ab028460;Zm00029ab028460;Zm00029ab258460;Zm00029ab258460;Zm00029ab191590;Zm00029ab191590;Zm00029ab049550;Zm00029ab049550;Zm00029ab027770;Zm00029ab027770;Zm00029ab196090;Zm00029ab044110;Zm00029ab044110;Zm00029ab213070;Zm00029ab213070;Zm00029ab108470;Zm00029ab108470;Zm00029ab392540;Zm00029ab392540;Zm00029ab220720;Zm00029ab220720;Zm00029ab191190;Zm00029ab191190;Zm00029ab220720;Zm00029ab220720;Zm00029ab220720;Zm00029ab220720;Zm00029ab220720;Zm00029ab220720;Zm00029ab368910;Zm00029ab394590;Zm00029ab394590;Zm00029ab220720;Zm00029ab220720;Zm00029ab245010;Zm00029ab396410;Zm00029ab365280;Zm00029ab365280;Zm00029ab088850;Zm00029ab088850;Zm00029ab165900;Zm00029ab165900;Zm00029ab407180;Zm00029ab407180;Zm00029ab228810;Zm00029ab228810;Zm00029ab228810;Zm00029ab228810;Zm00029ab228810;Zm00029ab228810;Zm00029ab164330;Zm00029ab164330;Zm00029ab409050;Zm00029ab409050;Zm00029ab409050;Zm00029ab409050;Zm00029ab409050;Zm00029ab409050;Zm00029ab033190;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab033190;Zm00029ab033190;Zm00029ab033190;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab033190;Zm00029ab033190;Zm00029ab033190;Zm00029ab452210;Zm00029ab452210;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab033190;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab320600;Zm00029ab052730;Zm00029ab052730;Zm00029ab052730;Zm00029ab052730;Zm00029ab447840;Zm00029ab101220;Zm00029ab101220;Zm00029ab355930;Zm00029ab355930;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab199790;Zm00029ab329450;Zm00029ab329450;Zm00029ab370500;Zm00029ab370500;Zm00029ab370500;Zm00029ab259610;Zm00029ab259610;Zm00029ab238090;Zm00029ab238090;Zm00029ab110160;Zm00029ab110160;Zm00029ab411470;Zm00029ab411470;Zm00029ab007440;Zm00029ab007440;Zm00029ab113990;Zm00029ab113990;Zm00029ab160480;Zm00029ab160480;Zm00029ab160480;Zm00029ab160480;Zm00029ab160480;Zm00029ab160480;Zm00029ab007440;Zm00029ab007440;Zm00029ab007440;Zm00029ab007440;Zm00029ab007440;Zm00029ab007440;Zm00029ab007440;Zm00029ab007440;Zm00029ab160480;Zm00029ab160480;Zm00029ab160480;Zm00029ab160480;Zm00029ab424990;Zm00029ab424990;Zm00029ab339860;Zm00029ab083970;Zm00029ab083970;Zm00029ab294330;Zm00029ab294330;Zm00029ab413720;Zm00029ab413720;Zm00029ab413720;Zm00029ab413720;Zm00029ab372400;Zm00029ab372400;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab372400;Zm00029ab372400;Zm00029ab168120;Zm00029ab168120;Zm00029ab372400;Zm00029ab372400;Zm00029ab142210;Zm00029ab372400;Zm00029ab372400;Zm00029ab372400;Zm00029ab372400;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab061600;Zm00029ab419660;Zm00029ab420510;Zm00029ab420510;Zm00029ab420510;Zm00029ab420510;Zm00029ab420510;Zm00029ab420510;Zm00029ab075600;Zm00029ab307230;Zm00029ab307230;Zm00029ab140320;Zm00029ab140320;Zm00029ab009930;Zm00029ab009930;Zm00029ab259150;Zm00029ab069080;Zm00029ab076470;Zm00029ab076470;Zm00029ab337010;Zm00029ab337010;Zm00029ab337010;Zm00029ab387160;Zm00029ab387160;Zm00029ab091350;Zm00029ab091350;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab046860;Zm00029ab124480;Zm00029ab124480;Zm00029ab402150;Zm00029ab402150;Zm00029ab277450;Zm00029ab277450;Zm00029ab413710;Zm00029ab413710;Zm00029ab282370;Zm00029ab222240;Zm00029ab222240;Zm00029ab405130;Zm00029ab405130;Zm00029ab334880;Zm00029ab405130;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab375620;Zm00029ab375620;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab164050;Zm00029ab164050;Zm00029ab164050;Zm00029ab164050;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab338350;Zm00029ab176080;Zm00029ab245690;Zm00029ab245690;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab213080;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab067020;Zm00029ab385200;Zm00029ab278630;Zm00029ab278630;Zm00029ab278630;Zm00029ab278630;Zm00029ab278630;Zm00029ab213550;Zm00029ab213550;Zm00029ab075170;Zm00029ab075170;Zm00029ab380630;Zm00029ab075170;Zm00029ab075170;Zm00029ab336320;Zm00029ab336320;Zm00029ab016560;Zm00029ab016560;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab187300;Zm00029ab187300;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab270400;Zm00029ab297290;Zm00029ab297290;Zm00029ab423340;Zm00029ab423340;Zm00029ab164340;Zm00029ab164340;Zm00029ab017730;Zm00029ab017730;Zm00029ab017730;Zm00029ab017730;Zm00029ab179970;Zm00029ab179970;Zm00029ab359870;Zm00029ab359870;Zm00029ab343220;Zm00029ab343220;Zm00029ab179970;Zm00029ab179970;Zm00029ab042820;Zm00029ab142200;Zm00029ab116620;Zm00029ab052050;Zm00029ab052050;Zm00029ab052050;Zm00029ab052050;Zm00029ab089310;Zm00029ab089310;Zm00029ab087220;Zm00029ab087220;Zm00029ab375050;Zm00029ab375050;Zm00029ab365150;Zm00029ab365150;Zm00029ab087220;Zm00029ab087220;Zm00029ab087220;Zm00029ab087220
IPR000054	Ribosomal protein L31e	Zm00029ab263330;Zm00029ab398060;Zm00029ab398060;Zm00029ab195930;Zm00029ab035880
IPR000056	Ribulose-phosphate 3-epimerase-like	Zm00029ab333020;Zm00029ab333020;Zm00029ab333020;Zm00029ab333020;Zm00029ab005840;Zm00029ab005840;Zm00029ab005840;Zm00029ab005840;Zm00029ab005840;Zm00029ab419410;Zm00029ab419410;Zm00029ab419410
